symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAOI,23161000,,55.8824,2.526253,70966000,Applied Optoelectronics Inc.,0.34,35.72385,-0.19481765834932802,38.3806,0.07633098139833201,41009000,0,0,0,18338563,39372000,,64.8,3.66,2017-12-31,661064746,-0.217168182878469,-0.166211180124223,0.36812066856909903,5,0,0,1.9100000000000001,2.0328794,10.58,7.93,,10.73,88879000,29102,5,19697996,2018-08-31,6797303,5.7,2.47,-45.0826,66.23,22.54,-0.45082637866143005,0.5973346025702041,2.369477911646586,-0.11474544974940601
AAON,26369000,,10,0.8686159999999999,34857000,AAON Inc.,0.2,35.81194,-0.023899371069182003,39.181,-0.007672634271099,0,0.32,0.8247422600000001,2018-06-07 00:00:00.0,40403765,35658000,,75.7,1.03,2017-12-31,2027872882,-0.061668681983071,0.181126331811263,0.027441696655783002,1,0,14.8,8.61,5.0562367,11.27,15.18,,20.14,113668000,57091,2,52264765,2018-08-31,4552455,24.16,0.8,17.1637,43.3,29.05,0.171635548871998,0.40659213178463105,1.279764737680162,0.055248228107678
AAP,214867000,,6.4865,1.185117,363302000,Advance Auto Parts Inc W/I,1.85,126.86528,0.072050755183255,155.80179,-0.013094255043057001,0,0.24,0.14343773,2018-09-20 00:00:00.0,70738992,947708000,,88.6,6.42,2017-12-31,12395276089,0.018369853525646,0.21934333857547,0.459017665693813,10,0,12.7,3.4,1.3184812,5.61,6.13,,15.61,2182233000,30736,29,74081258,2018-08-31,2598026,2.46,6.27,71.1668,171.33,78.81,0.711668027244288,0.11893835941648201,1.066594947637286,0.5792131305361411
AAPL,47576000000,,1.487,1.354554,151334000000,Apple Inc.,2.69,184.67111,0.059308700834326,211.05602,0.017493245409167,238080000000,2.92,1.3141905,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1073161257940,0.027896002960769002,0.223962766060001,0.295531497933878,10,114.1,0,7.43,4.1774693,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-08-31,47549672,1.54,10.36,49.8171,229.67,150.24,0.498171029786086,1.033383026253053,2.49357543129202,0.304665416354969
AAT,91211000,,13.7255,0.32386699999999996,176817000,American Assets Trust Inc.,0.51,35.59782,-0.029004671105651,38.23345,0.002423263327948,2649821000,1.08,2.9008863,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1758079565,-0.048957122603553005,-0.033509169072293,0.17198935986023,4,108.1,30.1,2.26,5.631234,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-08-31,566488,3.45,2.07,-4.2488003,41.69,30.62,-0.042487526361812,-0.113149118627918,0.359970192434138,-0.0023153358844900003
AAU,0,,0,-0.946193,0,Almaden Minerals Ltd.,0,0.7910100000000001,0.05885245901639301,0.6450600000000001,0.046839546191248006,0,0,0,0,111639625,0,,15.1,0,0,72108034,0.081004184100418,-0.121224489795918,-0.246500233317778,0,0,0,1.25,,,,,,0,NaN,0,111639625,2018-08-31,1872440,13.76,0,-44.7949,1.24,0.56,-0.44794871794871705,-0.53195652173913,-0.545140845070422,-0.37291262135922304
AAWW,61823000,,40,1.176672,175926000,Atlas Air Worldwide Holdings,1.25,63.43213,0.045075125208681004,63.6015,-0.016496465043204,2105344000,0,0,0,24704390,291411000,3.4,77.5,8.03,2017-12-31,1600997567,0.008863819500402001,-0.11768851303735,0.043333333333333,4,206.3,7.4,0.9,0.6594053,7.18,3.46,,10.31,535748000,186672,21,25575041,2018-08-31,2649296,9.83,6.12,-5.1515,75.2911,50.65,-0.05151515151515101,0.561097256857855,0.354099069868051,0.080241587575496
AAXJ,0,,0,0.9593400000000001,0,iShares MSCI All Country Asia ex Japan Index Fund,0,74.97506,0.005690709916061,70.9336,0.005547652916073001,0,1.6417000000000002,2.3223937,2018-06-19 00:00:00.0,56400000,0,,,0,0,3986916000,-0.011052042529378001,-0.018467092474312,-0.08570260825027601,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,56400000,2013-01-15,495662,0.9857054999999999,0,0.9251,83.52,67.22,0.009250150980624,0.226013902571004,0.308325421194168,-0.08734692823621301
AAXN,1478000,,275,1.000945,61843000,Axon Enterprise Inc.,0.04,48.81518,0.07478735355480601,67.6242,-0.005937360843105001,0,0,0,0,55434424,49765000,,75.1,0.1,2017-12-31,3905669974,0.021662852784134,0.080684202033241,0.7295971074380161,8,0,29.8,8.26,9.628287,5.13,4.12,,6.45,90262000,82431,2,58319695,2018-08-31,3830062,5.1,0.53,196.4586,76.4544,20.57,1.964586100044267,1.36643109540636,3.4204620462046202,1.5224105461393589
AB,0,,5.0847,1.299979,0,AllianceBernstein Holding L.P. Units,0.59,26.78663,0.021812080536912002,29.81342,-0.0032733224222580002,0,2.48,8.144499,2018-08-03 00:00:00.0,92576813,0,,19.6,2.19,2017-12-31,2981932569,0.008278145695364001,0.07909844779927701,0.207566624365482,2,37.7,8.3,1.79,,,15.85,,-352.37,0,0,0,97928820,2018-08-31,696612,2.27,2.7,37.6465,31.2347,24.005,0.37646404693991004,0.652843216014938,1.30430439520523,0.309350785610471
ABAC,0,,0,2.010302,0,Renmin Tianli Group Inc.,0,2.41773,-0.039926148165243,2.05014,-0.009523809523809,0,0,0,0,0,0,,1.8,0.14,2017-12-31,16606190,0.09473684210526301,-0.069351230425055,-0.16291049581455203,0,0,0,0.19,0.6094741,2.86,0.71,,0.73,0,0,0,7983745,2018-08-31,7791,1.05,0,-4.1475,4.76,1.5,-0.041474654377880005,-0.009523809523809,-0.371980676328502,-0.25448028673835105
ABB,2139000000,,2.7778,1.196842,10275000000,ABB Ltd,0.36,23.79025,0.058640604175921006,23.133,-0.011203319502074,15339000000,0.805993,3.3822618,2018-04-04 00:00:00.0,2131775906,5294000000,,4.4,1.03,2017-12-31,50800219840,0.016638225255972,0.098156682027649,0.051702451618597,2,0,16,3.75,1.4788418,6.65,5.32,,16.89,18004000000,122476,8,2131775906,2018-08-31,2913899,1.3900000000000001,1.35,0.1358,28.67,21.2155,0.0013572740222790002,0.134918631620557,0.19547495422279001,-0.08647266510003501
ABBV,4628000000,,1.0101,1.553275,19343000000,AbbVie Inc.,1.98,99.21909,-0.022310258548790003,94.6802,0.030323005932762003,75163000000,3.84,4.09469,2018-10-12 00:00:00.0,1512913192,10838000000,,62.5,3.29,2017-12-31,142008493618,-0.037166324435318004,0.018138233598561003,0.004608472648039001,8,0,9.9,39.31,4.5712966999999995,20.4,9.86,,463.41,14734000000,491133,10,1514272698,2018-08-31,31438755,6.25,6.76,12.1385,125.86,83.19,0.12138402081579501,0.5739785000377631,1.481635158879691,-0.020366720046129
ABC,478221000,,6.0109,1.027123,5472862000,AmerisourceBergen Corporation,1.83,89.4794,0.06494727012092401,85.91692,0.0014543013759920002,8431010000,1.52,1.6979446,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,19368246771,0.013472206498358001,-0.02501078238746,0.06306800571434601,9,0,0,6.26,0.11833638,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-08-31,3867106,2.89,6.25,12.4866,106.27,71.9,0.124866177113647,0.120601058762707,0.5786911958691621,-0.035935940140151
ABCB,0,,-11.9048,1.116717,0,Ameris Bancorp,0.84,52.2975,-0.044670050761421005,49.2,-0.005285412262156001,0,0.4,0.8501594,2018-09-27 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2235753047,-0.056168505516549005,-0.159014984011453,-0.12135563340828101,3,48.9,15.6,1.73,5.19917,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-08-31,1271844,3.76,2.73,5.0397,59.05,44.75,0.050396717314913006,0.37301707735586903,1.59324378696268,-0.027247409955776004
ABCD,0,,-10,-0.712572,0,Cambium Learning Group Inc.,0.1,9.87695,-0.006711409395973001,12.5354,-0.013333333333333001,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,559524609,-0.138282387190684,0.082266910420475,0.138461538461538,1,0,0,1,3.5149083,27.45,31.63,,-149.32,0,0,0,47257146,2018-08-31,228465,1.42,0,85.289505,13.98,5.19,0.8528951486697961,1.160583941605839,6.589743589743589,1.114285714285714
ABDC,0,,25,0.584917,0,Alcentra Capital Corp.,0.2,6.77346,0.004823151125401001,6.2246,0.016260162601625,0,0.72,11.52,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,84561106,0.019575856443719,-0.032088211608746,-0.08927972955250801,4,0,0,0.56,3.3680427,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-08-31,60434,1.27,1.1400000000000001,-36.4783,11.2399,5.75,-0.36478575493942506,-0.40690270357471603,-0.350898875237571,-0.22791846819024003
ABEO,-5203000,,-56.25,2.16966,56522000,Abeona Therapeutics Inc.,-0.16,15.58275,0.057692307692307,14.02,-0.0036231884057970004,0,0,0,0,45916827,0,,74.2,-0.66,2017-12-31,659220169,-0.035087719298245,-0.11858974358974302,-0.086378737541528,5,0,0,4.09,170.87032,,-25.57,,-26.95,219000,5214,0,47943285,2018-08-31,11956535,26.98,-0.75,-6.4626,22.75,10.5,-0.064625850340136,1.250409165302782,0.617647058823529,-0.200581395348837
ABEOW,0,,0,0,0,0,0,,-0.23566308243727602,,-0.077837837837837,0,0,0,0,0,0,,,0,0,0,-0.082233196690444,-0.20651162790697603,-0.133297432406344,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.14614614614614602,1.274666666666666,10.373333333333333,-0.281986531986532
ABEV,1360814547.41,,-20,0.555595,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.84724,-0.09580838323353201,4.7858,-0.008752735229759001,1052456740.99,0.207722,4.5854745,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,71211585848,-0.027896995708154,-0.064049586776859,-0.36535955953431604,1,32,16.7,5.65,3.6005409,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-08-31,24824686,0.73,0.229999999999999,-31.071901,7.43,4.28,-0.310722600082165,-0.19960421930491,-0.27130585850786604,-0.30653358643071404
ABG,160000000,,6.6667000000000005,1.439803,7500000,Asbury Automotive Group Inc,1.9500000000000002,70.02175,-0.06466666666666601,72.742,-0.025694444444444003,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1427755584,-0.069011280690112,-0.033080634045485,0.071810542398777,3,28.4,6.6,3.22,0.22418065,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-08-31,1787776,10.46,7.300000000000001,16.625101,77.75,54.5138,0.16625103906899402,0.27198549410698103,0.303418803418803,0.109090909090909
ABIL,0,,0,-7.137782,0,Ability Inc.,0,2.59302,-0.19560439560439502,4.02392,0.070175438596491,0,0,0,0,0,0,,2.6,-3.73,2017-12-31,12095118,-0.002724795640326,-0.634,-0.087281795511221,0,0,0,31.08,5.4271507,,-37.17,,-342.93,0,0,0,3304677,2018-08-31,228538,0.13,0,379.7483,14.55,0.32330000000000003,3.7974832874557602,-0.026595744680850002,-0.634,6.854077253218883
ABIO,0,,0,1.90753,0,ARCA biopharma Inc.,0,0.8387300000000001,-0.09379021879021801,0.6074,0.070912547528517,0,0,0,0,13501402,0,3,10.8,-1.8,2016-12-31,7843291,-0.022048611111110002,0.088502415458937,0.10450980392156801,0,0,0,0.8,,,-52.21,,-55.65,0,0,0,13923825,2018-08-31,137631,0.08,0,-51.0174,2,0.45,-0.510173913043478,-0.8056983201683281,-0.9425204081632651,-0.58274074074074
ABM,70500000,,4.4444,0.7256900000000001,110500000,ABM Industries Incorporated,0.45,33.30784,0.07181789034947,31.844,-0.008894159501926001,1178200000,0.7000000000000001,2.0939275999999998,2018-10-03 00:00:00.0,59234708,294800000,,92.7,0.06,2017-10-31,2201425440,0.096065573770491,0.11613402956770201,0.015189888793736001,1,45.4,19.9,1.5,0.3475084,1.33,2.79,,7,2816400000,20117,43,65851793,2018-08-31,6353184,11,1.6099999999999999,-14.4756,44.7,28.17,-0.144756870981853,-0.12356363274091502,0.39572556436495104,-0.100311378921503
ABMD,82129000,,18.9189,0.024902,564450000,ABIOMED Inc.,0.37,323.933,0.18927946127946102,387.9724,0.17191771731917702,15961000,0,0,0,41769424,240224000,,80.3,2.45,2018-03-31,19814163683,0.15875390389208202,0.060836136472849,0.49465132024373704,8,0,21.2,26.03,29.364054,25.58,22.29,,25.3,286845000,1379063,6,44877160,2018-08-31,1062101,2.02,1.56,175.4164,450.93,159.77,1.7541638076227302,2.4842171717171713,22.686695278969957,1.293729544391916
ABR,0,,19.2308,0.184716,0,Arbor Realty Trust,0.26,9.31657,0.0017482517482510002,11.56807,-0.021349274124679,0,1,8.726004,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,863978717,-0.048172757475082005,0.15990728838776902,0.37368894216362003,2,0,3.5,1.27,2.1656651,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-08-31,9260904,7.33,1.06,58.0329,12.35,7.88,0.580319097590909,0.8457672980286041,1.551713388702099,0.42721928863206104
ABR-A,0,,0,0.126359,0,Arbor Realty Trust Preferred Series A,0,24.797,0.004034509606537001,25.68042,-0.00261327104191,0,2.0625,8.077719,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,39614760,-0.014919039039502001,0.0019148969565690001,0.050567391644242,0,0,0,,0.099882096,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,9.1098,26.3223,24.81,0.091097113847889,0.184989232939778,0.562026648395345,0.074380930340199
ABR-B,0,,0,0.218384,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.5675,0.010983313279716,25.34811,-0.0022226562500000002,0,1.9375,7.585219,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32184306,0.004483052880361001,0.025316709750967004,0.05270294218254801,0,0,0,,0.08074424,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,8.5298,25.95,24.59,0.08529631706861,0.19087603151662003,0.6172762902133101,0.069877025147854
ABR-C,0,,0,0.238307,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.23603,0.022356776897997,25.99714,0.018167761886354,0,2.125,8.067577,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,0.0064959877722580005,0.028520554791952,0.056515984116160004,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,8.2395,26.58,25.51,0.08239606491088901,0.20884466759066303,0.43691015220118906,0.06941015980252001
ABT,3263000000,,2.8169,1.507868,20809000000,Abbott Laboratories,0.71,61.20246,0.134684897061134,65.9292,0.054014598540146,51949000000,1.12,1.5512465,2018-10-12 00:00:00.0,1740199813,8298000000,,71.6,0.27,2017-12-31,126661852305,0.09228441754916801,0.19342590924343,0.193279949756633,10,0,8.5,4.1,4.2376523,3.14,1.35,,3.03,14418000000,145636,8,1754319284,2018-08-31,12745102,3.05,2.719999999999999,39.8598,72.23,51.55,0.39859868934643605,0.808952561346542,1.392701266938635,0.24548468674852603
ABTX,0,,9.6774,1.814122,0,Allegiance Bancshares Inc.,0.62,41.6925,-0.055126791620727006,44.578,-0.021689497716894,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,572801232,-0.04245810055865901,-0.012672811059907,0.06991260923845201,1,0,0,1.8599999999999999,4.260387,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-08-31,431850,22.22,1.98,18.533901,46.85,34.9,0.18533886583679102,0.644913627639155,0.853373702422145,0.138114209827357
ABUS,-10931000,,-25.7143,0.994261,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.84813,0.07608695652173901,9.995,0.058823529411764004,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,548502550,0.1,0.455882352941176,0.867924528301886,3,0,0,4.49,252.07893,,-25.16,,-45.57,6892000,53015,0,55404298,2018-08-31,1682416,4.87,-1.87,46.6667,12.6,4.3,0.46666666666666606,1.481203007518797,0.295811518324607,0.816513761467889
ABX,923000000,,-41.6667,-0.354381,4259000000,Barrick Gold Corporation,0.12,12.59816,0.07700903608654601,10.71194,0.054716981132075,12870000000,0.12,1.0733453,2018-08-30 00:00:00.0,1167158762,1540000000,,46.5,1.23,2017-12-31,13048834959,0.07185657446910401,-0.12884927066450502,-0.11935913290745301,7,0,0,1.37,1.2963742,-5.1,-1.02,,-2.75,4221000000,229141,4,1167158762,2018-08-31,32148007,2.41,0.6000000000000001,-31.9559,16.835,9.53,-0.31955813882718104,-0.366001100141203,-0.36625267131868205,-0.258905725914436
AC,0,,0,0.397912,0,Associated Capital Group Inc.,0,36.87585,0.047430830039525,37.889,0.007604562737642001,0,0.2,0.5031447,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,913907117,0.041939711664482,-0.030487804878048003,0.077089825226933,0,0,0,0.96,39.21842,31.83,0.72,,0.77,0,0,0,22991374,2018-08-31,285250,30.66,0,13.551701,42.5,33.1,0.13551638143066402,0.168495594992077,0.5516857748474661,0.16697932905294102
ACAD,-65614000,,-13.3333,3.45165,366625000,ACADIA Pharmaceuticals Inc.,-0.45,21.07025,0.49406838799720804,15.1544,0.417880794701986,0,0,0,0,124452224,33443000,,92,-2.35,2017-12-31,2676393939,0.48783877692842204,0.33229620410703103,-0.09048428207306701,5,0,0,9.37,13.407738,,-64.4,,-73.03,35578000,84710,0,125006723,2018-08-31,15845910,6.43,-2.03,-43.1643,41.2,12.77,-0.43164321741438805,-0.375801749271136,-0.18313620755436802,-0.29641800854419903
ACBI,0,,10.7143,0.579433,0,Atlantic Capital Bancshares Inc.,0.28,18.63088,-0.055401662049861,18.2635,-0.022922636103151,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,445074104,-0.09066666666666601,-0.172330097087378,-0.075880758807588,3,0,0,1.54,3.8436012,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-08-31,180135,3.26,0.74,-5.0139,21.6,15.2,-0.050139275766016005,0.169410150891632,0.13666666666666602,-0.020114942528735
ACC,78813000,,-1.8868,0.146524,16341000,American Campus Communities Inc,0.53,39.3064,-0.003637245392822,41.50336,-0.007248127567045,0,1.8399999999999999,4.4779754,2018-08-10 00:00:00.0,135846306,89713000,,91.2,0.51,2017-12-31,5630511009,-0.020033388981635,-0.040361341672466,0.158221711090064,5,84.2,35.6,1.55,6.6394963,12.99,1.63,,2.98,196938000,61872,1,137028742,2018-08-31,3104090,5.9,2.29,-6.0269,45.745,34.52,-0.060269454983727,-0.13428395654775402,0.436432027295354,0.037285739529952004
ACCO,176800000,,-8.5714,1.207655,101300000,Acco Brands Corporation,0.35000000000000003,12.62612,-0.048454969772039,12.59183,-0.033333333333333,1034500000,0.24,2.0689654,2018-08-30 00:00:00.0,101025569,377100000,,91.2,1.19,2017-12-31,1212062656,-0.063745984600235,-0.142912030264071,-0.05946454343490001,4,18.6,4.9,1.6099999999999999,0.6023349,6.96,4.85,,18.99,1099000000,166012,11,104488160,2018-08-31,4274647,8,1.23,0.9743,14.625,10.9,0.009740514097196,0.235659426696634,0.7299231973752891,-0.058922791105197006
ACER,-3355085,,-18.5185,2.418973,8404332,Acer Therapeutics Inc.,-0.54,20.57592,0.10082823190493301,27.28472,-0.0035853976531940003,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,307319843,-0.050326188257222,0.531563126252505,0.596352983566493,5,0,0,21.45,,,-175.52,,-210.27,0,0,0,10052988,2018-08-31,92107,1.06,-2.889999999999999,177.9091,34.1,11.01,1.779090909090909,-0.08035810981553,-0.8423052221886921,1.064145847400405
ACES,0,,0,0,0,ALPS Clean Energy,0,,-0.007701193685021,25.85977,-0.010748560460652002,0,0,0,0,0,0,,,0,0,0,-0.023308698123934,0.022213407378024002,0.022213407378024002,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.9188,0.022213407378024002,0.022213407378024002,0.022213407378024002,0.022213407378024002
ACET,28589000,,-4.3478,1.637388,143132000,Aceto Corporation,0.23,5.65628,-0.11816028916864,3.17613,-0.027558243419696003,658076000,0.04,1.4134276,2018-09-21 00:00:00.0,27632328,73953000,,53.6,0.34,2017-06-30,87130165,-0.13032789404136302,-0.27564053341523903,-0.6044447550492691,2,30.6,11.7,0.44,0.1657218,-38.72,-20.24,,-62.23,356484000,1246448,12,30788044,2018-08-31,933694,5.93,1.18,-74.0545,11.98,2.22,-0.7405454962181981,-0.8453239179506231,-0.813475873796326,-0.7295179110754291
ACGL,0,,13.461500000000001,0.687066,0,Arch Capital Group Ltd.,0.52,28.78218,-0.020482325735051002,30.1516,-0.016583747927031,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,12017129879,-0.039520570132815,0.11424276587748901,0.055284072506735005,6,66.7,9.6,1.45,2.2143414,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-08-31,6593487,7.31,1.339999999999999,-9.2717,34.199966,25.70664,-0.09271725826193301,0.119429751535676,0.64204976546102,0.007362409243951
ACGLO,0,,0,-0.170588,0,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,0,23.88783,-0.021748552229133,24.17398,0.004237288135593,0,1.36252,5.7490296,2018-09-13 00:00:00.0,0,0,,,0,2017-12-31,0,-0.028075096577347,-0.013314015936852,0.002953847195537,0,0,0,,,10.36,1.6400000000000001,,6.44,0,0,NaN,0,0,0,,0,0.4408,25.99,23.39,0.00440752669944,0.015737502571487,0.015737502571487,-0.015081307739299001
