symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAOI,23161000,,55.8824,2.55432,70966000,Applied Optoelectronics Inc.,0.34,35.5554,-0.38595617529880405,37.4098,-0.257452574525745,41009000,0,0,0,18338563,39372000,,64.8,3.66,2017-12-31,485752581,-0.40749639596347903,-0.46367986080904705,0.026644462947543003,5,0,0,1.42,1.7359971,10.58,7.93,,10.73,88879000,29102,5,19697996,2018-09-14,7147176,6.95,2.47,-61.594803,65.75,22.54,-0.6177929324240541,0.11031067086897701,1.466,-0.349512002110261
AAON,26369000,,10,0.8721300000000001,34857000,AAON Inc.,0.2,35.84456,-0.08252427184466,39.266,-0.038167938931297,0,0.32,0.84656084,2018-06-07 00:00:00.0,40403765,35658000,,75.7,1.03,2017-12-31,1975608117,-0.07239263803680901,0.113402061855669,0.022514248925413,1,0,14.8,8.29,4.792489,11.27,15.18,,20.14,113668000,57091,2,52264765,2018-09-14,5044775,31.94,0.8,9.3948,43.3,29.05,0.08461114681847301,0.332773897376409,1.2201730325331699,0.028051108826553
AAP,214867000,,6.4865,1.184184,363302000,Advance Auto Parts Inc W/I,1.85,127.91154,0.054279782166869,157.48138,0.004056069191768001,0,0.24,0.14257708,2018-09-20 00:00:00.0,70738992,947708000,,88.6,6.42,2017-12-31,12470098159,0.040727031266326,0.250108613072335,0.505066960413868,10,0,12.7,3.41,1.3353112,5.61,6.13,,15.61,2182233000,30736,29,74081258,2018-09-14,2527235,2.21,6.27,69.5002,171.33,78.81,0.6973900346778611,0.133090510594157,1.05392201124026,0.588745794066153
AAPL,47576000000,,1.487,1.35312,151334000000,Apple Inc.,2.69,185.49889,0.037503447007997,213.04372,0.022419493636487,238080000000,2.92,1.2935235999999999,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1090307495240,0.003155134870906,0.21023472356103,0.364321782671892,10,114.1,0,7.43,4.256179,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-09-14,46818683,1.5,10.36,49.4998,229.67,150.24,0.48984615790758906,1.062765681368768,2.619896441520247,0.32551046891386104
AAT,91211000,,13.7255,0.324353,176817000,American Assets Trust Inc.,0.51,35.58607,-0.046939933446811,38.20753,0.012214983713354001,2649821000,1.08,2.8962187999999998,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1760912892,-0.040853123721973,-0.017515571153055,0.125328182997857,4,108.1,30.1,2.26,5.6327624,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-09-14,617515,3.56,2.07,-4.1902,41.69,30.62,-0.04760445319623301,-0.091856664832033,0.39163080919095805,-0.0007074637424830001
AAU,0,,0,-0.9439559999999999,0,Almaden Minerals Ltd.,0,0.78841,0.013753398368783,0.64236,0.006510003175611001,0,0,0,0,111639625,0,,15,0,2017-12-31,70768358,-0.009141099307852,-0.09649372862029601,-0.23626506024096303,0,0,0,1.28,,,-6.91,,-7.14,0,0,0,111639625,2018-09-14,1834856,12.26,0,-45.820503,1.24,0.56,-0.43907618794796904,-0.5472142857142851,-0.537299270072992,-0.38456310679611605
AAWW,61823000,,40,1.17407,175926000,Atlas Air Worldwide Holdings,1.25,63.52913,0.05809128630705301,63.2385,0.022453889334402,2105344000,0,0,0,24704390,291411000,,99.5,8.03,2017-12-31,1630408864,0.0357432981316,-0.11458333333333301,0.08142493638676801,4,0,7.4,0.92,0.6720963999999999,7.07,3.42,,10.2,535748000,186672,21,25575041,2018-09-14,2829342,13.03,6.12,-5.2044997,75.2911,50.65,-0.052044609665427004,0.48879028491359106,0.384966326308928,0.10008628127696201
AAXJ,0,,0,0.9595509999999999,0,iShares MSCI All Country Asia ex Japan Index Fund,0,74.93379,0.011314809510169001,70.886,0.002413401476433,0,1.6417000000000002,2.3250248,2018-06-19 00:00:00.0,56400000,0,,,0,0,3982404000,-0.008007867378477,-0.002401808420457,-0.066811338883213,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,56400000,2013-01-15,495662,0.9857054999999999,0,1.0225,83.52,67.22,-0.0042700330546810005,0.21147339596873202,0.33173397006097505,-0.088379779357179
AAXN,1478000,,275,0.998942,61843000,Axon Enterprise Inc.,0.04,49.4602,0.06671862821512001,67.3676,0.075605155611443,0,0,0,0,55434424,49765000,,75.3,0.1,2017-12-31,3990816729,0.029641889858561,0.062082880645661004,0.733282674772036,8,105,29.8,8.89,10.232137,5.03,4.09,,6.42,90262000,82431,2,58319695,2018-09-14,3712940,7.26,0.53,196.3621,76.4544,20.57,1.9869052815364472,1.3918210415938481,3.598790322580645,1.5774011299435031
AB,0,,5.0847,1.299854,0,AllianceBernstein Holding L.P. Units,0.59,26.88953,0.023529411764705,29.8946,0.0032948929159800004,0,2.48,8.144499,2018-08-03 00:00:00.0,92576813,0,,19.6,2.19,2017-12-31,2981932569,0.018394648829431003,0.08097554048777,0.22607246108377502,2,37.7,8.3,1.79,,,15.85,,-352.37,0,0,0,97928820,2018-09-14,790143,3.2800000000000002,2.7,38.2118,31.2347,24.005,0.396455891255296,0.6158732348773891,1.318216077532717,0.309350785610471
ABAC,0,,0,2.011897,0,Renmin Tianli Group Inc.,0,2.40604,0.056706423938062,2.02886,-0.038095238095238,0,0,0,0,0,0,,1.8,0.14,2017-12-31,16127165,0.15421975887092101,-0.28368794326241104,-0.08181818181818101,0,0,0,0.18,0.59002906,2.86,0.71,,0.73,0,0,0,7983745,2018-09-14,89927,0.5,0,-11.403501,4.76,1.5,-0.102222222222222,0.041237113402061,-0.48469387755102006,-0.275985663082437
ABB,2139000000,,2.7778,1.197593,10275000000,ABB Ltd,0.36,23.76913,0.04835847382431201,23.2268,-0.015006252605252,15339000000,0.805993,3.4108887,2018-04-04 00:00:00.0,2131775906,5294000000,,4.4,1.03,2017-12-31,50373864659,0.0008470986869970001,0.094995366079703,0.043764797342662004,2,0,16,3.7,1.4615813,6.48,5.12,,16.22,18004000000,122476,8,2131775906,2018-09-14,3713124,1.53,1.35,-0.8253,28.67,21.2155,-0.019380005809851,0.124895270012948,0.19298245614035,-0.094139701062267
ABBV,4628000000,,1.0101,1.552593,19343000000,AbbVie Inc.,1.98,99.23932,-0.042809432243700006,94.743,0.012417041318775001,75163000000,3.84,4.060055,2018-10-12 00:00:00.0,1512913192,10838000000,,63.7,3.29,2017-12-31,143219911777,-0.022832937286909,0.02616180981179,0.055495540536921004,8,72.1,9.9,39.31,4.6065283,20.4,9.86,,463.41,14734000000,491133,10,1514272698,2018-09-14,31374889,7.43,6.76,10.0567,125.86,85.24,0.083154868928869,0.612575978448974,1.517916662229652,-0.012009856920057
ABC,478221000,,6.0109,1.023622,5472862000,AmerisourceBergen Corporation,1.83,89.56712,0.051299589603283006,86.23896,0.029585798816568,8431010000,1.52,1.6482325,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,19952409710,0.02398401065956,0.080557925028824,0.12533404922573702,9,0,0,6.44,0.120423816,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-09-14,3887093,3.5300000000000002,6.25,15.865,106.27,71.9,0.12651900496929,0.182122796178033,0.6279049241387831,-0.006858941015691001
ABCB,0,,-11.9048,1.120436,0,Ameris Bancorp,0.84,52.16939,-0.076629637561978,48.75916,-0.034791846631169,0,0.4,0.8752734999999999,2018-09-27 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2171602853,-0.067227010819758,-0.156552681313489,-0.12015217324338401,3,48.9,15.6,1.73,4.9635916,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-09-14,1205789,4.9,2.73,-3.8274002,59.05,44.75,-0.05504126181973801,0.329593790186026,1.579239660465956,-0.053108786818942
ABCD,0,,-10,-0.710565,0,Cambium Learning Group Inc.,0.1,9.9701,-0.09480122324159,12.5246,-0.0016863406408090002,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,559524609,-0.121661721068249,0.047787610619468006,0.06379155435759201,1,0,0,1,3.491199,27.45,31.63,,-149.32,0,0,0,47257146,2018-09-14,235200,1.65,0,79.122505,13.98,5.19,0.8243451463790441,1.180478821362799,6.688311688311688,1.114285714285714
ABDC,0,,25,0.586155,0,Alcentra Capital Corp.,0.2,6.55411,-0.033019630671711,6.0367,-0.021500801780279,0,0.72,12.040133,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,80908066,0.018132289095088003,-0.047967777370926,-0.09900408310858601,4,0,0,0.56,3.2075322,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-09-14,38035,1.04,1.1400000000000001,-36.7791,10.778,5.75,-0.36297590387114603,-0.42513266169345504,-0.36027728449474705,-0.23906957805262802
ABEO,-5203000,,-56.25,2.177849,56522000,Abeona Therapeutics Inc.,-0.16,15.53875,-0.033962264150943,13.949,-0.06739526411657501,0,0,0,0,45916827,0,,74.2,-0.66,2017-12-31,613674048,-0.140939597315436,-0.20496894409937802,-0.10175438596491201,5,0,0,3.81,161.84438,,-25.57,,-26.95,219000,5214,0,47943285,2018-09-14,11342565,25.04,-0.75,-24.483799,22.75,10.5,-0.278873239436619,1.133333333333333,0.505882352941176,-0.255813953488372
ABEOW,0,,0,0,0,0,0,,-0.09313204337656801,,-0.0023391812865490003,0,0,0,0,0,0,,,0,0,0,-0.18761904761904702,-0.23566308243727602,-0.126919140225179,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.33013978325742105,1.624615384615384,10.373333333333333,-0.281986531986532
ABEV,1360814547.41,,-20,0.554948,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.82443,-0.069246435845213,4.7682,0.015555555555555002,1052456740.99,0.207722,4.545339,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,71840385723,-0.0021834061135370003,-0.017204301075268002,-0.351644298158499,1,32,16.7,5.52,3.7045565,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-09-14,20460953,0.64,0.229999999999999,-28.449198,7.43,4.28,-0.27899785434810004,-0.20315251695698403,-0.264871473152527,-0.300410262690588
ABG,160000000,,6.6667000000000005,1.442671,7500000,Asbury Automotive Group Inc,1.9500000000000002,70.0565,-0.08026755852842801,72.758,-0.03441011235955,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1399261531,-0.080882352941176,-0.0007267441860460001,0.08012568735271,3,28.4,6.6,3.11,0.22040235,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-09-14,1801926,11.91,7.300000000000001,11.8796,77.75,54.5138,0.11066235864297201,0.23495599065924103,0.29229323308270605,0.08695652173913
ABIL,0,,0,-7.130465,0,Ability Inc.,0,2.63902,-0.256110520722635,3.91832,-0.156626506024096,0,0,0,0,0,0,,13.5,-3.7,2017-12-31,11566370,-0.054054054054054,-0.47368421052631504,0.13268608414239402,0,0,0,31.08,4.338036,,-43.64,,1212.79,0,0,0,3304677,2018-09-14,209386,0.65,0,389.853,14.55,0.32330000000000003,3.433185560481317,-0.08856540194265701,-0.65,6.510729613733905
ABIO,0,,0,1.9085900000000002,0,ARCA biopharma Inc.,0,0.82786,-0.026086956521738,0.60529,0.07692307692307601,0,0,0,0,13501402,0,,10.8,-1.8,2016-12-31,7797342,-0.09677419354838701,-0.0028490028490020004,0.07713021734949001,0,0,0,0.87,,,-52.21,,-55.65,0,0,0,13923825,2018-09-14,133438,0.51,0,-51.3043,2,0.45,-0.513043478260869,-0.8021201413427561,-0.9500000000000001,-0.585185185185185
ABM,70500000,,4.4444,0.7294379999999999,110500000,ABM Industries Incorporated,0.45,33.15223,0.012558869701726,32.0096,-0.028614457831325,1178200000,0.7000000000000001,2.1705427,2018-10-03 00:00:00.0,59234708,294800000,,92.7,0.06,2017-10-31,2123720324,0.019924098671726002,0.09749872383869301,-0.006019361818198001,1,45.4,19.9,1.46,0.33808798,1.33,2.79,,7,2816400000,20117,43,65851793,2018-09-14,6030496,9.15,1.6099999999999999,-20.8113,44.7,28.17,-0.22380803388769802,-0.15769514048861502,0.34038786045003705,-0.13206826114922202
ABMD,82129000,,18.9189,0.022182,564450000,ABIOMED Inc.,0.37,327.7562,0.253413968006242,389.021,0.071828602750172,15961000,0,0,0,41769424,240224000,,80.3,2.45,2018-03-31,20183502710,0.10076362034362901,0.090276599355167,0.6113718605567691,8,0,21.2,27.9,30.993177,25.58,22.29,,25.3,286845000,1379063,6,44877160,2018-09-14,1112742,2.41,1.56,177.04199,455.4,164.8,1.6477687507359,2.497822367397728,22.59653725078699,1.336485012208426
ABR,0,,19.2308,0.18550799999999998,0,Arbor Realty Trust,0.26,9.36577,-0.012048192771084001,11.58153,0.002620087336244,0,1,8.710801,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,865486533,-0.053586150041220006,0.112370764415763,0.385569797475076,2,0,3.5,1.27,2.1429682,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-09-14,9852117,9.15,1.06,55.5793,12.35,7.89,0.5147516757270281,0.858958788762043,1.601404939950147,0.429710072730895
ABR-A,0,,0,0.12678,0,Arbor Realty Trust Preferred Series A,0,24.82405,-0.012389668434037,25.68393,-0.006262494787749,0,2.0625,8.088235,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,39563250,-0.016962220508866,0.0014334243132320002,0.046089471417143,0,0,0,,0.09925658,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,8.4167,26.3223,24.81,0.088436535613216,0.17280203101716402,0.5566815212746471,0.07298394731859201
ABR-B,0,,0,0.21817299999999998,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.59481,0.0074773711137340005,25.38169,0.002227607455633,0,1.9375,7.5683594,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32256000,0.004709576138147,0.017977644256578003,0.05487405380681801,0,0,0,,0.08092411000000001,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,8.344999,25.79,24.59,0.083451130428894,0.18829896859362902,0.620191638292216,0.072260291185685
ABR-C,0,,0,0.238835,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.26213,0.019158309775909002,26.0175,0.0030616150019130003,0,2.125,8.107593,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,-0.00035088789894400005,0.01336591363385,0.046867386146681005,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,8.4356,26.58,25.51,0.086222259060486,0.18237756685553402,0.42981834051606504,0.06413212940106501
ABT,3263000000,,2.8169,1.504845,20809000000,Abbott Laboratories,0.71,61.48868,0.133498145859085,66.487,0.026875699888017003,51949000000,1.12,1.5267175,2018-10-12 00:00:00.0,1740199813,8298000000,,71.6,0.27,2017-12-31,128696862674,0.09459862727544001,0.208029377377443,0.27202329037191403,10,53.8,8.5,4.21,4.331374,3.09,1.31,,2.94,14418000000,145636,8,1754319284,2018-09-14,12782322,2.85,2.719999999999999,39.3782,73.58,53.195,0.39274391054240304,0.811505628853709,1.465567423320718,0.26549524404254604
ABTX,0,,9.6774,1.822789,0,Allegiance Bancshares Inc.,0.62,41.746,-0.07436182019977701,44.393,-0.038062283737024,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,557428503,-0.05975197294250201,-0.042479908151549006,0.067861715749039,1,0,0,1.8599999999999999,4.0785713,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-09-14,456090,24.54,1.98,13.0081,46.85,34.9,0.11946308724832201,0.5444444444444441,0.8036332179930791,0.107569721115537
ABUS,-10931000,,-25.7143,0.9992979999999999,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.91738,0.038461538461538006,9.892,-0.005263157894736001,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,523570616,0.049999999999999004,0.203821656050955,0.834951456310679,3,0,0,4.47,257.38586,,-25.16,,-45.57,6892000,53015,0,55404298,2018-09-14,1659006,5.12,-1.87,47.6563,12.6,4.3,0.303448275862068,1.7470930232558142,0.35971223021582704,0.7339449541284401
ABX,923000000,,-41.6667,-0.354064,4259000000,Barrick Gold Corporation,0.12,12.5602,0.108920403935266,10.62486,0.0036231884057970004,12870000000,0.12,1.0830325,2018-08-30 00:00:00.0,1167158762,1540000000,,52,0,2017-12-31,12932119083,0.05826170009551,-0.15309296868431302,-0.11755336094297501,7,0,0,1.37,1.3069425,-5.85,-1.01,,-2.7199999999999998,4221000000,229141,4,1167158762,2018-09-14,27960029,2.13,0.6000000000000001,-30.9411,16.835,9.53,-0.305551203063597,-0.364580525654774,-0.37495769117945704,-0.26553447612987
AC,0,,0,0.37318,0,Associated Capital Group Inc.,0,36.9724,0.145356662180349,37.888,0.049321824907521,0,0.2,0.47003525,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,978282964,0.146900269541778,0.10376134889753501,0.171963224317341,0,0,0,0.96,37.139023,31.83,0.72,,0.77,0,0,0,22991374,2018-09-14,286620,41.31,0,16.2656,43.45,33.1,0.164238319994527,0.213768787743074,0.660986911188922,0.249181646571135
ACAD,-65614000,,-13.3333,3.450596,366625000,ACADIA Pharmaceuticals Inc.,-0.45,20.93585,0.5932463545663851,15.3714,0.045843828715365006,0,0,0,0,124452224,33443000,,92,-2.35,2017-12-31,2595139569,0.43966712898751703,0.242369838420107,-0.005747126436781,5,0,0,9.8,14.731625,,-64.4,,-73.03,35578000,84710,0,125006723,2018-09-14,16156517,9.97,-2.03,-45.895203,41.2,12.77,-0.45979703356752505,-0.34737503929581803,-0.244266472515471,-0.317778508051265
ACBI,0,,10.7143,0.5863659999999999,0,Atlantic Capital Bancshares Inc.,0.28,18.63363,-0.08219178082191701,18.1005,-0.031791907514450005,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,437242888,-0.07458563535911601,-0.15617128463476002,-0.06685236768802201,3,0,0,1.54,3.7325144,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-09-14,178990,3.67,0.74,-7.7134995,21.6,15.2,-0.08469945355191201,0.118157543391188,0.116666666666666,-0.037356321839080005
ACC,78813000,,-1.8868,0.146646,16341000,American Campus Communities Inc,0.53,39.29359,-0.021630615640599003,41.43655,0.004147353012929,0,1.8399999999999999,4.47036,2018-08-10 00:00:00.0,135846306,89713000,,91.2,0.51,2017-12-31,5640103021,-0.016487455197132,-0.023390231055051003,0.106820553087588,5,84.2,35.6,1.56,6.602241,12.99,1.63,,2.98,196938000,61872,1,137028742,2018-09-14,3420747,6.97,2.29,-3.1991,45.5,34.52,-0.035462455446379,-0.12258075518596101,0.46921816604735306,0.039052836190139
ACCO,176800000,,-8.5714,1.211331,101300000,Acco Brands Corporation,0.35000000000000003,12.61001,-0.057681563081131,12.43293,-0.021645021645021002,1034500000,0.24,2.1238937,2018-08-30 00:00:00.0,101025569,377100000,,91.2,1.19,2017-12-31,1180716208,-0.08130081300813001,-0.20035665508481101,-0.07637481200549201,4,18.6,4.9,1.58,0.59711987,6.96,4.85,,18.99,1099000000,166012,11,104488160,2018-09-14,4286710,10.96,1.23,-5.6850000000000005,14.625,10.9,-0.08326099478351101,0.18872291184515003,0.7257968446935561,-0.08326099478351101
ACER,-3355085,,-18.5185,2.418314,8404332,Acer Therapeutics Inc.,-0.54,20.81147,0.065653075328265,27.84472,0.028342780926975,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,310034150,-0.011855174623518,0.31234042553191405,0.6670270270270271,5,0,0,22.06,,,-175.52,,-210.27,0,0,0,10052988,2018-09-14,88243,1.57,-2.889999999999999,109.795906,34.1,11.36,0.9226932668329171,-0.060529442227434005,-0.830015962184614,1.082376772451046
ACES,0,,0,0,0,ALPS Clean Energy,0,,0.005078124999999,25.8781,-0.009878129966482001,0,0,0,0,0,0,,,0,0,0,-0.020928462709284,0.020626735422451,0.020626735422451,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.81,0.020626735422451,0.020626735422451,0.020626735422451,0.020626735422451
ACET,28589000,,-4.3478,1.659256,143132000,Aceto Corporation,0.23,5.53565,-0.304422763226739,3.1188,-0.22602739726027402,658076000,0.04,1.7699115,2018-09-21 00:00:00.0,27632328,73953000,,53.6,0.34,2017-06-30,69580979,-0.319051492964536,-0.314923156203583,-0.6819051908568851,2,30.6,11.7,0.34,0.13564217,-38.72,-20.24,,-62.23,356484000,1246448,12,30788044,2018-09-14,841649,4.37,1.18,-79.0166,11.98,2.1,-0.8025511095579241,-0.8762179659216011,-0.8444640202609701,-0.783996635699812
ACGL,0,,13.461500000000001,0.686843,0,Arch Capital Group Ltd.,0.52,28.76611,-0.026771139405811002,30.2038,-0.003343363423604,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,12081977797,-0.025816993464052,0.119414194517461,0.049647887323943006,6,66.7,9.6,1.44,2.1906507,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-09-14,4965463,5.8100000000000005,1.339999999999999,-9.630099,34.199966,25.70664,-0.10552199887777601,0.128311884935654,0.652136804243126,0.012798428990293001
ACGLO,0,,0,-0.162162,0,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,0,23.87851,-0.027114488440535003,24.13185,-0.007578947368421,0,1.36252,5.7807384,2018-09-13 00:00:00.0,0,0,,,0,2017-12-31,0,-0.037688165238373005,-0.032231574625333,-0.000491908945957,0,0,0,,,10.36,1.6400000000000001,,6.44,0,0,NaN,0,0,0,,0,-0.30870000000000003,25.99,23.39,-0.005460053841025001,0.010165946650209002,0.010165946650209002,-0.020483815333978
