symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAP,214867000,,6.4865,1.185661,363302000,Advance Auto Parts Inc W/I,1.85,124.51374,0.14355819740116102,151.891,-0.008865991733061001,0,0.24,0.14505893,2018-09-20 00:00:00.0,70738992,947708000,4.5,90.4,6.42,2017-12-31,12256744136,0.037369114051037,0.19734781488546801,0.419940095606724,10,30.6,12.7,3.35,1.3112458999999999,5.68,6.2,,15.77,2182233000,30736,29,74081258,2018-08-31,2598026,2.46,6.27,65.7803,170.91,78.81,0.6820195213894521,0.12136268780029201,1.094571584468393,0.5610110483163341
AAPL,47576000000,,1.487,1.35564,151334000000,Apple Inc.,2.69,182.89703,0.079979986789737,206.86084,0.025237026519488,238080000000,2.92,1.3045032,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1081130635840,0.049315582223889,0.19012932767050603,0.26666229054009705,10,114.1,0,7.43,4.283803,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-08-31,47549672,1.54,10.36,43.5586,229.67,149.16,0.432057251581187,1.01212090703649,2.801785398861367,0.31435396191051
AAT,91211000,,13.7255,0.323249,176817000,American Assets Trust Inc.,0.51,35.61695,-0.008297862969976,38.29584,-0.008043451221029,2649821000,1.08,2.8213167,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1807662792,-0.012867789267387,0.026017641713996002,0.168765743073047,4,108.1,30.1,2.26,5.970576,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-08-31,566488,3.45,2.07,-3.0734,41.69,30.62,-0.024497149686682002,-0.044170890658942,0.43469119284003604,0.025822426600636002
AAU,0,,0,-0.940201,0,Almaden Minerals Ltd.,0,0.7991300000000001,-0.039142169265921005,0.6560100000000001,-0.00966492808598,0,0,0,0,111639625,0,,15.1,-0.04,2017-12-31,69951714,0.036362884551769004,-0.152002977398836,-0.259355791962174,0,0,0,1.25,,,-7.03,,-7.26,0,0,0,111639625,2018-08-31,1872440,13.76,0,-48.6406,1.24,0.56,-0.47123628691983105,-0.5358629629629631,-0.5587429577464781,-0.39166504854368905
AAV,39930532.62,,-200,0.6312829999999999,0,Advantage Oil & Gas Ltd,0.01,3.26288,-0.22727272727272702,3.0705,0.040816326530612006,0,0,0,0,185942141,25207191.66,,62.3,0.41000000000000003,2017-12-31,474152460,-0.12068965517241301,-0.19047619047619002,-0.12068965517241301,2,0,0,0.47000000000000003,2.398598,14.97,1.79,,2.25,35310544.28,1217605,0,185942141,2018-08-31,6556829,52.18,0.07,-60.7692,6.7,2.3663,-0.6015625,-0.610687022900763,-0.323607427055702,-0.433333333333333
AAWW,61823000,,40,1.16996,175926000,Atlas Air Worldwide Holdings,1.25,63.21788,0.012678288431061,64.6195,0.006299212598425001,2105344000,0,0,0,24704390,291411000,,99.5,8.03,2017-12-31,1634245120,0.06722338204592901,-0.129427792915531,-0.004672897196261,4,0,7.4,0.92,0.6731539400000001,7.07,3.42,,10.2,535748000,186672,21,25575041,2018-08-31,2649296,9.83,6.12,-3.1083999,75.2911,50.65,-0.029612756264236,0.694510739856801,0.362473347547974,0.102674719585849
AAXJ,0,,0,0.962499,0,iShares MSCI All Country Asia ex Japan Index Fund,0,75.10187,-0.027393431167015002,71.1402,0.023081446633343,0,1.6417000000000002,2.3591032,2018-06-19 00:00:00.0,59400000,0,,,0,0,4133646000,0.007091172214182001,-0.065052665520206,-0.119967221655963,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,59400000,2013-01-15,495662,0.9857054999999999,0,-2.0276,83.52,67.22,-0.035617972234001004,0.220183614927655,0.29101078779671,-0.10154863114949801
AAXN,1478000,,275,0.986626,61843000,Axon Enterprise Inc.,0.04,47.34233,0.06252713851498,67.7644,0.021285475792988003,0,0,0,0,55434424,49765000,,75.3,0.1,2017-12-31,4281248810,0.17156080434088702,0.11008619386057701,0.9333684487753491,8,105,29.8,9.54,10.810258,5.03,4.09,,6.42,90262000,82431,2,58319695,2018-08-31,3830062,5.1,0.53,225.6877,76.4544,20.57,2.277232142857142,1.884479371316306,4.578267477203648,1.764971751412429
AB,0,,5.0847,1.2957130000000001,0,AllianceBernstein Holding L.P. Units,0.59,26.53626,0.10142348754448301,29.55086,0.011437908496731,0,2.48,8.012924,2018-08-03 00:00:00.0,92576813,0,5.5,19.5,2.19,2017-12-31,3030896979,0.035117056856187004,0.07265272737985,0.22277884888902902,2,54.8,8.5,1.79,,,16.02,,-352.37,0,0,0,97928820,2018-08-31,696612,2.27,2.7,43.1263,31.2347,23.8,0.39906608383547504,0.6489166164976901,1.3143301528429991,0.33085079851047905
ABAC,0,,0,2.000746,0,Renmin Tianli Group Inc.,0,2.44392,-0.069444444444444,2.07964,0.15219260533104,0,0,0,0,0,0,,1.8,0.14,2017-12-31,16047327,0.063492063492063,-0.119270878976426,-0.179591836734694,0,0,0,0.18,0.6501058,2.86,0.71,,0.73,0,0,0,7983745,2018-08-31,7791,1.05,0,-8.215,4.76,1.5,-0.13388201835653002,-0.075862068965517,-0.37962962962962904,-0.27956989247311803
ABB,2139000000,,2.7778,1.193787,10275000000,ABB Ltd,0.36,23.81401,0.055041831792162,22.799,0.027885027885027003,15339000000,0.805993,3.3639107,2018-04-04 00:00:00.0,2131775906,5294000000,,2.9,1.03,2017-12-31,51077350708,0.07443946188340801,0.057836644591611,0.023428656856673002,2,30.3,15,3.75,1.4813076,6.6,5.18,,16.4,18004000000,122476,8,2131775906,2018-08-31,2913899,1.3900000000000001,1.35,1.5888,28.67,21.2155,0.008867592444440001,0.16970483992228003,0.233697023371247,-0.081489091724584
ABBV,4628000000,,1.0101,1.5512329999999999,19343000000,AbbVie Inc.,1.98,99.21976,-0.008805552677923,95.10399,0.019825197186101002,75163000000,3.84,4.013378,2018-10-12 00:00:00.0,1512913192,10838000000,0.1,66.2,3.29,2017-12-31,144885611745,-0.025860313581755,-0.018509628207179,-0.141162446681698,8,65.1,9.9,39.31,4.713691,20.84,9.98,,487.4,14734000000,491133,10,1514272698,2018-08-31,31438755,6.25,6.76,11.0122,125.86,83.19,0.160866379038402,0.626173783726365,1.486602803665452,-0.0005191701217070001
ABC,478221000,,6.0109,1.034897,5472862000,AmerisourceBergen Corporation,1.83,89.30745,0.064806315402974,85.65024,-0.02818974300917,8431010000,1.52,1.7707362,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,18572054321,-0.006941230911614001,-0.058453951553814006,-0.10366158003663001,9,0,0,6,0.11352736000000001,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-08-31,3867106,2.89,6.25,8.2501,106.27,71.9,0.082769285881869,0.056777149779448005,0.519009741552454,-0.075566813020895
ABCB,0,,-11.9048,1.11738,0,Ameris Bancorp,0.84,52.35889,-0.016359918200408,49.861,-0.009268795056642,0,0.4,0.83160084,2018-06-28 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2285647642,-0.025329280648429,-0.14860174209182,-0.14546617396247802,3,48.9,15.6,1.73,5.1936917,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-08-31,1271844,3.76,2.73,12.2311,59.05,43.35,0.106935491665765,0.38655873993231504,1.606706986625046,-0.005538797425565001
ABCD,0,,-10,-0.710143,0,Cambium Learning Group Inc.,0.1,9.65485,0.063973063973063,12.4742,0.021001615508885,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,597330325,-0.043149129447388,0.15013648771610502,0.25024727992087004,1,0,0,1,3.7460744,27.45,31.63,,-149.32,0,0,0,47257146,2018-08-31,228465,1.42,0,105.863205,13.98,5.19,1.038709677419355,1.393939393939394,7.261437908496733,1.2571428571428571
ABDC,0,,25,0.578185,0,Alcentra Capital Corp.,0.2,6.82405,0.022328548644338003,6.2263,0.045676998368678,0,0.72,11.23245,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,86725871,0.019077901430842002,-0.023491057554614003,0.08719618718092201,4,0,0,0.56,3.4081702,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-08-31,60434,1.27,1.1400000000000001,-33.6479,11.2399,5.75,-0.33277818257520503,-0.37699245781821,-0.33428188644365203,-0.208153180975911
ABEO,-5203000,,-56.25,2.176518,56522000,Abeona Therapeutics Inc.,-0.16,15.67075,0.017730496453900003,14.224,0.062962962962962,0,0,0,0,45916827,0,4.3,74.6,-0.66,2017-12-31,687986140,0.047445255474452004,-0.097484276729559,-0.06514657980456001,5,0,0,4.28,178.65129,,-25.79,,-27.17,219000,5214,0,47943285,2018-08-31,11956535,26.98,-0.75,2.5,22.75,10.5,-0.13030303030303,1.952674897119341,0.6882352941176471,-0.165697674418604
ABEOW,0,,0,0,0,0,0,,-0.11627906976744101,,-0.08653846153846101,0,0,0,0,0,0,,,0,0,0,0.13095238095238002,-0.14645103324348602,0.036891508404278,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.184549356223176,3.460093896713615,11.666666666666666,-0.2003367003367
ABEV,1360814547.41,,-20,0.562898,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.90218,-0.157996146435452,4.811,-0.020179372197309,1052456740.99,0.207722,4.7533636,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,68696386348,-0.100823045267489,-0.124248496993987,-0.38176416495720406,1,32,16.7,5.53,3.5045264,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-08-31,24824686,0.73,0.229999999999999,-33.4077,7.43,4.28,-0.330103933531593,-0.21349123501673703,-0.297043399929221,-0.33102688139121905
ABG,160000000,,6.6667000000000005,1.436069,7500000,Asbury Automotive Group Inc,1.9500000000000002,69.848,0.004804392587508001,72.43,0.0061855670103090005,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1489831914,-0.016129032258064002,-0.012811867835468001,0.060101375814627,3,28.4,6.6,3.31,0.22606984,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-08-31,1787776,10.46,7.300000000000001,25.235199,77.75,54.5138,0.25881341358555404,0.36490770091366703,0.38295862459852603,0.15731225296442602
ABIL,0,,0,-7.101936,0,Ability Inc.,0,2.4793,0.14620478858889402,4.44986,0.032110091743119004,0,0,0,0,0,0,63.1,2.6,-3.73,2017-12-31,11153285,-0.278846153846153,0.394628099173553,7.4375,0,0,0,31.08,4.3731065000000005,,-40.77,,-427.53,0,0,0,3304677,2018-08-31,228538,0.13,0,338.4256,14.55,0.32330000000000003,3.585597826086957,-0.09517426273458401,-0.6625,6.242489270386265
ABIO,0,,0,1.919998,0,ARCA biopharma Inc.,0,0.86528,-0.29342754299426704,0.6141300000000001,-0.064595834804094,0,0,0,0,13501402,0,,10.1,-1.8,2016-12-31,7379627,-0.116519419903317,-0.014686744748094002,-0.186867137158637,0,0,0,0.8200000000000001,,,-52.21,,-55.65,0,0,0,13923825,2018-08-31,137631,0.08,0,-57.6,2,0.45,-0.539130434782608,-0.81786941580756,-0.9447340980187691,-0.6074074074074071
ABM,70500000,,4.4444,0.713645,110500000,ABM Industries Incorporated,0.45,33.59831,0.114717223650385,31.3946,0.021195172210774,1178200000,0.7000000000000001,2.0178726,2018-10-03 00:00:00.0,59234708,294800000,10.1,92.7,0.06,2017-10-31,2284398699,0.10231966952653301,0.12751407361181502,0.002856217766368,1,44.7,15.8,1.57,0.3601736,1.34,2.77,,6.97,2816400000,20117,43,65851793,2018-08-31,6353184,11,1.6099999999999999,-11.006599,44.7,28.17,-0.09666163220665501,-0.08029947930474901,0.48417846080125904,-0.066401487729194
ABMD,82129000,,18.9189,0.043831999999999996,564450000,ABIOMED Inc.,0.37,316.90924,0.04921640900533,390.4912,0.018245921045859002,15961000,0,0,0,41769424,240224000,7,81.4,2.45,2018-03-31,17756545897,0.0723636067973,-0.10714205122419,0.350179150315645,8,393.2,22.3,24.55,27.357746,25.71,22.52,,25.55,286845000,1379063,6,44877160,2018-08-31,1062101,2.02,1.56,149.0527,450.93,155.57,1.505826472450918,2.167133594813095,15.894534585824081,1.055535352485843
ABR,0,,19.2308,0.182725,0,Arbor Realty Trust,0.26,9.18837,0.046646291023397006,11.4219,-0.007431874483897,0,1,8.319468,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,906197572,0.042497831743278,0.20348028074531602,0.42134140573266404,2,0,3.5,1.33,2.2829325,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-08-31,9260904,7.33,1.06,64.7232,12.35,7.88,0.651348418030196,0.9569535345641621,1.575640695980114,0.49696124339942205
ABR-A,0,,0,0.125267,0,Arbor Realty Trust Preferred Series A,0,24.72801,0.021409100935934,25.64855,0.00154113557358,0,2.0625,7.954138,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,40230240,0.014071122130926001,0.016699341279799003,0.06856919146130301,0,0,0,,0.10099571,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,11.336,26.3223,24.81,0.10678629509008401,0.204825826956049,0.591289299105855,0.091073194336327
ABR-B,0,,0,0.217611,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.50724,0.021158531980268,25.27191,0.00903377847604,0,1.9375,7.541845,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32369400,0.011019283746556,0.036112701959297,0.062835109551863,0,0,0,,0.08120859999999999,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,9.4557,25.95,24.59,0.09889639832320901,0.19295280197633602,0.622437508683735,0.07602995627188501
ABR-C,0,,0,0.242662,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.17584,-0.0027040553070480002,25.95934,-0.014325153374233,0,2.125,8.266424,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,-0.014906841818864001,-0.001859883592254,0.032095394868912004,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,6.8820996,26.58,25.51,0.050703223670496005,0.15866097546684202,0.402345753095848,0.043685851630505
ABT,3263000000,,2.8169,1.5116049999999999,20809000000,Abbott Laboratories,0.71,60.68563,0.048903878583473004,64.93683,0.028099173553719003,51949000000,1.12,1.6369482,2018-10-12 00:00:00.0,1740199813,8298000000,0.8,70.2,0.27,2017-12-31,120030525411,0.06639650872817901,0.09403907008278001,0.09304108888746801,10,61.5,8.2,3.93,4.0632586,3.13,1.33,,2.98,14418000000,145636,8,1754319284,2018-08-31,12745102,3.05,2.719999999999999,34.8965,68.82,51.37,0.33886202598276804,0.7064684682437741,1.179994519744849,0.18027787073870002
ABTX,0,,9.6774,1.808957,0,Allegiance Bancshares Inc.,0.62,41.54225,-0.007891770011273001,44.611,-0.0011350737797950002,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,588173960,-0.021134593993325002,0.012658227848101,0.07186358099878201,1,0,0,1.8599999999999999,4.3046126000000005,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-08-31,431850,22.22,1.98,29.032299,46.85,34,0.262553802008608,0.577060931899641,0.903114186851211,0.168658698539176
ABUS,-10931000,,-25.7143,0.9946459999999999,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.70413,-0.005181347150259001,10.087,-0.04,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,531881261,0.05494505494505401,0.42222222222222205,0.8285714285714281,3,0,0,4.54,256.0591,,-25.16,,-45.57,6892000,53015,0,55404298,2018-08-31,1682416,4.87,-1.87,102.10529,12.6,4.3,0.699115044247787,1.539682539682539,0.610738255033556,0.7614678899082561
ABX,923000000,,-41.6667,-0.340592,4259000000,Barrick Gold Corporation,0.12,12.70705,-0.086605352077046,11.04437,0.035860655737704,12870000000,0.12,1.1869437,2018-08-30 00:00:00.0,1167158762,1540000000,,46.5,1.23,2017-12-31,11799975084,0.028264561995911004,-0.21038449823098002,-0.175198857842137,7,0,0,1.27,1.1871687,-5.1,-1.02,,-2.75,4221000000,229141,4,1167158762,2018-08-31,32148007,2.41,0.6000000000000001,-40.4426,17.14,9.53,-0.39668084954020005,-0.40750030767788104,-0.41458499808914906,-0.329833353219584
AC,0,,0,0.41470399999999996,0,Associated Capital Group Inc.,0,36.69223,0.050420168067226004,38.064,0.016260162601626,0,0.2,0.53333336,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,862176525,0.005361930294906001,-0.027237354085603002,0.003911238183964,0,0,0,0.96,35.494846,31.83,0.72,,0.77,0,0,0,22991374,2018-08-31,285250,30.66,0,3.1676002,42.5,33.1,0.07276799890148501,0.14667677780767602,0.46385450457308103,0.100923895332963
ACAD,-65614000,,-13.3333,3.506449,366625000,ACADIA Pharmaceuticals Inc.,-0.45,21.47895,-0.08804204993429601,15.0762,-0.005017921146953001,0,0,0,0,124452224,33443000,0.4,92.1,-2.35,2017-12-31,1735093315,0.04360902255639,-0.12318382817435201,-0.46097087378640705,5,0,0,6.55,9.29423,,-65.26,,-74.04,35578000,84710,0,125006723,2018-08-31,15845910,6.43,-2.03,-61.815704,41.2,12.77,-0.62466197944835,-0.5935578330893111,-0.40403606698153705,-0.5438711797568181
ACBI,0,,10.7143,0.5712,0,Atlantic Capital Bancshares Inc.,0.28,18.61288,0.005633802816901,18.6015,-0.005571030640668001,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,465957346,-0.016528925619834,-0.14999999999999902,-0.021917808219178003,3,0,0,1.54,3.9435794,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-08-31,180135,3.26,0.74,0.8475,21.6,15.2,0.011331444759206001,0.20445344129554602,0.19,0.025862068965517
ACC,78813000,,-1.8868,0.143416,16341000,American Campus Communities Inc,0.53,39.28675,0.035259071990436,41.59378,0.003562099263832,0,1.8399999999999999,4.353999,2018-08-10 00:00:00.0,135846306,89713000,0.9,93.5,0.51,2017-12-31,5790834637,0.020033791938208003,-0.007995192555973,0.14543438959405602,5,78.2,32.8,1.6,6.8776045,13.07,1.65,,3.02,196938000,61872,1,137028742,2018-08-31,3104090,5.9,2.29,-8.7028,48.66,34.52,-0.090783913803044,-0.04744945914694201,0.44338981429932706,0.066821497993083
ACCO,176800000,,-8.5714,1.204467,101300000,Acco Brands Corporation,0.35000000000000003,12.66669,-0.04616858087155801,12.91318,0.004132231404958,1034500000,0.24,1.9753086999999998,2018-08-30 00:00:00.0,101025569,377100000,3.3,92.7,1.19,2017-12-31,1269531144,0.030298404945432,-0.07506794254002301,-0.07783385829759701,4,17.7,6.3,1.7000000000000002,0.63362503,7.02,4.91,,19.2,1099000000,166012,11,104488160,2018-08-31,4274647,8,1.23,9.5223,14.625,10.9,0.048616085684448,0.278140122028192,0.701823682662408,-0.014302751028289
ACER,-3355085,,-18.5185,2.416323,8404332,Acer Therapeutics Inc.,-0.54,20.06837,0.48388625592417006,26.25212,0.02655737704918,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,314759054,0.19321646341463403,0.670757737459978,0.582112177867609,5,0,0,22.39,,,-175.52,,-210.27,0,0,0,10052988,2018-08-31,92107,1.06,-2.889999999999999,210.1032,34.1,8.55,1.773864894795127,-0.13117556302931402,-0.7802685201495381,1.1141120864280891
ACES,0,,0,0,0,ALPS Clean Energy,0,,0.016764132553606002,25.79737,0.011142730860789,0,0,0,0,0,0,,,0,0,0,0.016379770613062002,0.034510115033716,0.034510115033716,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.9188,0.034510115033716,0.034510115033716,0.034510115033716,0.034510115033716
ACET,28589000,,-4.3478,1.6443439999999998,143132000,Aceto Corporation,0.23,5.93983,-0.102803738317757,3.2624,-0.09433962264150901,658076000,0.04,1.3888888,2018-09-21 00:00:00.0,27632328,73953000,10.3,54.5,0.34,2017-06-30,88669567,-0.102803738317757,-0.283582089552238,-0.618411638445027,2,30.8,11.4,0.44,0.17480245,-38.72,-22.02,,-68.73,356484000,1246448,12,30788044,2018-08-31,933694,5.93,1.18,-71.866104,11.98,2.22,-0.7295622288579631,-0.83931799415296,-0.7854237136598661,-0.7256594175978051
ACGL,0,,13.461500000000001,0.684964,0,Arch Capital Group Ltd.,0.52,28.8322,0.014686248331108001,29.8704,0.01063829787234,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,12321104496,-0.0016420361247940002,0.134612011211758,0.07243523937530601,6,66.7,9.6,1.47,2.246916,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-08-31,6593487,7.31,1.339999999999999,-5.4726,34.199966,25.70664,-0.058532053267265,0.140712945590994,0.711393716257677,0.032843751804928004
