symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAPL,47576000000,,1.487,1.349566,151334000000,Apple Inc.,2.69,183.8813,0.057074225318280006,209.26854,-0.01702108649035,238080000000,2.92,1.3270918,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1062728617780,0.021210433491135,0.183923223361862,0.264854262667512,10,114.1,0,7.43,4.131682,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-08-31,47549672,1.54,10.36,43.1133,229.67,149.16,0.43113317935572604,1.001382584887983,2.4284494458355472,0.291982229445897
AAT,91211000,,13.7255,0.31731699999999996,176817000,American Assets Trust Inc.,0.51,35.60725,-0.024148497562317003,38.27575,-0.017502612330198,2649821000,1.08,2.8715767999999997,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1776023971,-0.044580324095831,0.004583529210649,0.15983236243759003,4,108.1,30.1,2.26,5.677091,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-08-31,566488,3.45,2.07,-3.2232,41.69,30.62,-0.032231502781594,-0.06838606121255901,0.392617387537166,0.007867854348222
AAU,0,,0,-0.946009,0,Almaden Minerals Ltd.,0,0.7941800000000001,-0.049393939393939004,0.6494800000000001,0.0013007014211950001,0,0,0,0,111639625,0,,15.1,0,2017-12-31,70042701,-0.017230576441102003,-0.14066566223804902,-0.22543209876543202,0,0,0,1.21,,,-6.91,,-7.14,0,0,0,111639625,2018-08-31,1872440,13.76,0,-45.9138,1.24,0.56,-0.459137931034482,-0.5453623188405791,-0.524696969696969,-0.39087378640776704
AAV,39930532.62,,-200,0.605232,0,Advantage Oil & Gas Ltd,0.01,3.21988,-0.206349206349206,3.0235,-0.019607843137254003,0,0,0,0,185942141,25207191.66,,67.2,0,2017-12-31,464855353,-0.152542372881355,-0.19354838709677402,-0.137931034482758,2,0,0,0.47000000000000003,2.398598,14.16,1.77,,2.23,35310544.28,1217605,0,185942141,2018-08-31,6556829,52.18,0.07,-62.1212,6.7,2.3663,-0.621212121212121,-0.6268656716417911,-0.305555555555555,-0.44444444444444403
AAWW,61823000,,40,1.179668,175926000,Atlas Air Worldwide Holdings,1.25,63.34738,0.046615322253749,64.0035,0.010172143974960001,2105344000,0,0,0,24704390,291411000,,99.5,8.03,2017-12-31,1650868897,0.054738562091503004,-0.127702702702702,0.008593749999999001,4,0,7.4,0.92,0.6731539400000001,7.07,3.42,,10.2,535748000,186672,21,25575041,2018-08-31,2649296,9.83,6.12,-5.2825,75.2911,50.65,-0.052824651504035,0.6844989561586631,0.40570557491289105,0.11389128559102601
AAXJ,0,,0,0.957985,0,iShares MSCI All Country Asia ex Japan Index Fund,0,75.00825,-0.019756838905774003,70.995,0.019543037792786003,0,1.6417000000000002,2.313883,2018-06-19 00:00:00.0,56400000,0,,,0,0,4001580000,0.011259977194982,-0.037444037444037,-0.10231689542086701,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,56400000,2013-01-15,495662,0.9857054999999999,0,-1.2016001,83.52,67.22,-0.012015946995595,0.233612685606982,0.3026092576137,-0.083990162093072
AAXN,1478000,,275,0.9949509999999999,61843000,Axon Enterprise Inc.,0.04,48.19923,0.10332041125905901,67.8316,-0.10829587249693501,0,0,0,0,55434424,49765000,,75.1,0.1,2017-12-31,3817607235,0.020261845386533,-0.043681519357195005,0.706465067778936,8,0,29.8,8.72,10.195815,5.13,4.12,,6.45,90262000,82431,2,58319695,2018-08-31,3830062,5.1,0.53,185.72679,76.4544,20.57,1.857267568747271,1.477668433005298,3.516040013797861,1.465536723163841
AB,0,,5.0847,1.300365,0,AllianceBernstein Holding L.P. Units,0.59,26.68243,0.040747028862478,29.69322,-0.009693053311793001,0,2.48,8.091354,2018-08-03 00:00:00.0,92576813,0,,19.6,2.19,2017-12-31,3001518333,0.023372287145242,0.07316799893558501,0.21320793552779402,2,37.7,8.3,1.79,,,15.85,,-352.37,0,0,0,97928820,2018-08-31,696612,2.27,2.7,39.6933,31.2347,23.8,0.396934492204057,0.641609580787008,1.270572199010282,0.317950790770474
ABAC,0,,0,2.033351,0,Renmin Tianli Group Inc.,0,2.4281800000000002,-0.022222222222222,2.06234,0.094527363184079,0,0,0,0,0,0,,1.8,0.14,2017-12-31,17564239,0.128205128205128,-0.043478260869565,-0.09836065573770401,0,0,0,0.19,0.6094741,2.86,0.71,,0.73,0,0,0,7983745,2018-08-31,7791,1.05,0,-5.9829,4.76,1.5,-0.059829059829059006,-0.013452914798206001,-0.31077694235588904,-0.21146953405017901
ABB,2139000000,,2.7778,1.198707,10275000000,ABB Ltd,0.36,23.80032,0.062008733624454006,22.9904,0.015025041736227,15339000000,0.805993,3.314116,2018-04-04 00:00:00.0,2131775906,5294000000,,4.4,1.03,2017-12-31,51844790034,0.06948109058927,0.082331998219848,0.053137544440066006,2,0,16,3.77,1.4856226,6.65,5.32,,16.89,18004000000,122476,8,2131775906,2018-08-31,2913899,1.3900000000000001,1.35,2.4026,28.67,21.2155,0.024025870127245,0.17762132114391901,0.223149307703527,-0.06768842699256601
ABBV,4628000000,,1.0101,1.5491920000000001,19343000000,AbbVie Inc.,1.98,99.20812,-0.029223839949722004,94.8608,-0.031354515050167,75163000000,3.84,4.1432886,2018-10-12 00:00:00.0,1512913192,10838000000,,62.5,3.29,2017-12-31,140342793651,-0.050701628597766,-0.04705794048122101,-0.160263083740834,8,0,9.9,39.31,4.453858,20.4,9.86,,463.41,14734000000,491133,10,1514272698,2018-08-31,31438755,6.25,6.76,9.7581,125.86,83.19,0.09758148370089101,0.574936954940625,1.343179169268654,-0.031857406844479005
ABC,478221000,,6.0109,1.026038,5472862000,AmerisourceBergen Corporation,1.83,89.41349,0.098753917010655,85.74181,0.06081081081081,8431010000,1.52,1.669229,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,19701436003,0.031607567690041,-0.018981511906134,0.029949520484187003,9,0,0,6.24,0.11809857,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-08-31,3867106,2.89,6.25,16.5518,106.27,71.9,0.16551727668811803,0.14876551230829202,0.5951567216078391,-0.019351281380274
ABCB,0,,-11.9048,1.109316,0,Ameris Bancorp,0.84,52.3177,0.0056265984654730004,49.436,0.021829521829521,0,0.4,0.8138352,2018-06-28 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2335542237,-0.010070493454179002,-0.14511926586356,-0.12371097260059001,3,48.9,15.6,1.73,5.1827345,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-08-31,1271844,3.76,2.73,9.8497,59.05,44.75,0.098495854100082,0.42489787990270605,1.6861005907781772,0.016169815104645
ABCD,0,,-10,-0.73118,0,Cambium Learning Group Inc.,0.1,9.7835,0.029610829103214,12.519,-0.037183544303797,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,575119467,-0.085649887302779,0.11753902662993501,0.14487300094073302,1,0,0,1,3.5563995999999998,27.45,31.63,,-149.32,0,0,0,47257146,2018-08-31,228465,1.42,0,97.5649,13.98,5.19,0.9756493506493501,1.287593984962405,6.654088050314465,1.173214285714285
ABDC,0,,25,0.58731,0,Alcentra Capital Corp.,0.2,6.79441,0.011290322580645001,6.2185,-0.021840873634945003,0,0.72,11.4832535,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,84831702,-0.015698587127158003,-0.05738382669092101,0.08260238966779401,4,0,0,0.56,3.2904627,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-08-31,60434,1.27,1.1400000000000001,-35.0371,11.2399,5.75,-0.35037350932996203,-0.403186811094823,-0.348821751638331,-0.22544780728844901
ABEO,-5203000,,-56.25,2.147955,56522000,Abeona Therapeutics Inc.,-0.16,15.609,-0.037800687285223004,14.105,-0.024390243902439,0,0,0,0,45916827,0,,74.2,-0.66,2017-12-31,671205990,0.025641025641025002,-0.154078549848942,-0.036144578313253004,5,0,0,4.11,171.80403,,-25.57,,-26.95,219000,5214,0,47943285,2018-08-31,11956535,26.98,-0.75,-15.151501,22.75,10.5,-0.15151515151515102,1.422145328719723,0.647058823529411,-0.186046511627906
ABEOW,0,,0,0,0,0,0,,-0.233754245718433,,-0.09427966101694901,0,0,0,0,0,0,,,0,0,0,-0.001996007984031,-0.204651162790697,-0.099999999999999,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.319245835854645,2.226415094339623,10.4,-0.28030303030303
ABEV,1360814547.41,,-20,0.553632,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.87079,-0.085148514851485,4.8004,0.057208237986270005,1052456740.99,0.207722,4.496147,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,72626385567,-0.049382716049382006,-0.05521472392638001,-0.34270430229911203,1,32,16.7,5.74,3.6565495,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-08-31,24824686,0.73,0.229999999999999,-30.424,7.43,4.28,-0.304237824161922,-0.17547115933752103,-0.256828491458353,-0.29275610801543
ABG,160000000,,6.6667000000000005,1.432989,7500000,Asbury Automotive Group Inc,1.9500000000000002,69.958,-0.037135278514589004,72.522,-0.008196721311475001,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1477620177,-0.045364891518737,-0.042216358839050006,0.123839009287925,3,28.4,6.6,3.25,0.22669955,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-08-31,1787776,10.46,7.300000000000001,23.5745,77.75,54.5138,0.235744680851063,0.375521030693444,0.374219193639977,0.14782608695652102
ABIL,0,,0,-7.161503,0,Ability Inc.,0,2.53934,-0.27128712871287103,4.17046,0.09037037037037,0,0,0,0,0,0,,2.6,-3.73,2017-12-31,12161211,-0.191208791208791,0.703703703703703,8.241587142139629,0,0,0,31.08,4.472495,,-37.17,,-342.93,0,0,0,3304677,2018-08-31,228538,0.13,0,368.3722,14.55,0.32330000000000003,3.683721522209495,-0.053960256047713005,-0.632,6.896995708154506
ABIO,0,,0,1.9015900000000001,0,ARCA biopharma Inc.,0,0.84996,-0.23866279069767402,0.61089,-0.011698113207547002,0,0,0,0,13501402,0,,10.1,-1.8,2016-12-31,7293300,-0.101947323844172,0.011196911196911,-0.15242718446601902,0,0,0,0.81,,,-52.21,,-55.65,0,0,0,13923825,2018-08-31,137631,0.08,0,-56.35,2,0.45,-0.5635,-0.8200000000000001,-0.946741230299949,-0.612
ABM,70500000,,4.4444,0.731718,110500000,ABM Industries Incorporated,0.45,33.44834,0.086942572986846,31.6878,-0.02334966849236,1178200000,0.7000000000000001,2.0661156,2018-10-03 00:00:00.0,59234708,294800000,,92.7,0.06,2017-10-31,2231058747,0.04924125116135,0.121846875186257,-0.006066864592745001,1,45.4,19.9,1.53,0.35305595,1.33,2.79,,7,2816400000,20117,43,65851793,2018-08-31,6353184,11,1.6099999999999999,-12.0449,44.7,28.17,-0.120447772043323,-0.089905417856442,0.413445251942027,-0.088200703495679
ABMD,82129000,,18.9189,0.026636999999999997,564450000,ABIOMED Inc.,0.37,320.5256,0.00323046618516,388.1072,-0.034599540020724004,15961000,0,0,0,41769424,240224000,,80.3,2.45,2018-03-31,17142177577,0.053796071507393003,-0.143945675802873,0.29920750994864104,8,0,21.2,23.37,26.364738,25.58,22.29,,25.3,286845000,1379063,6,44877160,2018-08-31,1062101,2.02,1.56,142.65019,450.93,158.36,1.426502350400203,2.05339728217426,19.23199152542373,0.984414774793495
ABR,0,,19.2308,0.175194,0,Arbor Realty Trust,0.26,9.26446,0.032077356740169004,11.51782,-0.037437603993344004,0,1,8.643043,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,872271706,-0.008568980291345,0.167578259026782,0.37432145105538805,2,0,3.5,1.3,2.2148418,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-08-31,9260904,7.33,1.06,58.9523,12.35,7.88,0.589525889900946,0.85108153078203,1.435020519835841,0.44091860117565
ABR-A,0,,0,0.123723,0,Arbor Realty Trust Preferred Series A,0,24.7684,0.003783279939216,25.67384,-0.011565798556878,0,2.0625,8.047211,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,39764945,-0.006203955021326001,0.013512177568282002,0.052212396646714,0,0,0,,0.09964621,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,9.588699,26.3223,24.81,0.09588455371459101,0.16555628822847201,0.5665780385685031,0.07845406155982401
ABR-B,0,,0,0.217714,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.54258,0.014258060156532,25.31818,-0.006757493188010001,0,1.9375,7.5931560000000005,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32150664,0.002609037328094,0.027962759293055,0.055919487194342005,0,0,0,,0.08092411000000001,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,8.5873995,25.95,24.59,0.08587356639785501,0.18441842977431602,0.625269111708429,0.068758691172282
ABR-C,0,,0,0.238204,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.20594,0.015878403134798002,25.96894,-0.0037821482602110002,0,2.125,8.067577,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,0.007805325987144,0.036053399623968,0.052463339593239004,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,8.1481,26.58,25.51,0.08148056907064101,0.211519090394778,0.43691015220118906,0.06941015980252001
ABT,3263000000,,2.8169,1.515682,20809000000,Abbott Laboratories,0.71,60.94836,0.06420173267326701,65.427,0.005407775504238,51949000000,1.12,1.6281436999999999,2018-10-12 00:00:00.0,1740199813,8298000000,,71.6,0.27,2017-12-31,120679623546,0.06420173267326701,0.11199300377130302,0.10824879291262,10,0,8.5,3.93,4.0632586,3.14,1.35,,3.03,14418000000,145636,8,1754319284,2018-08-31,12745102,3.05,2.719999999999999,35.1032,69.01,51.38,0.35103286550948004,0.727662695143758,1.18491932410113,0.186660548496275
ABTX,0,,9.6774,1.800548,0,Allegiance Bancshares Inc.,0.62,41.62525,0.00558659217877,44.584,0.022727272727272003,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,601541550,0.00558659217877,0.028571428571428,0.11662531017369701,1,0,0,1.8599999999999999,4.3046126000000005,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-08-31,431850,22.22,1.98,24.1379,46.85,34.9,0.241379310344827,0.581722319859402,0.94636678200692,0.195219123505976
ABUS,-10931000,,-25.7143,1.001595,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.78213,0.015306122448979002,10.097,0.036458333333333,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,551272765,0.130681818181818,0.42142857142857104,0.9899999999999991,3,0,0,4.42,248.09874,,-25.16,,-45.57,6892000,53015,0,55404298,2018-08-31,1682416,4.87,-1.87,48.5075,12.6,4.3,0.48507462686567104,1.591145833333333,0.6338259441707711,0.825688073394495
ABX,923000000,,-41.6667,-0.34673499999999996,4259000000,Barrick Gold Corporation,0.12,12.63931,-0.019327195663616,10.82936,0.050445103857566,12870000000,0.12,1.1299435,2018-08-30 00:00:00.0,1167158762,1540000000,,46.5,0,2017-12-31,12395226052,0.050299661767905006,-0.169261096074719,-0.113448534936138,7,0,0,1.31,1.2447071,-5.85,-1.01,,-2.7199999999999998,4221000000,229141,4,1167158762,2018-08-31,32148007,2.41,0.6000000000000001,-34.8932,16.835,9.53,-0.348933587547588,-0.372548092829796,-0.39209030492796104,-0.296026727120868
AC,0,,0,0.413107,0,Associated Capital Group Inc.,0,36.77805,0.018041237113402,37.961,0.053333333333333004,0,0.2,0.5063291,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,908159273,0.044973544973545006,0.039473684210526,0.070315675382739,0,0,0,0.96,38.15454,31.83,0.72,,0.77,0,0,0,22991374,2018-08-31,285250,30.66,0,11.7267,42.5,33.1,0.117267869921734,0.18070459667728803,0.541926744816979,0.15963983641738802
ACAD,-65614000,,-13.3333,3.510158,366625000,ACADIA Pharmaceuticals Inc.,-0.45,21.206,0.373831775700934,14.967600000000001,0.37680115273775205,0,0,0,0,124452224,33443000,,92,-2.35,2017-12-31,2388878477,0.40825350036845903,0.120821114369501,-0.2203182374541,5,0,0,7.13,10.199337,,-64.4,,-73.03,35578000,84710,0,125006723,2018-08-31,15845910,6.43,-2.03,-48.1411,41.2,12.77,-0.481411126187245,-0.468871595330739,-0.223801787164906,-0.372001314492277
ACBI,0,,10.7143,0.5602039999999999,0,Atlantic Capital Bancshares Inc.,0.28,18.62413,-0.035812672176308,18.4095,-0.019607843137254003,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,456820928,-0.05913978494623601,-0.170616113744075,-0.035812672176308,3,0,0,1.54,3.8769276,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-08-31,180135,3.26,0.74,-1.6853999,21.6,15.2,-0.016853932584269,0.16666666666666602,0.16666666666666602,0.005747126436781
ACC,78813000,,-1.8868,0.143526,16341000,American Campus Communities Inc,0.53,39.30701,0.025929549902152002,41.55881,-0.007572172266919,0,1.8399999999999999,4.38722,2018-08-10 00:00:00.0,135846306,89713000,,91.2,0.51,2017-12-31,5746985439,-0.0033269961977180004,-0.008140156370464,0.16232342744069803,5,84.2,35.6,1.57,6.7042874999999995,12.99,1.63,,2.98,196938000,61872,1,137028742,2018-08-31,3104090,5.9,2.29,-8.5628,48.08,34.52,-0.085629071501452,-0.076168721460684,0.46279193057842005,0.05874334183222601
ACCO,176800000,,-8.5714,1.199369,101300000,Acco Brands Corporation,0.35000000000000003,12.645620000000001,-0.072435089780553,12.74467,-0.012345679012345002,1034500000,0.24,2,2018-08-30 00:00:00.0,101025569,377100000,,91.2,1.19,2017-12-31,1253857920,-0.015643072177971,-0.11008276230310501,-0.078829191902908,4,18.6,4.9,1.6800000000000002,0.6258024999999999,6.96,4.85,,18.99,1099000000,166012,11,104488160,2018-08-31,4274647,8,1.23,4.4561,14.625,10.9,0.044559152514340006,0.26104729978246904,0.740947075208913,-0.026471852867446
ACER,-3355085,,-18.5185,2.414187,8404332,Acer Therapeutics Inc.,-0.54,20.34777,0.035546613011401,26.81362,-0.013733631427658,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,310436269,0.032775919732441004,0.620146904512067,0.527200791295746,5,0,0,21.94,,,-175.52,,-210.27,0,0,0,10052988,2018-08-31,92107,1.06,-2.889999999999999,207.4526,34.1,8.55,2.074533543081303,-0.133144316873929,-0.792917899457884,1.085077650236326
ACES,0,,0,0,0,ALPS Clean Energy,0,,0.008988435750753001,25.82819,0.006326687116564001,0,0,0,0,0,0,,,0,0,0,0.011056321750520001,0.041055136850456,0.041055136850456,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.9188,0.041055136850456,0.041055136850456,0.041055136850456,0.041055136850456
ACET,28589000,,-4.3478,1.6228349999999998,143132000,Aceto Corporation,0.23,5.7907,-0.082822935582161,3.214,0.038182831661092,658076000,0.04,1.3377926,2018-09-21 00:00:00.0,27632328,73953000,,53.6,0.34,2017-06-30,92056252,-0.09529736786180501,-0.28468554968795,-0.58918650656888,2,30.6,11.7,0.44,0.1657218,-38.72,-20.24,,-62.23,356484000,1246448,12,30788044,2018-08-31,933694,5.93,1.18,-72.8257,11.98,2.22,-0.728255913625503,-0.836438082483506,-0.791440669069531,-0.7151814045953281
ACGL,0,,13.461500000000001,0.682959,0,Arch Capital Group Ltd.,0.52,28.79871,-0.003955174686882001,30.0572,-0.005921052631578,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,12248150588,-0.010478061558611002,0.118567404605299,0.054920811123096006,6,66.7,9.6,1.46,2.2321093,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-08-31,6593487,7.31,1.339999999999999,-6.1782,34.199966,25.70664,-0.061782055262340006,0.119537070310039,0.6848138174803611,0.026728229590293
