symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAOI,23161000,,55.8824,2.547687,70966000,Applied Optoelectronics Inc.,0.34,35.9152,-0.23802541544477002,39.5536,-0.077241787511097,41009000,0,0,0,18338563,39372000,,64.8,3.66,2017-12-31,614183515,-0.22572634715669201,-0.25938242280285,0.18916857360793202,5,0,0,1.79,1.991867,10.58,7.93,,10.73,88879000,29102,5,19697996,2018-08-31,6797303,5.7,2.47,-53.6219,68.95,22.54,-0.536218949873568,0.415342714480254,2.130522088353413,-0.17752571880770202
AAON,26369000,,10,0.8700749999999999,34857000,AAON Inc.,0.2,35.75556,0.006435006435006001,38.859,-0.020050125313283002,0,0.32,0.81841433,2018-06-07 00:00:00.0,40403765,35658000,,75.7,1.03,2017-12-31,2043552312,-0.072360616844602,0.167164179104477,0.006220035359241,1,0,14.8,8.57,5.1398644,11.27,15.18,,20.14,113668000,57091,2,52264765,2018-08-31,4552455,24.16,0.8,18.780901,43.3,29.05,0.187807204612702,0.40146885405727,1.306947984518078,0.06340736389201601
AAP,214867000,,6.4865,1.181771,363302000,Advance Auto Parts Inc W/I,1.85,125.55083,0.15839085203288902,153.5306,0.017213552447636,0,0.24,0.14150943,2018-09-20 00:00:00.0,70738992,947708000,,88.6,6.42,2017-12-31,12564181357,0.054464057478677004,0.22684825043508403,0.46510460279972005,10,0,12.7,3.43,1.3180094,5.61,6.13,,15.61,2182233000,30736,29,74081258,2018-08-31,2598026,2.46,6.27,79.2015,170.91,78.81,0.7920146794266061,0.146934686148906,1.1207557365729661,0.60016611374072
AAPL,47576000000,,1.487,1.359149,151334000000,Apple Inc.,2.69,183.6267,0.057350247451043,208.61241,-0.035510798992977,238080000000,2.92,1.33718,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1054710940620,0.013505987190197001,0.180116838970822,0.25488172379155,10,114.1,0,7.43,4.1292224,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-08-31,47549672,1.54,10.36,39.6534,229.67,149.16,0.39653389458174004,0.9861080667620441,2.5716855961478062,0.28223496543244303
AAT,91211000,,13.7255,0.32741899999999996,176817000,American Assets Trust Inc.,0.51,35.60963,-0.031602002503128,38.27967,-0.049155145929339006,2649821000,1.08,2.907916,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1753829574,-0.056519894626939,0.010796526169396001,0.13430210184896701,4,108.1,30.1,2.26,5.8513474,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-08-31,566488,3.45,2.07,-4.5994,41.69,30.62,-0.045994667433843006,-0.079165943520194,0.36721050771586705,-0.004727144097501
AAU,0,,0,-0.938583,0,Almaden Minerals Ltd.,0,0.79544,-0.051790379591209,0.6511300000000001,-0.018542702936577,0,0,0,0,111639625,0,,15.1,0,2017-12-31,68881649,-0.033521303258145,-0.154910286262155,-0.252302472127969,0,0,0,1.21,,,-6.91,,-7.14,0,0,0,111639625,2018-08-31,1872440,13.76,0,-46.8103,1.24,0.56,-0.46810344827586203,-0.5463235294117641,-0.552898550724637,-0.40097087378640706
AAV,39930532.62,,-200,0.6284139999999999,0,Advantage Oil & Gas Ltd,0.01,3.23113,-0.17741935483870902,3.0355,0,0,0,0,0,185942141,25207191.66,,67.2,0,2017-12-31,474152460,-0.13559322033898302,-0.16393442622950802,-0.08928571428571401,2,0,0,0.47000000000000003,2.398598,14.16,1.77,,2.23,35310544.28,1217605,0,185942141,2018-08-31,6556829,52.18,0.07,-60.7692,6.7,2.3663,-0.6076923076923071,-0.6094946401225111,-0.297520661157024,-0.433333333333333
AAWW,61823000,,40,1.171949,175926000,Atlas Air Worldwide Holdings,1.25,63.31913,0.029935275080906,64.1205,0,2105344000,0,0,0,24704390,291411000,,99.5,8.03,2017-12-31,1627851360,0.040032679738562005,-0.122674017918676,0,4,0,7.4,0.92,0.6699811999999999,7.07,3.42,,10.2,535748000,186672,21,25575041,2018-08-31,2649296,9.83,6.12,-3.6336,75.2911,50.65,-0.036336109008327004,0.6592805005213761,0.374730021598272,0.09836065573770401
AAXJ,0,,0,0.9604959999999999,0,iShares MSCI All Country Asia ex Japan Index Fund,0,75.02103,-0.02658543339795,70.9944,0.009187482055699001,0,1.6417000000000002,2.3352773,2018-06-19 00:00:00.0,59400000,0,,,0,0,4175820000,0.0019954389965790003,-0.043016607677647006,-0.10092414255276101,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,59400000,2013-01-15,495662,0.9857054999999999,0,-2.6901,83.52,67.22,-0.026900727263666,0.222925592892766,0.29261919953222904,-0.092382077450923
AAXN,1478000,,275,1.002426,61843000,Axon Enterprise Inc.,0.04,47.99433,0.126965540314486,67.8616,-0.05683886322273501,0,0,0,0,55434424,49765000,,75.3,0.1,2017-12-31,3928997852,0.050031172069825006,0.027921879768080003,0.8013368983957221,8,0,29.8,8.75,10.454608,5.03,4.09,,6.42,90262000,82431,2,58319695,2018-08-31,3830062,5.1,0.53,205.25601,76.4544,20.57,2.052560036248301,1.589162182936203,3.555104800540906,1.537476459510358
AB,0,,5.0847,1.298677,0,AllianceBernstein Holding L.P. Units,0.59,26.64384,0.039115646258503,29.64947,0.0032840722495890004,0,2.48,8.11784,2018-08-03 00:00:00.0,92576813,0,,19.6,2.19,2017-12-31,2991725451,0.020033388981636,0.06058712436816,0.20924967146408202,2,37.7,8.3,1.79,,,15.85,,-352.37,0,0,0,97928820,2018-08-31,696612,2.27,2.7,38.3815,31.2347,23.8,0.38381816040513406,0.6240324912817891,1.204821016166282,0.31365078819047204
ABAC,0,,0,1.996287,0,Renmin Tianli Group Inc.,0,2.43155,-0.032258064516128004,2.06554,-0.0625,0,0,0,0,0,0,,1.8,0.14,2017-12-31,16765865,0.07692307692307701,-0.078947368421052,-0.139344262295081,0,0,0,0.19,0.6544592,2.86,0.71,,0.73,0,0,0,7983745,2018-08-31,7791,1.05,0,-7.2315,4.76,1.5,-0.07231523611786,-0.066666666666666,-0.318181818181818,-0.24731182795698903
ABB,2139000000,,2.7778,1.193571,10275000000,ABB Ltd,0.36,23.80258,0.040587219343696,22.934,0.002913025384935,15339000000,0.805993,3.3443694,2018-04-04 00:00:00.0,2131775906,5294000000,,4.4,1.03,2017-12-31,51375799335,0.059806508355321,0.07254116599911001,0.041869312409485,2,0,16,3.77,1.4800746,6.48,5.12,,16.22,18004000000,122476,8,2131775906,2018-08-31,2913899,1.3900000000000001,1.35,1.5588000000000002,28.67,21.2155,0.01558779777582,0.174933452939283,0.20699153603445702,-0.07612216655102201
ABBV,4628000000,,1.0101,1.5592869999999999,19343000000,AbbVie Inc.,1.98,99.2132,-0.028912834738077,94.8872,-0.055123014637184005,75163000000,3.84,4.218853,2018-10-12 00:00:00.0,1512913192,10838000000,,63.7,3.29,2017-12-31,137829100972,-0.06770459899621001,-0.061834216149191004,-0.170739929209506,8,0,9.9,39.31,4.531661,20.4,9.86,,463.41,14734000000,491133,10,1514272698,2018-08-31,31438755,6.25,6.76,9.0902,125.86,83.19,0.090902553469446,0.555825628560733,1.265616249113243,-0.04919789783108
ABC,478221000,,6.0109,1.027515,5472862000,AmerisourceBergen Corporation,1.83,89.37759,0.086171994041182,85.65579,0.040265332247177,8431010000,1.52,1.7004139999999999,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,19340120407,0.012688342585249,-0.025898311586132,-0.030360488084791002,9,0,0,6.24,0.11537698,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-08-31,3867106,2.89,6.25,14.7318,106.27,71.9,0.14731858081093901,0.11171636370872201,0.563869523001425,-0.037335943801699
ABCB,0,,-11.9048,1.119277,0,Ameris Bancorp,0.84,52.31926,-0.042510121457489,49.496,-0.00210970464135,0,0.4,0.8456659999999999,2018-06-28 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2247632713,-0.047331319234642004,-0.17371108537328803,-0.161164580218735,3,48.9,15.6,1.73,5.1498632,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-08-31,1271844,3.76,2.73,8.3578,59.05,43.65,0.08357750099079701,0.36118241571028903,1.5890995079068801,-0.022078692686678003
ABCD,0,,-10,-0.704791,0,Cambium Learning Group Inc.,0.1,9.75175,0.029159519725557,12.5064,-0.05063291139240501,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,567085752,-0.098422238918106,0.115241635687732,0.181102362204724,1,0,0,1,3.695692,27.45,31.63,,-149.32,0,0,0,47257146,2018-08-31,228465,1.42,0,93.8611,13.98,5.19,0.9386106623586421,1.25563909774436,6.407407407407406,1.142857142857143
ABDC,0,,25,0.586,0,Alcentra Capital Corp.,0.2,6.801740000000001,-0.008064516129032001,6.2185,-0.034536891679748,0,0.72,11.707317,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,83208129,-0.034536891679748,-0.067249067249067,0.060143765837513005,4,0,0,0.56,3.327915,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-08-31,60434,1.27,1.1400000000000001,-37.037598,11.2399,5.75,-0.370373782978592,-0.40550990816819704,-0.36128449323376904,-0.24027177269919703
ABEO,-5203000,,-56.25,2.179297,56522000,Abeona Therapeutics Inc.,-0.16,15.62175,-0.061224489795918005,14.126,-0.038327526132404005,0,0,0,0,45916827,0,,74.2,-0.66,2017-12-31,661617333,0.010989010989011,-0.14285714285714202,-0.012522361359570001,5,0,0,4.11,170.55907,,-25.57,,-26.95,219000,5214,0,47943285,2018-08-31,11956535,26.98,-0.75,-17.6119,22.75,10.5,-0.176119402985074,1.700587084148728,0.623529411764706,-0.19767441860465101
ABEOW,0,,0,0,0,0,0,,-0.233754245718433,,-0.09427966101694901,0,0,0,0,0,0,,,0,0,0,-0.001996007984031,-0.20093457943925203,-0.06679764243614901,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.28151260504201603,2.42,10.4,-0.28030303030303
ABEV,1360814547.41,,-20,0.5553319999999999,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.87797,-0.10392156862745001,4.8002,0.04337899543379,1052456740.99,0.207722,4.545339,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,71840385723,-0.059670781893004,-0.08599999999999901,-0.35707150996750103,1,32,16.7,5.74,3.648548,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-08-31,24824686,0.73,0.229999999999999,-30.6687,7.43,4.28,-0.306682849123871,-0.17888457668535201,-0.264871473152527,-0.300410262690588
ABG,160000000,,6.6667000000000005,1.438625,7500000,Asbury Automotive Group Inc,1.9500000000000002,69.92625,-0.04572564612326,72.443,0.0027855153203340003,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1465408440,-0.053254437869822,-0.039359573048699005,0.052631578947368,3,28.4,6.6,3.25,0.22276379000000002,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-08-31,1787776,10.46,7.300000000000001,23.1822,77.75,54.5138,0.23182207014542303,0.345291479820627,0.360030222893842,0.13833992094861602
ABIL,0,,0,-7.112439,0,Ability Inc.,0,2.5233600000000003,-0.48181818181818103,4.23686,0.022727272727272003,0,0,0,0,0,0,,2.6,-3.73,2017-12-31,11301995,-0.24835164835164802,0.561643835616438,7.490566037735848,0,0,0,31.08,4.433263,,-37.17,,-342.93,0,0,0,3304677,2018-08-31,228538,0.13,0,331.1513,14.55,0.32330000000000003,3.311513126792524,-0.111688311688311,-0.658,6.339055793991416
ABIO,0,,0,1.9192969999999998,0,ARCA biopharma Inc.,0,0.85409,-0.21504253096552703,0.61162,-0.028624192059095003,0,0,0,0,13501402,0,,10.1,-1.8,2016-12-31,7323932,-0.098175434024503,0.009790746784411001,-0.19076923076923002,0,0,0,0.81,,,-52.21,,-55.65,0,0,0,13923825,2018-08-31,137631,0.08,0,-54.2609,2,0.45,-0.5426086956521731,-0.8216949152542371,-0.9481773399014771,-0.61037037037037
ABM,70500000,,4.4444,0.720853,110500000,ABM Industries Incorporated,0.45,33.48889,0.074888463989802,31.6256,-0.019761697181052,1178200000,0.7000000000000001,2.0753038,2018-10-03 00:00:00.0,59234708,294800000,,92.7,0.06,2017-10-31,2221180978,0.044595850108392,0.102366836831406,-0.010179916600395,1,45.4,19.9,1.53,0.36624455,1.33,2.79,,7,2816400000,20117,43,65851793,2018-08-31,6353184,11,1.6099999999999999,-11.9186,44.7,28.17,-0.119185461990228,-0.10207775958684401,0.424920262763238,-0.092237595304287
ABMD,82129000,,18.9189,0.049545,564450000,ABIOMED Inc.,0.37,319.5887,0.001968032765086,388.5434,-0.036297129994372006,15961000,0,0,0,41769424,240224000,,80.3,2.45,2018-03-31,16907470030,0.03936768925182,-0.143048858156673,0.308250572956455,8,0,21.2,23.37,26.351442,25.58,22.29,,25.3,286845000,1379063,6,44877160,2018-08-31,1062101,2.02,1.56,139.8154,450.93,156.53,1.398154042011457,2.011590727418065,16.613370733987846,0.957244532183489
ABR,0,,19.2308,0.186086,0,Arbor Realty Trust,0.26,9.2468,0.057479568338827,11.50045,-0.029826014913007,0,1,8.53971,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,882826420,0.0034275921165380003,0.188748007755794,0.392522475384103,2,0,3.5,1.3,2.2678013,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-08-31,9260904,7.33,1.06,61.076702,12.35,7.88,0.610773336267847,0.8709656803221061,1.481510521519846,0.45835408986749004
ABR-A,0,,0,0.127214,0,Arbor Realty Trust Preferred Series A,0,24.75879,0.004540032333506,25.67073,-0.013361956002281001,0,2.0625,8.056609,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,39718555,-0.0073633191159360005,0.0064752274389230004,0.052280892133409,0,0,0,,0.10054108,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,9.4431,26.3223,24.81,0.09443294914326701,0.17008167686675202,0.577468173471525,0.07719593528434
ABR-B,0,,0,0.218248,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.53446,0.017184861428429,25.30826,-0.0035033086804200004,0,1.9375,7.5683594,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32256000,0.005893909626719001,0.032482879336629,0.059405325994744004,0,0,0,,0.08092411000000001,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,9.5045,25.95,24.59,0.09504662503208101,0.18593737694741502,0.6305940203059911,0.072260291185685
ABR-C,0,,0,0.2411,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.19535,0.0009789241121,25.95763,-0.021558245083207,0,2.125,8.214148,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,-0.010177532904805001,0.017566493859987,0.038663829445537,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,5.9781,26.58,25.51,0.059781161539816004,0.176272666096793,0.411270525339588,0.050328049889567
ABT,3263000000,,2.8169,1.51214,20809000000,Abbott Laboratories,0.71,60.8804,0.056446637877853006,65.297,0,51949000000,1.12,1.6350365,2018-10-12 00:00:00.0,1740199813,8298000000,,68.5,0.27,2017-12-31,120170870954,0.059715346534653005,0.10375275938189801,0.11048966920377001,10,0,8.5,3.93,4.05792,3.09,1.31,,2.94,14418000000,145636,8,1754319284,2018-08-31,12745102,3.05,2.719999999999999,35.7898,68.96,51.38,0.35789840937564404,0.7162500062636861,1.165227396290349,0.18165790917277003
ABTX,0,,9.6774,1.8105069999999999,0,Allegiance Bancshares Inc.,0.62,41.59875,-0.021229050279329,44.563,0,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,585500442,-0.021229050279329,0.0045871559633020005,0.06829268292682901,1,0,0,1.8599999999999999,4.2898707,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-08-31,431850,22.22,1.98,24.0793,46.85,34.5,0.240793201133144,0.55429382540809,0.894463667820069,0.163346613545816
ABUS,-10931000,,-25.7143,1.000099,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.76013,-0.020942408376963,10.11,-0.031088082901554,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,518030186,0.06249999999999901,0.36996336996336904,0.8888888888888881,3,0,0,4.42,253.40567,,-25.16,,-45.57,6892000,53015,0,55404298,2018-08-31,1682416,4.87,-1.87,68.4685,12.6,4.3,0.684684684684684,1.506702412868632,0.49361022364217205,0.7155963302752291
ABX,923000000,,-41.6667,-0.34914,4259000000,Barrick Gold Corporation,0.12,12.65603,-0.02655842486133,10.87463,0.048466864490603,12870000000,0.12,1.1320754,2018-08-30 00:00:00.0,1167158762,1540000000,,46.5,0,2017-12-31,12371882877,0.048321696303182005,-0.17340549139483902,-0.13099083441276302,7,0,0,1.31,1.230616,-5.85,-1.01,,-2.7199999999999998,4221000000,229141,4,1167158762,2018-08-31,32148007,2.41,0.6000000000000001,-36.6693,17.075,9.53,-0.36669156086631804,-0.37336320696158004,-0.401711331361614,-0.297352477163955
AC,0,,0,0.393281,0,Associated Capital Group Inc.,0,36.74787,0.06621621621621601,37.978,0.074931880108991,0,0.2,0.5069707999999999,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,907009704,0.043650793650793,0.022020725388601,0.0689608454139,0,0,0,0.96,37.477528,31.83,0.72,,0.77,0,0,0,22991374,2018-08-31,285250,30.66,0,12.5349,42.5,33.1,0.125348729739444,0.193317422434367,0.539974938810881,0.158171937890277
ACAD,-65614000,,-13.3333,3.493012,366625000,ACADIA Pharmaceuticals Inc.,-0.45,21.26125,0.077032810271041,14.9218,0.09738372093023201,0,0,0,0,124452224,33443000,,92,-2.35,2017-12-31,1887601517,0.11274871039056701,-0.075321494182486,-0.385679414157851,5,0,0,7.13,9.645465,,-64.4,,-73.03,35578000,84710,0,125006723,2018-08-31,15845910,6.43,-2.03,-58.6867,41.2,12.77,-0.586867305061559,-0.5663411832280291,-0.392842782468837,-0.5037791652974031
ACBI,0,,10.7143,0.579174,0,Atlantic Capital Bancshares Inc.,0.28,18.62088,-0.033240997229916004,18.4575,-0.016901408450704,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,455515725,-0.06182795698924701,-0.17688679245283,-0.038567493112947,3,0,0,1.54,3.9435794,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-08-31,180135,3.26,0.74,-0.85230005,21.6,15.2,-0.008522727272727001,0.175084175084175,0.16333333333333303,0.00287356321839
ACC,78813000,,-1.8868,0.146873,16341000,American Campus Communities Inc,0.53,39.30412,0.00954420506016,41.56945,-0.025200188412623004,0,1.8399999999999999,4.445518,2018-08-10 00:00:00.0,135846306,89713000,,91.2,0.51,2017-12-31,5671619631,-0.016397338403041,-0.016778196658613,0.132960698116203,5,84.2,35.6,1.57,6.861407,12.99,1.63,,2.98,196938000,61872,1,137028742,2018-08-31,3104090,5.9,2.29,-9.403,48.31,34.52,-0.09403119999824801,-0.081379683820608,0.42727090905329,0.044859010930755006
ACCO,176800000,,-8.5714,1.206095,101300000,Acco Brands Corporation,0.35000000000000003,12.65045,-0.072435089780553,12.78929,-0.012345679012345002,1034500000,0.24,2,2018-08-30 00:00:00.0,101025569,377100000,,91.2,1.19,2017-12-31,1253857920,-0.015643072177971,-0.10346734006230901,-0.08578394027121701,4,18.6,4.9,1.6800000000000002,0.6258024999999999,6.96,4.85,,18.99,1099000000,166012,11,104488160,2018-08-31,4274647,8,1.23,3.5672002,14.625,10.9,0.035670208083405,0.24940132853007901,0.738450171671954,-0.026471852867446
ACER,-3355085,,-18.5185,2.419748,8404332,Acer Therapeutics Inc.,-0.54,20.27732,0.194704049844236,26.65622,-0.033700787401574,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,308425672,0.026086956521739,0.60125260960334,0.574140584915341,5,0,0,21.94,,,-175.52,,-210.27,0,0,0,10052988,2018-08-31,92107,1.06,-2.889999999999999,176.885,34.1,8.55,1.7688531099960292,-0.129497219384859,-0.797631870737687,1.071573261309925
ACES,0,,0,0,0,ALPS Clean Energy,0,,0.0015378700499800002,25.81767,-0.0068623713305370005,0,0,0,0,0,0,,,0,0,0,0.003544186763233,0.033320111067036,0.033320111067036,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.9188,0.033320111067036,0.033320111067036,0.033320111067036,0.033320111067036
ACET,28589000,,-4.3478,1.640145,143132000,Aceto Corporation,0.23,5.82704,-0.08750000000000001,3.223,-0.051948051948051,658076000,0.04,1.369863,2018-09-21 00:00:00.0,27632328,73953000,,53.6,0.34,2017-06-30,89901088,-0.116490166414523,-0.279012345679012,-0.603691639522258,2,30.6,11.7,0.44,0.16458672,-38.72,-20.24,,-62.23,356484000,1246448,12,30788044,2018-08-31,933694,5.93,1.18,-72.631004,11.98,2.22,-0.7263098697159991,-0.8389072171773451,-0.789186418407202,-0.7218491317311081
ACGL,0,,13.461500000000001,0.686205,0,Arch Capital Group Ltd.,0.52,28.80571,-0.004950495049505,30.0136,-0.006589785831960001,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,12219779624,-0.012770137524557001,0.12053875057141801,0.059132249259661006,6,66.7,9.6,1.46,2.2387724,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-08-31,6593487,7.31,1.339999999999999,-6.1625,34.199966,25.70664,-0.061624649859944,0.124022771247385,0.671286031042128,0.024349970951269003
