symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAPL,61840000000,,1.8325,1.295501,228093000000,Apple Inc.,3.8200000000000003,166.55624,0.132673709251649,173.7188,0.033781499847917,346419000000,2.92,1.5365186,2018-05-11 00:00:00.0,4905472700,71331000000,,66.2,9.2,2017-09-30,934072825520,0.11755416867378801,0.21501233560020802,0.08881570433645301,9,114.1,0,7.26,3.7220576,21.09,14.13,,37.81,186280000000,1514472,38,4915138000,2018-04-30,50912078,1.6044682,9.73,25.960201,190.37,142.2,0.253630400736377,1.111593962033491,2.192466989325284,0.10771467775297401
AAT,135554000,,2,0.440581,208197000,American Assets Trust Inc.,0.5,36.71171,0.055073331337922006,33.31907,0.031908665105386,3874807000,1.08,3.06383,2018-06-13 00:00:00.0,46666663,136469000,1.1,99.8,0.62,2017-12-31,1663922811,0.036155202821869,0.08154380022275101,-0.09211258319081801,4,108.1,30.1,2.01,5.2186894,9.18,0.98,,2.56,241191000,1236877,5,47203484,2018-04-30,329875,1.3099375,1.98,-9.689199,41.69,30.62,-0.094184277608749,-0.119749084788764,0.14615137001668002,-0.06867006084688901
AAU,0,,0,-0.536932,0,Almaden Minerals Ltd.,0,0.9816600000000001,-0.0017910447761190001,0.8299400000000001,0.041355256601893,0,0,0,0,102199625,0,,20.3,0,2017-12-31,85438887,0.037349547090209004,-0.025300221522676,-0.11581173982020102,0,0,0,1.6099999999999999,,,-8.9,,-9.26,0,0,0,102199625,2018-04-30,2045250,13.371929,0,-35.1938,1.53,0.713,-0.356923076923076,-0.20380952380952302,-0.49024390243902405,-0.188349514563106
AAV,83695851.555,,-42.8571,0.547557,0,Advantage Oil & Gas Ltd,0.07,4.5645,0,3.051,-0.016666666666666,0,0,0,0,185963186,64027943.502000004,,87,0,2017-12-31,548591399,-0.048387096774193006,0,-0.482456140350877,2,0,0,0.54,2.5123708000000002,28.08,3.65,,4.61,84478560.53,2913054,0,185963186,2018-04-30,2048522,5.5835075,0.14,-54.615402,7.35,2.7,-0.5163934426229501,-0.43159922928709005,-0.21122994652406402,-0.34444444444444405
AAWW,181970000,,50.8772,1.215048,455501000,Atlas Air Worldwide Holdings,0.5700000000000001,61.2445,0.13234077750206702,62.729,0.019359642591213002,4251463000,0,0,0,24620609,577902000,,,8.03,2017-12-31,1749705073,0.14178482068390302,0.316346153846153,0.250228310502283,4,0,0,0.98,0.77155423,10.23,4.62,,13.21,1053114000,366939,41,25561798,2018-04-30,3077326,17.46962,5.46,33.4308,69.33,45.45,0.307545367717287,0.487396784006953,0.543752819124943,0.181190681622087
AAXJ,0,,0,0.9875769999999999,0,iShares MSCI All Country Asia ex Japan Index Fund,0,75.02347,-0.001805752611892,77.1104,0.019765449993411,0,1.5204,1.964595,2017-12-19 00:00:00.0,63000000,0,,,0,0,4875570000,0.014684672872689002,0.039629231595916005,0.033623827172860006,0,0,0,1.69,,,7.73,,17.03,0,NaN,0,63000000,2013-01-15,495662,0.9857054999999999,0,20.5408,83.52,64.8,0.20965346921549902,0.5560689504024381,0.417942032756128,-0.006291730868001001
AAXN,4098000,,700,0.8508629999999999,123677000,Axon Enterprise Inc.,-0.04,28.72863,0.41032816077334,41.4446,0.24444444444444402,0,0,0,0,50275720,95402000,,,0.1,2017-12-31,2955339803,0.342047930283224,1.193037974683544,1.575011611704598,4,105,29.8,17.39,11.005715,0.02,1.5899999999999999,,3.07,169905000,155164,3,53306995,2018-04-30,10530160,11.991136,0.42,111.2,56.73,20.57,1.201747418586179,1.987068965517241,5.201342281879195,1.088135593220339
AB,0,,8.9552,1.421493,0,AllianceBernstein Holding L.P. Units,0.67,24.19632,0.022154333819526,25.95659,0.0018761726078790001,0,2.92,10.93633,2018-05-04 00:00:00.0,92359314,0,,29.9,2.19,2017-12-31,2607087938,0.025972079726099002,0.141059775292423,0.141059775292423,2,37.7,8.3,1.6600000000000001,,,12.56,,,0,0,0,97643743,2018-04-30,1056556,3.7585813999999997,2.5700000000000003,41.224,28.15,20.6,0.39882121807465604,0.4171071906248,0.640996644254053,0.12294809624548302
ABAC,0,,0,2.148088,0,Renmin Tianli Group Inc.,0,2.6620600000000003,0.025745614035087003,2.43485,0.003733905579399,0,0,0,0,0,0,,1.5,0.14,2017-12-31,23348984,-0.13065943052561102,-0.10736641221374,-0.34121126760563303,0,0,0,0.26,1.138687,5.5,1.1400000000000001,,1.19,0,0,0,9983745,2018-04-30,1403,0.2180942,0,34.408,4.76,1.72,0.35184971098265805,-0.16475,-0.18795138888888802,-0.161756272401433
ABAX,32393000,,-12.5,1.207944,448033000,ABAXIS Inc.,0.32,56.34837,-0.010761823845936,70.924,0.012610523264241,0,0.72,1.0306327,2018-05-31 00:00:00.0,21231387,96281000,,,1.18,2017-03-31,1585682280,0.006193288203946001,0.084127755129277,0.522687742211101,3,0,0,5.52,6.3446803,9.71,7.33,,8.57,176782000,302709,8,22698000,2018-04-30,1523562,11.499883,1.25,44.7584,78.53,43.66,0.47170661930914404,0.583189994130457,0.548638235802671,0.400477116452498
ABB,3299000000,,0,1.179041,16160000000,ABB Ltd,0.31,24.10171,0.049841257363955005,23.19938,0.025597269624573003,23162000000,0.826056,3.436173,2018-04-04 00:00:00.0,2128764816,7893000000,,5.4,1.03,2017-12-31,51175506177,0.062306672558550005,0.02564540144802,-0.031730560097954004,1,0,0,3.79,1.4991491,6.31,4.74,,14.26,26458000000,195985,12,2128764816,2018-04-30,4560107,1.4310676,1.28,1.0265,28.67,21.92,0.014791300823990002,0.313417179321874,0.292570408525372,-0.077601918465227
ABBV,7644000000,,3.8889,1.635041,26548000000,AbbVie Inc.,1.8,93.66592,0.097891109697308,100.66701,0.026754517320554002,112400000000,3.84,3.7335925,2018-04-12 00:00:00.0,1585524371,16254000000,,72.4,3.29,2017-12-31,163210551535,0.148489599385387,-0.066349549287847,0.091466714775392,9,0,0,45.19,5.422142,21.14,8.74,,136.06,21678000000,747517,14,1586879451,2018-04-30,18765949,2.8181794,6.18,61.1674,125.86,64.61,0.607046316059212,0.7339042770200781,1.74698125856345,0.06351737302419401
ABC,756495000,,14.8148,1.01359,6784329000,AmerisourceBergen Corporation,1.35,87.07707,-0.007887716042222001,90.0498,-0.009725599166377,12216922000,1.52,1.7771542,2018-05-18 00:00:00.0,215506205,3364547000,,72,1.6400000000000001,2017-09-30,18799842022,-0.014517801590044002,-0.037288334001179,0.146173658777146,9,0,0,5.84,0.11687761,0.51,2.19,,27.97,118293491000,5914675,538,219804069,2018-04-30,6168168,3.998828,6.08,-1.2526,106.27,71.9,-0.005757608517494001,0.14423547731997602,0.691051445292419,-0.086938837819285
ABCB,0,,-6.4103,1.192355,0,Ameris Bancorp,0.78,49.62491,0.043478260869565,53.81876,0.037593984962406006,0,0.4,0.7246376999999999,2018-03-28 00:00:00.0,36378930,0,5.2,85,1.99,2017-12-31,2115654871,0.06358381502890101,0.049437638309036004,0.21136045434795,2,48.9,15.6,2.63,5.1440873,19.19,1.05,,9.72,278286000,190607,7,38327081,2018-04-30,1616496,7.729327,2.619999999999999,19.4331,59.05,41.05,0.191774167431316,0.8265625878950521,2.677082847607565,0.139142547593251
ABCD,0,,0,-0.932619,0,Cambium Learning Group Inc.,0,7.13518,-0.098214285714285,10.2729,-0.028846153846153,0,0,0,0,46760738,0,0.7000000000000001,15.5,0.9500000000000001,2017-12-31,475438977,-0.093357271095152,0.430594900849858,0.621187800963081,0,0,0,1,3.9056242,34.8,31.02,,-119.27,0,0,0,47073166,2018-04-30,199101,0.41512153,0,93.857994,13.77,4.67,0.957364341085271,1.348837209302325,7.285479901558654,0.803571428571428
ABDC,0,,-10,0.613835,0,Alcentra Capital Corp.,0.30000000000000004,8.29165,-0.07183908045977,6.78127,0.020537124802527,0,0.72,11.145511,2018-06-28 00:00:00.0,13637369,0,0.8,37.4,-1.37,2017-12-31,88844729,-0.09014084507042201,-0.11749839483067101,-0.06164662134681301,3,0,0,0.56,3.6389978,-83.37,-6.38,,-11.16,12886101,,1,13753054,2018-04-30,228716,3.6565893,1.25,-49.93,14.61,5.9,-0.49367882307758604,-0.273683973825639,-0.34755383185876404,-0.22394012565923002
ABEO,-18267000,,0,2.365502,178038000,Abeona Therapeutics Inc.,-0.19,14.98638,0.313588850174216,16.685,0.024456521739130002,0,0,0,0,45206182,0,,63.5,-0.66,2017-12-31,890227819,0.138972809667673,0.339253996447602,0.273648648648648,3,0,0,5.33,1392.8683,,-17.89,,-19.3,622000,14810,0,47226940,2018-04-30,11488625,9.952402,-0.66,219.4915,22.75,4.55,2.25,6.600806451612904,1.217647058823529,0.09593023255813901
ABEOW,0,,0,0,0,0,0,,0.5389652914210871,,0.146341463414634,0,0,0,0,0,0,,,0,0,0,0.205128205128205,0.5342763873775841,0.412825651302605,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,4.035894139076396,21.12111703796674,17.8,0.18686868686868602
ABEV,2473722963.12,,-28.5714,0.561512,5289839823.639999,Ambev S.A. American Depositary Shares (Each representing 1),0.07,6.51238,-0.160935350756533,6.8762,-0.036334913112164004,2547782560.76,0.16475,2.7008197,2018-02-01 00:00:00.0,15712817773,4055675243.5299997,,7,0.14,2017-12-31,95848188415,-0.101620029455081,-0.067278287461773,0.006667106739718,1,32,0,7.35,8.7397995,14.84,7.96,,14.96,6696642022,130204,0,15712817773,2018-04-30,13028939,0.6057743,0.23,4.1283,7.43,5.3,0.055308547999238004,0.214268651962735,-0.027221841261741,-0.07425674957886201
ABG,239600000,,5.4645,1.5300989999999999,10200000,Asbury Automotive Group Inc,1.83,63.44375,0.02074074074074,67.512,-0.02338766832034,4951700000,0,0,0,18774340,795800000,,,6.63,2017-12-31,1421508696,0.055130168453292,-0.003615328994938,0.13322368421052602,4,28.4,0,3.39,0.22325319000000002,2.14,5.54,,39,4904800000,613100,238,20631476,2018-04-30,2001743,11.421497,6.800000000000001,18.998299,76.4,49.1,0.178785286569717,0.20898403228636603,0.659841002168152,0.08932806324110601
ABIL,0,,0,-6.665033,0,Ability Inc.,0,0.9893600000000001,-0.155487804878048,2.15853,-0.017730496453900003,0,0,0,0,0,0,,,-3.71,2017-12-31,7136670,-0.088815789473684,6.129987129987129,3.639865996649916,0,0,0,11.81,3.2101538,,-32.35,,-156.3,0,0,0,2576415,2018-04-30,38120,0.94314414,0,269.33328,5.9499,0.32330000000000003,2.693333333333333,-0.09771986970684,-0.7230000000000001,4.94420600858369
ABIO,0,,0,1.951773,0,ARCA biopharma Inc.,0,1.20293,0.21145374449339202,0.56832,0.1958885155169,0,0,0,0,13499806,0,,46.3,-1.8,2016-12-31,8423914,0.184184771971031,-0.6218750000000001,-0.495833333333333,0,0,0,0.72,,,-52.21,,-55.65,0,0,0,13923825,2018-04-30,92901,0.25327978,0,-74.7917,2.71,0.45,-0.747916666666666,-0.82909604519774,-0.9632218844984801,-0.551851851851851
ABLX,0,,0,8.897439,0,Ablynx NV,0,41.10783,-0.02107771260997,54.2478,-0.007802340702210001,0,0,0,0,75406551,0,,22.8,-2.09,2017-12-31,4027463889,-0.025898230895495002,0.004324934185784,1.573975903614457,0,0,0,18.71,71.87522,,-33.06,,-76.73,0,0,0,75406551,2018-04-30,124282,1.7898526000000001,0,0,55.29,17.75,1.738974358974358,1.738974358974358,1.738974358974358,1.18
ABM,136900000,,-7.1429,0.7987879999999999,166200000,ABM Industries Incorporated,0.28,38.5072,-0.08752439573637501,33.04135,0.0023087071240100003,1178200000,0.7000000000000001,2.3033893,2018-04-04 00:00:00.0,59093646,440700000,,,0.06,2017-10-31,1996623061,-0.054449284380833005,-0.12414943930001102,-0.23289344816793,1,45.4,19.9,1.4100000000000001,0.45389038,1.38,2.69,,7.19,4126900000,29478,63,65700002,2018-04-30,5266364,8.429541,1.63,-28.0945,45.12,29.87,-0.283774993636697,-0.042674840209546004,0.507313371392293,-0.18696794422477
ABMD,117670000,,7.1429,0.220624,815861000,ABIOMED Inc.,0.42,216.66565,0.26767242860579304,299.5534,0.056115437471369004,32115000,0,0,0,41485400,350830000,,93,2.45,2018-03-31,16333204086,0.280299875052061,0.6081611300026151,0.88646824179196,6,0,0,25.07,26.709175,18.98,16.4,,19.25,419313000,461798,9,44277825,2018-04-30,1108438,2.5109482,1.32,179.8786,371.45,129.55,1.8184596577017111,2.826159112125298,14.770842240273621,0.9163592913917601
ABR,0,,13.6364,0.348869,0,Arbor Realty Trust,0.22,8.2148,0.06916099773242601,8.77552,0.029475982532751,0,1,10.604454,2018-05-14 00:00:00.0,59356776,0,,49.2,1.12,2017-12-31,594676876,0.080183276059564,0.198921860299539,0.166775961693124,1,0,0,0.96,1.6071838,29.69,2.15,,12.61,126063837,283290,2,63062235,2018-04-30,7713210,20.529472,0.97,18.212301,9.505,7.83,0.18755273464556002,0.6099842928361671,0.96078431372549,0.11843821903835601
ABR-A,0,,0,0.123151,0,Arbor Realty Trust Preferred Series A,0,24.85053,0.018131651556956,25.47202,0.006232956758862001,0,2.0625,7.9849014,2018-05-14 00:00:00.0,1551500,0,,,0,2017-12-31,40075245,0.017730496453900003,0.041179600457909006,0.047576946006999,0,0,0,,0.10793407000000001,29.69,2.15,,12.61,0,0,0,1551500,0,0,,0,7.7864,25.98,24.81,0.08706173483774,0.22161160034430202,0.502652766789221,0.044091967403958
ABR-B,0,,0,0.21741000000000002,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.75698,0.01795780254777,25.21433,0.006878927722039001,0,1.9375,7.576913,2018-05-14 00:00:00.0,1260000,0,,,0,2017-12-31,32219586,0.017552725825706002,0.032445745432522,0.036202725537631,0,0,0,,0.08704475,29.69,2.15,,12.61,0,0,0,1260000,0,0,,0,8.1113,25.95,24.59,0.08111159026914501,0.292004769652078,0.490496091769108,0.031130161981684
ABR-C,0,,0,0.246469,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.49909,0.01922243713733,25.98241,0.00792278441304,0,2.125,8.065465,2018-05-14 00:00:00.0,0,0,,,0,2017-12-31,0,0.013342307692307001,0.022743682310469002,0.038440618644468,0,0,0,,,29.69,2.15,,12.61,0,0,NaN,0,0,0,,0,8.4659,26.6799,25.51,0.09337300648631101,0.22681809292319702,0.379787273041492,0.026897352748589003
ABT,4420000000,,1.7241,1.5152100000000002,30644000000,Abbott Laboratories,0.58,55.77125,0.015545084097731001,59.815,0.030983997276132002,75980000000,1.12,1.8494055,2018-04-12 00:00:00.0,1739048014,11762000000,,74.5,0.27,2017-12-31,106173051109,0.045199348994064005,0.06439445868089601,0.102658689263644,11,0,0,3.32,3.6610777,1.6400000000000001,0.65,,1.48,21055000000,212677,12,1753187766,2018-04-30,14602527,2.2536676,2.6100000000000003,38.8351,64.6,42.88,0.383068374643441,0.66795656041798,0.8576003337300461,0.040013738622703
ABTX,0,,-6.5574,1.886641,0,Allegiance Bancshares Inc.,0.61,38.463,0.07790549169859501,40.499,0.019323671497584002,629818000,0,0,0,12870538,0,3.3,42.9,1.31,2017-12-31,561494463,0.039408866995073004,0.07928388746803,0.145183175033921,1,0,0,1.83,4.308299,14.79,0.7000000000000001,,6.42,84060000,224160,6,13305556,2018-04-30,422077,16.242477,1.7000000000000002,8.2051,42.8,31.75,0.07790549169859501,0.8598501542529751,0.825259515570934,0.120849933598937
ABUS,-28638000,,5.2632,1.089159,191188000,Arbutus Biopharma Corporation,-0.38,5.29513,0.25,5.4205,0.059322033898305,0,0,0,0,50633378,-23051000,,,-1.55,2017-12-31,344799981,0.213592233009708,0.17924528301886702,0.06837606837606801,3,0,0,2.9,284.86057,,-29.8,,-51.95,7931000,61008,0,55167997,2018-04-30,692454,4.47082,-1.71,89.393906,8.25,3.2,0.865671641791044,0.45687645687645606,0.283367556468172,0.146788990825688
ABX,2875000000,,0,-0.13135000000000002,7185000000,Barrick Gold Corporation,0.15,14.56396,0.086746987951807,12.7114,0.0044543429844090005,20314000000,0.12,0.8869179500000001,2018-05-30 00:00:00.0,1166892835,2423000000,,56.4,0,2017-12-31,15788060058,0.06703470031545701,0.038540363373989,-0.036709004955288005,8,0,0,1.63,1.4815367,8.39,5.31,,15.68,6381000000,346398,5,1166892835,2018-04-30,12598512,1.196074,0.75,-16.7766,18.35,11.07,-0.162140906473127,-0.21157981224760902,-0.294320137693631,-0.10767871157511501
AC,0,,0,0.448001,0,Associated Capital Group Inc.,0,35.31239,-0.008010680907877,36.656,-0.009333333333333001,0,0.2,0.53835803,2018-06-15 00:00:00.0,23067708,0,0.30000000000000004,16.4,0.36,2017-12-31,859385229,0.0040540540540540005,0.069064748201438,0.087879586517906,0,0,0,0.93,39.08573,98.96,0.9,,0.99,0,0,0,23132846,2018-04-30,321798,28.803974,0,11.057899,38.845,32.2,0.11721931180493302,0.242836544412588,0.446470844754547,0.08784773060029201
ACAD,-133372000,,21.4286,3.388949,783945000,ACADIA Pharmaceuticals Inc.,-0.56,29.1632,-0.187360925678682,21.0386,0.025842696629213003,0,0,0,0,124271470,61694000,,,-2.35,2017-12-31,2279322194,0.10666666666666601,-0.35408560311284004,-0.37379972565157704,5,0,0,7.62,14.634165,,-54.84,,-61.38,66053000,155419,1,124825969,2018-04-30,13337838,2.753571,-2.07,-37.1645,41.2,14.51,-0.43397396156230605,-0.375726495726495,0.43779527559055104,-0.399934275386132
ACBI,0,,11.7647,0.670458,0,Atlantic Capital Bancshares Inc.,0.17,17.84488,0.09944751381215401,18.685,0.015306122448979002,0,0,0,0,25009518,0,3,82.5,-0.14,2017-12-31,512868272,0.055702917771883007,0.167155425219941,0.23219814241486003,3,0,0,1.65,4.4064684,-1.6600000000000001,-0.07,,-0.62,74221000,213279,3,25772275,2018-04-30,278160,3.244681,0.6000000000000001,7.5676003,20,15.2,0.061333333333333004,0.42142857142857104,0.32666666666666605,0.14367816091954
ACC,146943000,,-1.5873,0.229145,41817000,American Campus Communities Inc,0.63,41.20396,0.044018502124182006,38.2894,0.021017174912588,0,1.8399999999999999,4.5634923,2018-05-11 00:00:00.0,135497351,185830000,,,0.51,2017-12-31,5447397424,0.038640230762616,0.13641547304078,-0.027268689570348004,3,84.2,35.6,1.57,6.5220075,7.26,0.85,,1.58,375946000,118111,3,136663257,2018-04-30,2237198,2.9463293999999998,2.3,-8.0986,49.26,34.52,-0.07511822058871301,-0.09400442769537001,0.07827357201790801,-0.004962704823908
ACCO,243500000,,14.2857,1.258407,203500000,Acco Brands Corporation,0.07,12.27523,-0.055776892430278,12.645,0.004237288135593,2130800000,0.24,2.0253165,2018-05-31 00:00:00.0,103800743,545600000,,97.5,1.19,2017-12-31,1270392095,-0.05952380952380901,0.06767337303696701,-0.06631157616061001,3,18.6,4.9,1.67,0.639539,6.87,4.71,,17.37,1589000000,240030,15,107206084,2018-04-30,3641783,7.4069057,1.22,-5.8931003,13.975,10.35,-0.043815056886952,0.21723231161147102,0.8174846625766871,-0.047642009837014006
ACER,-4958842,,0,2.272712,13051364,Acer Therapeutics Inc.,-0.6900000000000001,15.72249,-0.029060716139076,18.8882,0.003217158176943,0,0,0,0,2047838,0,,41.3,-3.41,2017-12-31,140276971,-0.021443514644351,0.039444444444444005,0.072206303724928,3,0,0,6.34,,,-103.11,,-264.89,0,0,0,7497433,2018-04-30,12993,1.0040182,-3.89,191.3197,22.6307,5.69554,1.914148651174381,-0.224565242618656,-0.896401115390663,0.263335584064821
ACET,45592000,,7.1429,1.692504,200858000,Aceto Corporation,0.28,9.6647,-0.6276315789473681,5.80966,0.08429118773946301,1011742000,0.04,1.4134276,2018-06-07 00:00:00.0,27617070,110782000,,77.6,0.34,2017-06-30,87130165,-0.593974175035868,-0.6137520643109631,-0.6808822534448931,2,30.6,11.7,0.42,0.11695331,-27.27,-20.24,,-62.23,551104000,1926937,18,30788044,2018-04-30,1834008,1.6907226,1.2,-79.100105,17.03,2.22,-0.788873719627283,-0.8613424791768741,-0.726363829746088,-0.7312261973730441
ACFC,0,,0,0.501228,0,Atlantic Coast Financial Corporation,0,9.42316,0.036893203883495006,10.462,0.029893924783028002,0,0,0,0,14946175,0,3.9,60,0.21,2017-12-31,166104256,0.050147492625368,0.048086359175662,0.25058548009367604,0,0,0,1.8399999999999999,5.4093747,5.47,0.34,,3.5700000000000003,33979000,205933,2,15552833,2018-04-30,6353,0.6129873,0.339999999999999,38.881702,11.21,7.05,0.385214007782101,0.6506955177743431,0.907142857142857,0.12184873949579801
