symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAOI,23161000,,55.8824,2.550843,70966000,Applied Optoelectronics Inc.,0.34,35.68635,-0.24189646831156203,38.0594,-0.04654700334651601,41009000,0,0,0,18338563,39372000,,64.8,3.66,2017-12-31,617335195,-0.25575872714319603,-0.266900584795321,0.277619241744802,5,0,0,1.9300000000000002,2.0543041,10.58,7.93,,10.73,88879000,29102,5,19697996,2018-09-14,7147176,6.95,2.47,-50.1352,66.23,22.54,-0.501352426412092,0.491670633031889,2.102970297029703,-0.17330519651806903
AAON,26369000,,10,0.8757229999999999,34857000,AAON Inc.,0.2,35.82132,-0.050062578222778,39.225,-0.057142857142857,0,0.32,0.84321475,2018-06-07 00:00:00.0,40403765,35658000,,75.7,1.03,2017-12-31,1983447832,-0.06527093596059101,0.144796380090497,0.0049333089713130005,1,0,14.8,8.5,4.991908,11.27,15.18,,20.14,113668000,57091,2,52264765,2018-09-14,5044775,31.94,0.8,13.576799,43.3,29.05,0.135768476813264,0.37577761343368005,1.204088744337321,0.032130676718722
AAP,214867000,,6.4865,1.181448,363302000,Advance Auto Parts Inc W/I,1.85,127.22481,0.07188456841976,156.38379,-0.001297552344441,0,0.24,0.14173508,2018-09-20 00:00:00.0,70738992,947708000,,88.6,6.42,2017-12-31,12544179417,0.045745902211363,0.23579146338348303,0.476544712717747,10,0,12.7,3.39,1.315886,5.61,6.13,,15.61,2182233000,30736,29,74081258,2018-09-14,2527235,2.21,6.27,73.8443,171.33,78.81,0.7384439114936671,0.13238006454693402,1.081735119398875,0.5981840747889361
AAPL,47576000000,,1.487,1.358195,151334000000,Apple Inc.,2.69,184.93623,0.048420852359208004,211.6488,0.0017724855701490001,238080000000,2.92,1.3247436,2018-08-10 00:00:00.0,4820119314,53843000000,,54.2,0,2017-09-30,1064612288920,0.011379278700559001,0.19933357056654102,0.285211093094133,10,114.1,0,7.43,4.2039585,21.55,15.98,,44.83,140872000000,1145301,29,4829926000,2018-09-14,46818683,1.5,10.36,46.11,229.67,150.24,0.461099437222837,1.017184781703487,2.490657321084412,0.29427224930447904
AAT,91211000,,13.7255,0.330046,176817000,American Assets Trust Inc.,0.51,35.59352,-0.05037778168249701,38.22445,-0.022866258973677,2649821000,1.08,2.9387755,2018-09-12 00:00:00.0,46681205,87108000,1.1,94.9,0.62,2017-12-31,1735412947,-0.050863391478173,-0.036533092138896,0.156879102198857,4,108.1,30.1,2.26,5.6908484,8.4,0.86,,2.27,164085000,850181,3,47222121,2018-09-14,617515,3.56,2.07,-6.1397,41.69,30.62,-0.061396182755740006,-0.12458313482610701,0.34719508484579603,-0.015178313020548001
AAU,0,,0,-0.94608,0,Almaden Minerals Ltd.,0,0.79024,0.07766666666666601,0.6441800000000001,0.030602486452024003,0,0,0,0,111639625,0,,15,0,2017-12-31,72186182,-0.01657794676806,-0.123254237288135,-0.245683621091927,0,0,0,1.28,,,-6.91,,-7.14,0,0,0,111639625,2018-09-14,1834856,12.26,0,-42.267902,1.24,0.56,-0.422678571428571,-0.531449275362318,-0.538142857142857,-0.372233009708737
AAWW,61823000,,40,1.17173,175926000,Atlas Air Worldwide Holdings,1.25,63.46263,0.085543199315654,63.4885,-0.017041053446940003,2105344000,0,0,0,24704390,291411000,,99.5,8.03,2017-12-31,1622736351,0.019277108433734,-0.09162491052254801,0.0575,4,0,7.4,0.9,0.6620493,7.07,3.42,,10.2,535748000,186672,21,25575041,2018-09-14,2829342,13.03,6.12,-2.7586,75.2911,50.65,-0.027586206896551002,0.582294264339152,0.38446432467815805,0.09490940465918801
AAXJ,0,,0,0.9594929999999999,0,iShares MSCI All Country Asia ex Japan Index Fund,0,74.96475,0.033455076698319,70.9104,-0.0029598308668070004,0,1.6417000000000002,2.3207521,2018-06-19 00:00:00.0,56400000,0,,,0,0,3989736000,-0.024141260863567,-0.015585861397161001,-0.08505591324974501,0,0,0,1.58,,,8.13,,17.43,0,NaN,0,56400000,2013-01-15,495662,0.9857054999999999,0,1.0671,83.52,67.22,0.010671051860826002,0.226881078906108,0.32014309948101205,-0.08670139628560901
AAXN,1478000,,275,1.005499,61843000,Axon Enterprise Inc.,0.04,49.02548,0.08800393313667601,67.5392,0.014207149404216001,0,0,0,0,55434424,49765000,,75.1,0.1,2017-12-31,3871844551,-0.004050405040503,0.050973563400348004,0.714617768595041,8,0,29.8,8.4,10.135279,5.13,4.12,,6.45,90262000,82431,2,58319695,2018-09-14,3712940,7.26,0.53,192.9832,76.4544,20.57,1.929832303618711,1.345936395759717,3.467698519515478,1.500564971751412
AB,0,,5.0847,1.298665,0,AllianceBernstein Holding L.P. Units,0.59,26.81962,0.028667790893760002,29.84635,-0.004893964110929,0,2.48,8.131147,2018-08-03 00:00:00.0,92576813,0,,19.6,2.19,2017-12-31,2986829010,0.0016420361247940002,0.09032151972945701,0.20954949238578602,2,37.7,8.3,1.79,,,15.85,,-352.37,0,0,0,97928820,2018-09-14,790143,3.2800000000000002,2.7,38.7236,31.2347,24.005,0.387233810299187,0.6555572442842561,1.32906211341387,0.311500786900472
ABAC,0,,0,1.9908109999999999,0,Renmin Tianli Group Inc.,0,2.41403,0.044334975369458005,2.04541,-0.036363636363636,0,0,0,0,0,0,,1.8,0.14,2017-12-31,16925539,0.11578947368421001,-0.116666666666666,-0.146812620734063,0,0,0,0.19,0.60366964,2.86,0.71,,0.73,0,0,0,7983745,2018-09-14,89927,0.5,0,-3.1962998,4.76,1.5,-0.031963470319634,0.009523809523809,-0.34567901234567905,-0.240143369175627
ABB,2139000000,,2.7778,1.19565,10275000000,ABB Ltd,0.36,23.78441,0.073688969258589,23.172,-0.023437500000000003,15339000000,0.805993,3.3936548,2018-04-04 00:00:00.0,2131775906,5294000000,,4.4,1.03,2017-12-31,50629677768,-0.002100840336134,0.09245630174793,0.04817176776926901,2,0,16,3.73,1.4689788,6.65,5.32,,16.89,18004000000,122476,8,2131775906,2018-09-14,3713124,1.53,1.35,0.16540000000000002,28.67,21.2155,0.0016532550567670001,0.131108581661277,0.187963305689218,-0.089539479484928
ABBV,4628000000,,1.0101,1.554069,19343000000,AbbVie Inc.,1.98,99.23162,-0.03355566957414,94.6556,0.016184721622788,75163000000,3.84,4.0772986,2018-10-12 00:00:00.0,1512913192,10838000000,,62.5,3.29,2017-12-31,142614202698,-0.039175678432972004,0.032803406562436,0.008893430944683001,8,0,9.9,39.31,4.5889125,20.4,9.86,,463.41,14734000000,491133,10,1514272698,2018-09-14,31374889,7.43,6.76,14.2265005,125.86,83.19,0.142265270429908,0.580691993320074,1.529891019665886,-0.016188288483093
ABC,478221000,,6.0109,1.025691,5472862000,AmerisourceBergen Corporation,1.83,89.5067,0.065637411885202,85.99432,-0.008236327696024,8431010000,1.52,1.6830915,2018-08-17 00:00:00.0,212060237,2284672000,,60.5,1.6400000000000001,2017-09-30,19539168520,0.02091340718969,0.003506884872836,0.072449414611959,9,0,0,6.25,0.118270315,0.64,2.93,,37.85,79586347000,3979317,368,216356644,2018-09-14,3887093,3.5300000000000002,6.25,12.0677,106.27,71.9,0.12067724594590501,0.130490187855899,0.589505846903358,-0.027428225581512002
ABCB,0,,-11.9048,1.124001,0,Ameris Bancorp,0.84,52.29188,-0.051334921987216,49.107,-0.06002006377998301,0,0.4,0.86580086,2018-09-27 00:00:00.0,45561528,0,5.3,72.7,1.99,2017-12-31,2195362184,-0.075075388378051,-0.16376433028588,-0.13722759973349502,3,48.9,15.6,1.73,5.1553416,15.07,0.7000000000000001,,6.07,186940000,128041,4,47518662,2018-09-14,1205789,4.9,2.73,2.4613001,59.05,44.75,0.024612936349532002,0.348209455013379,1.56690089869372,-0.044820898738583005
ABCD,0,,-10,-0.697575,0,Cambium Learning Group Inc.,0.1,9.90695,-0.098373353989155,12.5318,-0.043549712407559005,0,0,0,0,46944718,0,0.7000000000000001,17.8,0.9500000000000001,2017-12-31,550073179,-0.15222141296431102,0.072811059907834,0.11923076923076902,1,0,0,1,3.508981,27.45,31.63,,-149.32,0,0,0,47257146,2018-09-14,235200,1.65,0,76.3636,13.98,5.19,0.7636363636363631,1.124087591240875,6.320754716981132,1.078571428571428
ABDC,0,,25,0.585311,0,Alcentra Capital Corp.,0.2,6.76614,-0.008031795975821,6.2234,-0.015951766851209002,0,0.72,11.669368,2018-09-27 00:00:00.0,13394342,0,1,37.1,-1.37,2017-12-31,83478724,0,-0.034307087121944004,-0.10093808630393901,4,0,0,0.56,3.343966,-54.1,-4.98,,-8.27,6061059,,0,13529777,2018-09-14,38035,1.04,1.1400000000000001,-37.348198,11.2399,5.75,-0.373483390511254,-0.414495870192072,-0.359207514067481,-0.23779711915305102
ABEO,-5203000,,-56.25,2.191172,56522000,Abeona Therapeutics Inc.,-0.16,15.5685,-0.007662835249042,13.996,-0.07500000000000001,0,0,0,0,45916827,0,,74.2,-0.66,2017-12-31,620865541,-0.08480565371024701,-0.19565217391304301,-0.13953488372093,5,0,0,4.1,171.18155,,-25.57,,-26.95,219000,5214,0,47943285,2018-09-14,11342565,25.04,-0.75,-8.4806,22.75,10.5,-0.08480565371024701,1.119476268412438,0.523529411764705,-0.24709302325581303
ABEOW,0,,0,0,0,0,0,,-0.23566308243727602,,-0.102105263157894,0,0,0,0,0,0,,,0,0,0,-0.138383838383838,-0.20651162790697603,-0.133297432406344,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,-0.14529058116232402,1.274666666666666,10.373333333333333,-0.281986531986532
ABEV,1360814547.41,,-20,0.552955,2638879893.72,Ambev S.A. American Depositary Shares (Each representing 1),0.05,5.84021,-0.06827309236947801,4.7786,0.004329004329004,1052456740.99,0.207722,4.476767,2018-06-18 00:00:00.0,15719996876,2174756412.29,,6.9,0.14,2017-12-31,72940785505,-0.010660980810234,-0.023157894736842002,-0.34994886451197105,1,32,16.7,5.69,3.6245446,11.97,8.27,,14.49,3591510355.27,69830,0,15719996876,2018-09-14,20460953,0.64,0.229999999999999,-28.2285,7.43,4.28,-0.28228924980665104,-0.18016856017103303,-0.253611298780684,-0.28969444614536705
ABG,160000000,,6.6667000000000005,1.443752,7500000,Asbury Automotive Group Inc,1.9500000000000002,70.03925,-0.05913978494623601,72.767,-0.035812672176308,3211600000,0,0,0,18517301,528700000,,,6.63,2017-12-31,1424702650,-0.074074074074074,-0.034482758620689,0.06951871657754001,3,28.4,6.6,3.17,0.22087464,2.43,6.33,,40.34,3273000000,409125,161,20352895,2018-09-14,1801926,11.91,7.300000000000001,13.6364,77.75,54.5138,0.13636363636363602,0.269265639165911,0.30111524163568704,0.10671936758893201
ABIL,0,,0,-7.114957,0,Ability Inc.,0,2.60879,-0.279999999999999,3.99352,-0.021739130434782,0,0,0,0,0,0,,2.6,-3.73,2017-12-31,11896837,0.025641025641025002,-0.7004991680532441,-0.102244389027431,0,0,0,31.08,4.7863545,,-37.17,,-342.93,0,0,0,3304677,2018-09-14,209386,0.65,0,296.5631,14.55,0.32330000000000003,2.965631196298744,-0.042553191489361,-0.64,6.725321888412017
ABIO,0,,0,1.9194179999999998,0,ARCA biopharma Inc.,0,0.83513,-0.11482993878965501,0.6064200000000001,0.011836578846888001,0,0,0,0,13501402,0,,10.8,-1.8,2016-12-31,7379627,-0.11681386435594,0,0.039215686274509005,0,0,0,0.87,,,-52.21,,-55.65,0,0,0,13923825,2018-09-14,133438,0.51,0,-55.4622,2,0.45,-0.554621848739495,-0.817184643510054,-0.9481409001956941,-0.6074074074074071
ABM,70500000,,4.4444,0.7255349999999999,110500000,ABM Industries Incorporated,0.45,33.25819,0.05040128410914901,31.9116,-0.034238488783943005,1178200000,0.7000000000000001,2.1393642,2018-10-03 00:00:00.0,59234708,294800000,,92.7,0.06,2017-10-31,2154670667,0.06788511749347201,0.088815680010648,-0.006371128886297,1,45.4,19.9,1.51,0.34991583,1.33,2.79,,7,2816400000,20117,43,65851793,2018-09-14,6030496,9.15,1.6099999999999999,-17.2057,44.7,28.17,-0.17205639733195602,-0.142177746433824,0.36350945330438506,-0.11941933348224901
ABMD,82129000,,18.9189,0.021553,564450000,ABIOMED Inc.,0.37,325.21695,0.22308094282020902,388.319,0.164197078381066,15961000,0,0,0,41769424,240224000,,80.3,2.45,2018-03-31,19956873052,0.16826481019309,0.038121250320984006,0.5054163845633041,8,0,21.2,27.39,30.897303,25.58,22.29,,25.3,286845000,1379063,6,44877160,2018-09-14,1112742,2.41,1.56,176.8819,453.9999,161.05,1.7688188780275191,2.509311868686869,22.717333333333332,1.31024988311081
ABR,0,,19.2308,0.194021,0,Arbor Realty Trust,0.26,9.33239,-0.015775635407537,11.56416,-0.029386343993085002,0,1,8.904719,2018-08-14 00:00:00.0,71056981,0,,54.3,1.12,2017-12-31,846638830,-0.071133167907361,0.13214775385111702,0.34611926880431504,2,0,3.5,1.27,2.1675565,29.27,2.27,,12.77,67274638,151179,1,75390813,2018-09-14,9852117,9.15,1.06,53.897,12.35,7.88,0.5389675350481691,0.8087231026929521,1.507759987494696,0.398575271495466
ABR-A,0,,0,0.127847,0,Arbor Realty Trust Preferred Series A,0,24.80639,0.0025741237776830002,25.68566,-0.0031213421771360004,0,2.0625,8.072407,2018-08-14 00:00:00.0,1551500,0,,,0,2017-12-31,39640825,-0.010085121056322002,0.004118654991904,0.051258630195604005,0,0,0,,0.09938580500000001,29.27,2.27,,12.77,0,0,0,1551500,0,0,,0,8.7372,26.3223,24.81,0.08737285610929,0.18576891661097503,0.562261151365067,0.07508783741137301
ABR-B,0,,0,0.21756099999999998,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.57697,0.010617381046008002,25.36043,0.007195372387954001,0,1.9375,7.5389104,2018-08-14 00:00:00.0,1260000,0,,,0,2017-12-31,32382000,0.010653149344648,0.033045393702844005,0.05916923216412501,0,0,0,,0.08074424,29.27,2.27,,12.77,0,0,0,1260000,0,0,,0,9.9140005,25.95,24.59,0.099140788387598,0.198191057858175,0.626520511879295,0.076448807948129
ABR-C,0,,0,0.24006799999999998,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.24435,0.012693836476032,26.00407,-0.010493545937737,0,2.125,8.153133,2018-08-14 00:00:00.0,0,0,,,0,2017-12-31,0,-0.007879530730169,0.01876201941869,0.045429385102883,0,0,0,,,29.27,2.27,,12.77,0,0,NaN,0,0,0,,0,7.1037,26.58,25.51,0.07501814822147401,0.19615960053971201,0.42183186951066504,0.05818825516434901
ABT,3263000000,,2.8169,1.499993,20809000000,Abbott Laboratories,0.71,61.29703,0.14762880100835002,66.13,0.058874836458787,51949000000,1.12,1.5376167,2018-10-12 00:00:00.0,1740199813,8298000000,,71.6,0.27,2017-12-31,127784616647,0.08976660682226201,0.203213193718315,0.20385750055780003,10,0,8.5,4.14,4.2827334,3.14,1.35,,3.03,14418000000,145636,8,1754319284,2018-09-14,12782322,2.85,2.719999999999999,40.4588,73.29,51.55,0.40458863139382806,0.8249875979014141,1.451782288195496,0.25652499422108904
ABTX,0,,9.6774,1.8403,0,Allegiance Bancshares Inc.,0.62,41.70475,-0.09343715239154601,44.512,-0.09444444444444401,0,0,0,0,12922740,0,3.3,45,1.31,2017-12-31,544729293,-0.085297418630751,-0.05671296296296301,0.017478152309613002,1,0,0,1.8599999999999999,4.2112474,15.78,0.75,,6.94,57476000,153269,4,13367590,2018-09-14,456090,24.54,1.98,12.8809,46.85,34.9,0.128808864265927,0.564299424184261,0.7625432525951551,0.082337317397078
ABUS,-10931000,,-25.7143,0.9920059999999999,88179000,Arbutus Biopharma Corporation,-0.35000000000000003,6.87138,0.101694915254237,9.963,-0.020100502512562003,0,0,0,0,50892672,-8645000,,44.4,-1.55,2017-12-31,540191906,0.07734806629834201,0.335616438356164,0.8396226415094341,3,0,0,4.68,262.69278,,-25.16,,-45.57,6892000,53015,0,55404298,2018-09-14,1659006,5.12,-1.87,52.343796,12.6,4.3,0.523437499999999,1.443609022556391,0.324728260869565,0.7889908256880731
ABX,923000000,,-41.6667,-0.353607,4259000000,Barrick Gold Corporation,0.12,12.58462,0.090255029240941,10.67646,0.021657250470809002,12870000000,0.12,1.1059908,2018-08-30 00:00:00.0,1167158762,1540000000,,52,0,2017-12-31,12663672568,0.024551463644948,-0.14661003618058802,-0.14535300465526602,7,0,0,1.3900000000000001,1.3128138,-5.85,-1.01,,-2.7199999999999998,4221000000,229141,4,1167158762,2018-09-14,27960029,2.13,0.6000000000000001,-33.2807,16.835,9.53,-0.33280449634426,-0.384714842265837,-0.38495898781822,-0.280780601625369
AC,0,,0,0.39383799999999997,0,Associated Capital Group Inc.,0,36.90428,0.057951482479784,37.87,-0.0063291139240500005,0,0.2,0.50955415,2018-06-15 00:00:00.0,22926236,0,0.30000000000000004,15,0.36,2017-12-31,902411430,0.035620052770448,-0.012578616352201002,0.063541525538544,0,0,0,0.96,38.44469,31.83,0.72,,0.77,0,0,0,22991374,2018-09-14,286620,41.31,0,10.398399,42.5,33.1,0.10398559896492501,0.153797537193435,0.532167714786491,0.15230034378183502
ACAD,-65614000,,-13.3333,3.415601,366625000,ACADIA Pharmaceuticals Inc.,-0.45,21.0253,0.530094271211022,15.2132,0.10413396127681801,0,0,0,0,124452224,33443000,,92,-2.35,2017-12-31,2637641855,0.45116918844566706,0.29447852760736204,-0.103653355989804,5,0,0,10.11,14.461444,,-64.4,,-73.03,35578000,84710,0,125006723,2018-09-14,16156517,9.97,-2.03,-43.6281,41.2,12.77,-0.43628105797488603,-0.38483965014577204,-0.21938586755456901,-0.306605323693723
ACBI,0,,10.7143,0.5928789999999999,0,Atlantic Capital Bancshares Inc.,0.28,18.63138,-0.06353591160221,18.2125,-0.031428571428571,0,0,0,0,25336454,0,2.9,83.9,-0.14,2017-12-31,442463698,-0.09115281501340401,-0.17114914425427802,-0.08130081300813001,3,0,0,1.54,3.7880578,1.62,0.07,,0.6000000000000001,48445000,146360,2,26104053,2018-09-14,178990,3.67,0.74,-6.8681,21.6,15.2,-0.06868131868131801,0.162551440329218,0.129999999999999,-0.025862068965517
ACC,78813000,,-1.8868,0.149422,16341000,American Campus Communities Inc,0.53,39.30297,-0.014709428502531001,41.47923,-0.025751072961373002,0,1.8399999999999999,4.5031815,2018-08-10 00:00:00.0,135846306,89713000,,91.2,0.51,2017-12-31,5598994398,-0.026447462473195002,-0.03885283345526,0.151738601001217,5,84.2,35.6,1.56,6.655694,12.99,1.63,,2.98,196938000,61872,1,137028742,2018-09-14,3420747,6.97,2.29,-5.2473,45.5,34.52,-0.052473401541643004,-0.139129775238287,0.434152197032715,0.031479564789336
ACCO,176800000,,-8.5714,1.213757,101300000,Acco Brands Corporation,0.35000000000000003,12.61977,-0.020684839349734002,12.54119,-0.041666666666666005,1034500000,0.24,2.0869565,2018-08-30 00:00:00.0,101025569,377100000,,91.2,1.19,2017-12-31,1201613840,-0.075525543631174,-0.159571746994555,-0.067572607715633,4,18.6,4.9,1.62,0.60494244,6.96,4.85,,18.99,1099000000,166012,11,104488160,2018-09-14,4286710,10.96,1.23,-1.5857,14.625,10.9,-0.015857530401444,0.225007190259594,0.735429933902755,-0.067035525664635
ACER,-3355085,,-18.5185,2.424845,8404332,Acer Therapeutics Inc.,-0.54,20.65482,0.10493140526510901,27.44612,-0.034974093264248,0,0,0,0,4603393,0,,8.3,-3.91,2017-12-31,299579042,-0.09007633587786201,0.507334344967121,0.556143896312774,5,0,0,21.86,,,-175.52,,-210.27,0,0,0,10052988,2018-09-14,88243,1.57,-2.889999999999999,150,34.1,11.36,1.5,-0.10352213518164201,-0.8401283265244811,1.01215395003376
ACES,0,,0,0,0,ALPS Clean Energy,0,,0.011694915254237001,25.8669,-0.022034673271099002,0,0,0,0,0,0,,,0,0,0,-0.045847583643122004,0.018115827052756002,0.018115827052756002,0,0,0,2.14,,,0.04,,5.45,0,NaN,NaN,0,0,0,,0,0,26.96,24.9188,0.018115827052756002,0.018115827052756002,0.018115827052756002,0.018115827052756002
ACET,28589000,,-4.3478,1.669657,143132000,Aceto Corporation,0.23,5.61736,-0.25757952286282304,3.15596,-0.19798657718120802,658076000,0.04,1.6736401,2018-09-21 00:00:00.0,27632328,73953000,,53.6,0.34,2017-06-30,73583425,-0.275516081117948,-0.367272919810446,-0.6659445104479691,2,30.6,11.7,0.43,0.16061394,-38.72,-20.24,,-62.23,356484000,1246448,12,30788044,2018-09-14,841649,4.37,1.18,-77.91,11.98,2.22,-0.7791005046490561,-0.869372496078442,-0.8380056393015941,-0.7715716634170581
ACGL,0,,13.461500000000001,0.690039,0,Arch Capital Group Ltd.,0.52,28.77675,-0.02412425644415,30.175,-0.022832561217736,0,0,0,0,402212971,0,,77.1,1.3599999999999999,2017-12-31,11968493940,-0.051701991008349005,0.11813706929193402,0.051013108300974004,6,66.7,9.6,1.43,2.1950927,10.36,1.6400000000000001,,6.44,2900662000,1812914,7,405299490,2018-09-14,4965463,5.8100000000000005,1.339999999999999,-9.7218,34.199966,25.70664,-0.09721797615408101,0.11489917581276601,0.635857010697053,0.0032853944341950003
ACGLO,0,,0,-0.148584,0,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,0,23.88476,-0.028570486641968002,24.16209,-0.00367709213863,0,1.36252,5.7800025999999995,2018-09-13 00:00:00.0,0,0,,,0,2017-12-31,0,-0.036011057676579,-0.020208485735186,-0.002420631226142,0,0,0,,,10.36,1.6400000000000001,,6.44,0,0,NaN,0,0,0,,0,-0.0974,25.99,23.39,-0.000974741481607,0.010294521017623001,0.010294521017623001,-0.020359142081793003
