symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AAON,49671000,,-66.6667,0.730831,81141000,AAON Inc.,0.24,34.96292,-0.217391304,36.104,-0.134110787,0,0.26,0.87542087,00:00.0,40531983,67336000,22.6,76.2,1.03,2017-12-31,1555158261,-0.129032258,-0.12,-0.138508663,1,40.8,14.8,6.48,4.8645487,13.87,19.7,,24.6,214994000,107983,4,52362231,2018-04-13,3170763,14.157909,0.84,-17.4785,40.25,29.05,-0.189321978,0.085006813,1.433389047,-0.196211096
AAP,684540000,,0,1.061621,746619000,Advance Auto Parts Inc W/I,1.98,103.47186,0.011936917,113.406,0.004845129,1073892000,0.24,0.20664714,00:00.0,70678603,3211480000,4.5,98.9,6.42,2017-12-31,8595189936,0.052469415,0.057041467,0.464744111,11,30.6,12.7,2.53,1.3318657,5.67,5.66,,15.02,7336798000,103335,99,74007146,2018-04-13,5524516,5.428433,5.38,-19.712,151.72,78.81,-0.207990742,-0.230638271,0.377432359,0.095301821
AAPL,61840000000,,1.8325,1.254142,2.28093E+11,Apple Inc.,3.82,165.97644,0.071713839,173.1594,0.094973389,3.46419E+11,2.92,1.5770144,00:00.0,4905472700,71331000000,,66.2,9.2,2017-09-30,9.10087E+11,0.088856219,0.165319106,0.06734918,9,114.1,0,7.12,3.6519313,21.09,14.13,,37.81,1.8628E+11,1514472,38,4915138000,2018-04-13,56206108,1.7210069,9.73,26.268398,187.67,142.2,0.229261686,1.057369909,2.069649003,0.079269412
AAT,135554000,,2,0.425956,208197000,American Assets Trust Inc.,0.5,36.77393,0.084109249,33.12755,0.028563015,3874807000,1.08,3.091898,00:00.0,46666663,136469000,1.1,99.8,0.62,2017-12-31,1648817696,0.026748971,0.073685634,-0.090198734,4,108.1,30.1,1.93,5.080377,9.18,0.98,,2.56,241191000,1243253,5,47203484,2018-04-13,323964,0.83646786,1.98,-13.587501,41.69,30.62,-0.113044317,-0.127740015,0.116916505,-0.077124687
AAU,0,,0,-0.552345,0,Almaden Minerals Ltd.,0,0.98776,-0.058912739,0.83303,-0.004074074,0,0,0,0,102199625,0,,20.3,-0.04,2017-12-31,82444437,0.000992679,-0.084439905,-0.159249609,0,0,0,1.61,,,-9.15,,-9.52,0,0,0,102199625,2018-04-13,2085654,10.920112,0,-41.5435,1.53,0.713,-0.384198473,-0.231714286,-0.4958125,-0.216796117
AAV,83695851.56,,-42.8571,0.583011,0,Advantage Oil & Gas Ltd,0.07,4.62425,-0.063492063,3.048,-0.063492063,0,0,0,0,185963186,64027943.5,,87.4,0.41,2017-12-31,548591399,-0.048387097,-0.078125,-0.477876106,2,0,0,0.55,3.401745,32.87,6.15,,7.78,84478560.53,2913054,0,185963186,2018-04-13,2018902,4.9342723,0.14,-51.6393,7.35,2.7,-0.524193548,-0.431599229,-0.223684211,-0.344444444
AAWW,181970000,,50.8772,1.197191,455501000,Atlas Air Worldwide Holdings,0.57,61.0885,0.129166667,62.339,0.065251572,4251463000,0,0,0,24620609,577902000,3.7,,8.03,2017-12-31,1731811815,0.130108424,0.267539757,0.208742194,4,206.3,7.4,0.96,1.0210633,13.34,4.86,,13.51,1053114000,366939,41,25561798,2018-04-13,3042599,14.337207,5.46,29.6651,68.7,45.45,0.292938931,0.472186006,0.518717776,0.169111303
AAXJ,0,,0,0.99208,0,iShares MSCI All Country Asia ex Japan Index Fund,0,74.91814,-0.029199897,77.206,-0.008148245,0,1.5204,2.0145752,00:00.0,63000000,0,,,0,0,4754610000,-0.010489052,-0.003564827,0.007054855,0,0,0,1.69,,,7.73,,17.03,0,NaN,0,63000000,2013-01-15,495662,0.9857055,0,19.8731,83.52,64.52,0.193901878,0.517463803,0.353333572,-0.030945044
AAXN,11052000,,0,0.741431,195281000,Axon Enterprise Inc.,0.04,28.33513,0.160382231,40.1552,0.082389786,0,0,0,0,50275720,144072000,5.7,,0.1,2017-12-31,2395083285,0.087630114,0.731406551,0.966301969,4,97.2,23.9,14.18,8.97665,0.24,1.69,,3.27,249147000,227532,5,53306995,2018-04-13,11831684,12.671147,0.25,80.0802,45.5,20.57,0.794329073,1.420797414,4.003340757,0.692278719
AB,0,,8.9552,1.433557,0,AllianceBernstein Holding L.P. Units,0.67,24.13175,0.047291007,25.91114,0.024100498,0,2.92,10.814815,00:00.0,92359314,0,5.5,29.9,2.19,2017-12-31,2636381061,0.037499856,0.117822647,0.144649822,2,54.8,8.5,1.67,,,14.43,,14.2,0,0,0,97643743,2018-04-13,1130644,3.9627225,2.57,42.4691,28.15,20.6,0.428110504,0.433029743,0.613336919,0.135565491
ABAC,0,,0,2.153687,0,Renmin Tianli Group Inc.,0,2.65888,-0.059199936,2.44392,0.020874274,0,0,0,0,0,0,,1.5,0.14,2017-12-31,18663601,-0.13103115,-0.111140684,-0.30301133,0,0,0,0.21,0.91533226,5.5,1.14,,1.19,0,0,0,7983745,2018-04-13,2986,0.15321463,0,38.325397,4.76,1.65,0.416787879,-0.165107143,-0.186604036,-0.162114695
ABAX,32393000,,-12.5,1.202571,448033000,ABAXIS Inc.,0.32,56.08074,-0.073929437,70.87436,0.018965773,0,0.72,1.0469681,00:00.0,21231387,96281000,6.5,,1.18,2018-03-31,1560941460,-0.009505977,0.060645086,0.510721355,3,106.2,26.1,5.57,6.3994074,11.11,8.4,,9.76,176782000,302709,8,22698000,2018-04-13,1556980,10.99702,1.25,45.877,78.53,43.66,0.452676584,0.55848806,0.566550491,0.378625985
ABB,3299000000,,0,1.177453,16160000000,ABB Ltd,0.31,24.0886,0.046014939,23.19265,0.015002143,23162000000,0.826056,3.4884121,00:00.0,2128764816,7893000000,,5.4,1.03,2017-12-31,50409150843,0.046398586,-0.060828042,-0.065118005,1,30.3,15,3.73,1.47276,6.31,4.74,,14.26,26458000000,195985,12,2128764816,2018-04-13,7550994,2.9291577,1.28,-1.4452,28.67,21.92,-0.003249541,0.293748702,0.223014151,-0.091414868
ABBV,7644000000,,3.8889,1.629577,26548000000,AbbVie Inc.,1.8,93.23469,0.056485888,101.63809,-0.023905163,1.124E+11,3.84,3.8542607,00:00.0,1585332156,16254000000,,72.4,3.29,2017-12-31,1.58082E+11,0.112532997,-0.114047194,0.079012806,9,0,0,31.18,5.367367,21.14,8.74,,136.06,21678000000,747517,14,1586687236,2018-04-13,15660655,1.7237734,6.18,53.7678,125.86,64.61,0.555792567,0.679619671,1.725228675,0.030221059
ABC,756495000,,14.8148,1.048455,6784329000,AmerisourceBergen Corporation,1.35,87.16771,-0.003060624,90.8186,-0.050560538,12216922000,1.52,1.794781,00:00.0,215506205,3364547000,,72,1.64,2017-09-30,18615206604,-0.024196336,-0.097633325,0.140371075,9,0,0,5.96,0.11915391,0.51,2.19,,27.97,1.18293E+11,5914675,538,219804069,2018-04-13,6384470,3.7679338,6.08,0.339,106.27,71.9,-0.004721959,0.132997809,0.655601952,-0.095906117
ABCB,0,,-6.4103,1.18364,0,Ameris Bancorp,0.78,49.49811,0.004704777,53.74059,0.036538462,0,0.4,0.742115,00:00.0,36378930,0,5.2,85,1.99,2017-12-31,2065829666,0.038535645,0.030588793,0.160012913,2,48.9,15.6,2.53,4.9487424,19.19,1.05,,9.72,278286000,190607,7,38327081,2018-04-13,1764399,6.7253885,2.62,15.6278,59.05,41.05,0.152598479,0.783545715,2.572043951,0.112314915
ABCD,0,,0,-0.922159,0,Cambium Learning Group Inc.,0,7.05718,-0.0375,10.1179,0.004012036,0,0,0,0,46760738,0,0.7,15.5,0.95,2017-12-31,471202392,-0.101436266,0.43615495,0.63029316,0,0,0,1,4.0057683,34.8,31.02,,-119.27,0,0,0,47073166,2018-04-13,122326,0.40873292,0,88.867905,13.77,4.67,0.86405959,1.327906977,9.535733081,0.7875
ABDC,0,,0,0.593159,0,Alcentra Capital Corp.,0.3,8.36527,-0.095933116,6.8296,0.029032258,0,0.72,11.285267,00:00.0,13670496,0,0.8,37.4,-1.37,2017-12-31,87955835,-0.101408451,-0.154328433,-0.188274511,3,0,0,0.55,3.6135116,-83.37,-6.38,,-11.16,20560642,,1,13786181,2018-04-13,275911,1.9535596,1.32,-50.0999,14.61,5.9,-0.508232102,-0.2826786,-0.355633661,-0.233550774
ABEO,-18267000,,0,2.389369,178038000,Abeona Therapeutics Inc.,-0.19,14.84488,0.262458472,16.377,0.098265896,0,0,0,0,45206182,0,4.3,63.5,-0.66,2017-12-31,897311860,0.148036254,0.043956044,0.326352531,3,0,0,5.11,1334.832,,-18.85,,-20.3,622000,14810,0,47226940,2018-04-13,11548077,11.345983,-0.66,242.3423,22.75,4.55,2.362831858,6.661290323,1.235294118,0.104651163
ABEOW,0,,0,0,0,0,0,,0.330391569,,0.08327907,0,0,0,0,0,0,,,0,0,0,0.194384615,0.023758242,0.470978947,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,4.081563636,20.92390963,17.6324,0.176287879
ABEV,3740872205,,0,0.604647,7609081558,Ambev S.A. American Depositary Shares (Each representing 1),0.07,6.50779,-0.130555556,6.9152,-0.04718417,4192371516,0.16475,2.6317892,00:00.0,15712817773,6207864883,,7,0.14,2017-12-31,98362239259,-0.078055965,-0.042813456,0.04151069,1,32,0,7.63,9.159426,14.84,7.96,,14.96,10297729418,200220,1,15712817773,2018-04-13,14571362,0.7074159,0.23,8.664599,7.43,5.3,0.094042189,0.246118322,-0.001706349,-0.049974959
ABG,239600000,,5.4645,1.536398,10200000,Asbury Automotive Group Inc,1.83,63.261,0.055767762,67.405,0.008759124,4951700000,0,0,0,18774340,795800000,,,6.63,2017-12-31,1425634992,0.058192956,0.008759124,0.135579293,4,28.4,0,3.43,0.22581382,2.14,5.54,,39,4904800000,613100,238,20631476,2018-04-13,1956630,9.951226,6.8,16.0369,76.4,49.1,0.168216399,0.21249342,0.625882353,0.092490119
ABIL,0,,0,-6.715843,0,Ability Inc.,0,0.96169,-0.354114713,2.0169,-0.088028169,0,0,0,0,0,0,63.1,,-3.4,2016-12-31,6672915,-0.148026316,5.658097686,3.177419355,0,0,0,13.04,31.316767,,-44.78,,-184.19,0,0,0,2576415,2018-04-13,45084,0.47034523,0,227.8481,5.9499,0.3233,2.453333333,-0.156351792,-0.741,4.557939914
ABIO,0,,0,1.890958,0,ARCA biopharma Inc.,0,1.23138,0.003921569,0.57302,-0.006982157,0,0,0,0,13499806,0,3.6,46.3,-1.8,2016-12-31,7128998,0.002153063,-0.68969697,-0.573333333,0,0,0,0.69,,,-52.21,,-55.65,0,0,0,13923825,2018-04-13,207227,0.3598853,0,-78.6667,2.71,0.45,-0.799215686,-0.855367232,-0.97026834,-0.620740741
ABLX,0,,0,10.166558,0,Ablynx NV,0,,-0.017197219,54.2578,0.002987304,0,0,0,0,75406551,0,,22.8,-2.09,2017-12-31,4050839920,-0.020244392,0.008258258,1.572796935,0,0,0,18.83,73.055954,,-34.8,,-80.34,0,0,0,75406551,2018-04-13,65680,1.1192148,0,0,55.29,17.75,1.754871795,1.754871795,1.754871795,1.192653061
ABM,136900000,,-7.1429,0.817432,166200000,ABM Industries Incorporated,0.28,38.70108,-0.090137928,33.36765,-0.016318538,1178200000,0.7,2.322495,00:00.0,59093646,440700000,10.1,,0.06,2017-10-31,1980198060,-0.062227754,-0.137536341,-0.247292225,1,44.7,15.8,1.41,0.45224965,1.3,2.85,,7.61,4126900000,29478,63,65700002,2018-04-13,5464922,6.617058,1.63,-29.634499,45.12,29.87,-0.287687679,-0.050550171,0.488248074,-0.193656263
ABMD,117670000,,7.1429,0.152885,815861000,ABIOMED Inc.,0.42,213.47205,0.176607989,294.3172,0.119388084,32115000,0,0,0,41485400,350830000,6.3,93,2.45,2018-03-31,15389643635,0.206337637,0.454146097,0.762435982,6,393.2,22.3,24.45,26.046965,18.89,16.78,,19.65,419313000,461798,9,44277825,2018-04-13,1328330,3.1353605,1.32,161.27191,354.395,129.55,1.657669368,2.60512395,16.04610103,0.805652242
ABR,0,,13.6364,0.326301,0,Arbor Realty Trust,0.22,8.18967,0.071917808,8.71228,0.075601375,0,1,10.649628,00:00.0,58764076,0,,49.5,1.12,2017-12-31,586588934,0.075601375,0.193836296,0.165952691,1,0,0,0.94,2.144698,27.48,1.88,,11.22,126063837,283290,2,62469535,2018-04-13,7806384,16.812002,0.97,19.2113,9.39,7.83,0.169088261,0.603155091,0.887740742,0.113694048
ABR-A,0,,0,0.125615,0,Arbor Realty Trust Preferred Series A,0,24.82459,0.017200802,25.4469,-9.32E-05,0,2.0625,8.006599,00:00.0,1551500,0,,,0,2017-12-31,39966640,0.014972419,0.032266338,0.041493994,0,0,0,,0.14927258,27.48,1.88,,11.22,0,0,0,1551500,0,0,,0,7.5349,25.98,24.81,0.083003653,0.218301,0.501287984,0.04126245
ABR-B,0,,0,0.21785,0,Arbor Realty Trust Cumulative Redeemable Preferred Series B,0,24.7312,0.02706299,25.17951,0.018972332,0,1.9375,7.515516,00:00.0,1260000,0,,,0,2017-12-31,32482800,0.025865499,0.04309124,0.044257394,0,0,0,,0.11985732,27.48,1.88,,11.22,0,0,0,1260000,0,0,,0,9.3131,25.95,24.59,0.089519817,0.302559646,0.521392741,0.039553855
ABR-C,0,,0,0.249916,0,Arbor Realty Trust Cumulative Redeemable Preferred Series C,0,25.47322,0.020494973,25.95296,0.011925304,0,2.125,8.052293,00:00.0,0,0,,,0,2017-12-31,0,0.015,0.027936181,0.037102244,0,0,0,,,27.48,1.88,,11.22,0,0,NaN,0,0,0,,0,8.8913,26.6799,25.51,0.082329202,0.228825003,0.38204442,0.028577219
ABT,4420000000,,1.7241,1.51503,30644000000,Abbott Laboratories,0.58,55.62941,-0.023980914,59.85242,0.00850051,75980000000,1.12,1.8880647,00:00.0,1739048014,11762000000,,74.5,0.27,2017-12-31,1.03999E+11,0.023798306,0.015944784,0.085760829,11,0,0,3.28,3.620399,1.64,0.65,,1.48,21055000000,212677,12,1753187766,2018-04-13,9557285,1.5655502,2.61,35.5658,64.6,42.88,0.354446132,0.633804213,0.822572617,0.018718873
ABTX,0,,-6.5574,1.905482,0,Allegiance Bancshares Inc.,0.61,38.41625,0.054931336,40.283,0.036809816,629818000,0,0,0,12870538,0,3.3,42.9,1.31,2017-12-31,562159741,0.040640394,0.083333333,0.135752688,1,0,0,1.8,4.221623,14.79,0.7,,6.42,84060000,224160,6,13305556,2018-04-13,442867,10.797157,1.7,7.2334995,42.8,31.75,0.070975919,0.862053768,0.827422145,0.122177955
ABUS,-28638000,,5.2632,1.069204,191188000,Arbutus Biopharma Corporation,-0.38,5.25963,0.132075472,5.3725,0.071428571,0,0,0,0,51109900,-23051000,8.2,,-1.55,2017-12-31,333867114,0.165048544,0.132075472,0.061946903,3,0,0,2.47,31.371492,,-33.26,,-50.83,7931000,61008,0,55644519,2018-04-13,712693,3.3529344,-1.71,81.8182,8.25,3.2,0.791044776,0.398601399,0.279317697,0.100917431
ABX,2875000000,,0,-0.132809,7185000000,Barrick Gold Corporation,0.15,14.60151,0.047021944,12.6182,-0.005952381,20314000000,0.12,0.8982036,00:00.0,1166892835,2423000000,,56.4,1.23,2017-12-31,15589688276,0.05362776,0.000217113,-0.04065029,8,0,0,1.66,1.4982208,10.02,3.54,,10.15,6381000000,346398,5,1166892835,2018-04-13,15538141,1.34958,0.75,-16.6011,18.35,11.07,-0.171652665,-0.221486053,-0.339313796,-0.118890435
AC,0,,0,0.437436,0,Associated Capital Group Inc.,0,35.2554,0.016216216,36.535,0.023129252,0,0.2,0.5319149,00:00.0,23067708,0,0.3,16.4,0.36,2017-12-31,869795010,0.016216216,0.077363897,0.097851889,0,0,0,0.94,39.56046,98.96,0.9,,0.99,0,0,0,23132846,2018-04-13,332669,22.670643,0,14.2709,38.845,32.2,0.142707792,0.257891092,0.463992026,0.10102489
ACAD,-133372000,,21.4286,3.361798,783945000,ACADIA Pharmaceuticals Inc.,-0.56,29.3434,-0.212404418,21.7077,0.125,0,0,0,0,124270001,61694000,0.4,,-2.35,2017-12-31,2314246230,0.123636364,-0.367667121,-0.42883549,5,0,0,6.63,20.269815,,-61.21,,-67.8,66053000,155419,1,124824500,2018-04-13,13203966,3.8979268,-2.07,-43.371998,41.2,14.51,-0.416797735,-0.366153846,0.591416309,-0.390732829
ACBI,0,,11.7647,0.663837,0,Atlantic Capital Bancshares Inc.,0.17,17.82688,0.059620596,18.536,0.007731959,0,0,0,0,25009518,0,3,82.5,-0.14,2017-12-31,503847976,0.037135279,0.12034384,0.229559748,3,0,0,1.64,4.3619585,-1.66,-0.07,,-0.62,74221000,213279,3,25772275,2018-04-13,298542,3.5261977,0.6,2.8947,20,15.2,0.026246719,0.396428571,0.303333333,0.123563218
ACC,146943000,,-1.5873,0.22012,41817000,American Campus Communities Inc,0.63,41.31575,0.09947644,38.0932,0.012947449,0,1.84,4.611529,00:00.0,135497351,185830000,0.9,,0.51,2017-12-31,5452863954,0.027820711,0.118273543,-0.033294407,3,78.2,32.8,1.55,6.5502057,7.52,0.93,,1.73,375946000,118111,3,136663257,2018-04-13,2136969,2.5446317,2.3,-11.174,49.26,34.52,-0.097664784,-0.103441302,0.091341749,-0.015327817
ACCO,243500000,,14.2857,1.279992,203500000,Acco Brands Corporation,0.07,12.27516,-0.064257028,12.71357,0.004310345,2130800000,0.24,2.0600858,00:00.0,103800743,545600000,3.2,97.5,1.19,2017-12-31,1248950879,-0.075396825,0.026630713,-0.089210467,3,17.7,6.3,1.65,0.63416475,6.94,5.08,,18.69,1589000000,240030,15,107206084,2018-04-13,3593822,6.8970175,1.22,-10.6595,13.975,10.35,-0.067440464,0.196688306,0.681557714,-0.063715562
ACER,-4958842,,0,2.325356,13051364,Acer Therapeutics Inc.,-0.69,15.57979,-0.006261129,18.8424,0.00528262,0,0,0,0,2047838,0,,41.3,-3.41,2017-12-31,142676150,-0.004707113,0.057222222,0.064913262,3,0,0,6.26,,,-104.59,,-233.64,0,0,0,7497433,2018-04-13,17684,1.0287377,-3.89,222.39758,22.6307,5.69554,2.134884027,-0.211302863,-0.86948393,0.284942606
ACET,45592000,,7.1429,1.653448,200858000,Aceto Corporation,0.28,9.84823,-0.613888889,6.08208,0.069230769,1011742000,0.04,1.438849,00:00.0,27591576,110782000,10.3,77.8,0.34,2017-06-30,85519889,-0.601147776,-0.613781606,-0.70763309,2,30.8,11.4,0.2,0.14568983,-2.08,-0.57,,-1.48,551104000,1926937,18,30762550,2018-04-13,1130480,2.5518103,1.2,-80.0371,17.03,2.22,-0.796307151,-0.863792259,-0.709278006,-0.735974851
ACFC,0,,0,0.488908,0,Atlantic Coast Financial Corporation,0,9.38036,0.01352657,10.449,0.030451866,0,0,0,0,14946175,0,3.9,60,0.21,2017-12-31,163149218,0.031465093,0.040674603,0.222610723,0,0,0,1.78,5.2181597,5.47,0.34,,3.57,33979000,205933,2,15552833,2018-04-13,5246,0.2819369,0.34,34.6598,11.21,7.05,0.35006435,0.621329212,0.787052811,0.101890756
ACGL,0,,7.6433,0.634697,0,Arch Capital Group Ltd.,1.57,91.98715,-0.061217226,83.8154,-0.018603497,0,0,0,0,133064120,0,,86.2,4.06,2017-12-31,10817288212,-0.015428643,-0.100591043,-0.172280335,6,22.2,0,1.38,2.0128326,9.54,1.4,,5.82,4308199000,2692624,32,136702745,2018-04-13,2344690,3.181186,3.45,-18.6073,102.6,77.12,-0.177955537,0.124005682,0.470271275,-0.10385051
ACGLO,0,,0,-0.28568,0,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,0,24.4104,-0.007407407,24.26889,0.002077275,0,1.36252,5.648922,00:00.0,0,0,,,0,2017-12-31,0,-0.003305785,0.014365979,-0.015381601,0,0,0,,,9.54,1.4,,5.82,0,0,NaN,0,0,0,,0,0,25.99,23.67,0.005247123,0.005247123,0.005247123,-0.025257628
ACGLP,0,,0,-0.700683,0,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,0,23.9208,-0.014962594,23.84302,-0.001264223,0,1.3125,5.537975,00:00.0,0,0,,,0,2017-12-31,0,-0.000421763,0.03818506,-0.018515681,0,0,0,,,9.54,1.4,,5.82,0,0,NaN,0,0,0,,0,8.389999,25.25,22.75,0.077360875,0.03522834,0.03522834,-0.032866225
ACH,0,,0,0.239408,0,Aluminum Corporation of China Limited American Depositary Shares,0,17.3474,0.01686217,14.4032,-0.008577555,0,0,0,0,596151929,0,,,0.35,2017-12-31,8268627255,-0.03814147,-0.108038585,-0.28798768,0,0,0,1.33,0.30104116,1.33,0.73,,3.66,0,0,0,596151929,2018-04-13,314867,3.3975399,0,21.4536,23.54,11.011,0.230700976,0.808344198,0.388388388,-0.266137566
ACHC,302865000,,8.3333,0.628021,155095000,Acadia Healthcare Company Inc.,0.48,39.3615,0.035532995,39.352,0.140301845,6544229000,0,0,0,87328020,606162000,1,,2.29,2017-12-31,3599988775,0.038696538,0.189851269,0.39011925,8,603.8,20,1.3,1.1969903,7.36,3.41,,8.74,1432610000,35286,16,88235019,2018-04-13,13407910,16.072853,2.37,-9.3132,54.34,26.92,-0.069767442,-0.307065217,0.230027133,0.206743567
ACHN,-41314000,,-7.1429,0.871904,672185000,Achillion Pharmaceuticals Inc.,-0.14,3.72085,-0.086075949,3.714,-0.044973545,836000,0,0,0,138045716,0,0.2,85.7,-0.62,2017-12-31,499406454,0.014044944,0.23630137,-0.092964824,3,0,0,1.66,,,-24.17,,-24.85,0,0,0,138339738,2018-04-13,9030906,5.908098,-0.62,-2.6954,5.66,2.58,-0.05,-0.565583634,-0.478323699,0.16828479
ACHV,0,,0,1.981905,0,Achieve Life Sciences Inc.,0,1.95333,0.05511811,1.32933,-0.04964539,0,0,0,0,10151309,0,20.4,3.6,-2.61,2017-12-31,17082229,0.063492063,-0.118421053,-0.035971223,0,0,0,2.14,,,-154.51,,-249.33,0,0,0,12747932,2018-04-13,629118,14.875228,0,-69.5455,6.27,1.15,-0.670761671,-0.866133866,-0.987890837,-0.069444444
