,date,iexId,isEnabled,name,symbol,type
44,2018-09-27,41,True,ACADIA Pharmaceuticals Inc.,ACAD,cs
45,2018-09-27,10459,True,Atlantic Capital Bancshares Inc.,ACBI,cs
46,2018-09-27,44,True,American Campus Communities Inc,ACC,cs
47,2018-09-27,46,True,Acco Brands Corporation,ACCO,cs
48,2018-09-27,5176,True,Acer Therapeutics Inc.,ACER,cs
49,2018-09-27,14783,True,ALPS Clean Energy,ACES,N/A
50,2018-09-27,49,True,Aceto Corporation,ACET,cs
51,2018-09-27,53,True,Arch Capital Group Ltd.,ACGL,cs
52,2018-09-27,14574,True,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,ACGLO,ps
53,2018-09-27,14575,True,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,ACGLP,ps
54,2018-09-27,54,True,Aluminum Corporation of China Limited American Depositary Shares,ACH,cs
55,2018-09-27,55,True,Acadia Healthcare Company Inc.,ACHC,cs
56,2018-09-27,56,True,Achillion Pharmaceuticals Inc.,ACHN,cs
57,2018-09-27,5116,True,Achieve Life Sciences Inc.,ACHV,cs
58,2018-09-27,10954,True,Acacia Communications Inc.,ACIA,cs
59,2018-09-27,58,True,SPDR MSCI ACWI IMI,ACIM,et
60,2018-09-27,11879,True,AC Immune SA,ACIU,cs
61,2018-09-27,59,True,ACI Worldwide Inc.,ACIW,cs
62,2018-09-27,60,True,Axcelis Technologies Inc.,ACLS,cs
63,2018-09-27,61,True,AECOM,ACM,cs
64,2018-09-27,13392,True,ACM Research Inc.,ACMR,cs
65,2018-09-27,63,True,Accenture plc Class A (Ireland),ACN,cs
66,2018-09-27,64,True,ACNB Corporation,ACNB,cs
67,2018-09-27,66,True,Acorda Therapeutics Inc.,ACOR,cs
68,2018-09-27,67,True,Aberdeen Income Credit Strategies Fund,ACP,cs
69,2018-09-27,69,True,Ares Commercial Real Estate Corporation,ACRE,cs
70,2018-09-27,10410,True,Aclaris Therapeutics Inc.,ACRS,cs
71,2018-09-27,70,True,AcelRx Pharmaceuticals Inc.,ACRX,cs
72,2018-09-27,12028,True,American Customer Satisfaction,ACSI,N/A
73,2018-09-27,71,True,Acasti Pharma Inc.,ACST,cs
74,2018-09-27,13895,True,AdvisorShares Vice ETF,ACT,N/A
75,2018-09-27,73,True,Acacia Research Corporation,ACTG,cs
76,2018-09-27,76,True,Acme United Corporation.,ACU,cs
77,2018-09-27,10012,True,AllianzGI Diversified Income & Convertible Fund of Beneficial Interest,ACV,cs
78,2018-09-27,9946,True,iShares Edge MSCI Multifactor Global,ACWF,N/A
79,2018-09-27,79,True,iShares MSCI ACWI Index Fund,ACWI,et
80,2018-09-27,80,True,iShares Edge MSCI Min Vol Global,ACWV,et
81,2018-09-27,81,True,iShares MSCI ACWI Ex US Index Fund,ACWX,et
82,2018-09-27,82,True,Acxiom Holdings Inc.,ACXM,cs
83,2018-09-27,83,True,AeroCentury Corp.,ACY,cs
84,2018-09-27,9962,True,Adaptimmune Therapeutics plc,ADAP,cs
85,2018-09-27,85,True,Adobe Systems Incorporated,ADBE,cs
86,2018-09-27,86,True,Agree Realty Corporation,ADC,cs
87,2018-09-27,89,True,Advanced Emissions Solutions Inc.,ADES,cs
88,2018-09-27,93,True,Analog Devices Inc.,ADI,cs
89,2018-09-27,13359,True,Adial Pharmaceuticals Inc,ADIL,cs
90,2018-09-27,14873,True,Adial Pharmaceuticals Inc Warrant,ADILW,N/A
91,2018-09-27,96,True,Archer-Daniels-Midland Company,ADM,cs
92,2018-09-27,9483,True,ADMA Biologics Inc,ADMA,cs
93,2018-09-27,8158,True,Adamis Pharmaceuticals Corporation,ADMP,cs
94,2018-09-27,8476,True,Adamas Pharmaceuticals Inc.,ADMS,cs
95,2018-09-27,11802,True,Adient plc,ADNT,cs
96,2018-09-27,13022,True,ADOMANI Inc.,ADOM,cs
97,2018-09-27,98,True,Automatic Data Processing Inc.,ADP,cs
98,2018-09-27,99,True,Invesco BLDRS Asia 50 ADR Index Fund,ADRA,et
99,2018-09-27,100,True,Invesco BLDRS Developed Markets 100 ADR Index Fund,ADRD,et
100,2018-09-27,101,True,Invesco BLDRS Emerging Markets 50 ADR Index Fund,ADRE,et
101,2018-09-27,9823,True,Aduro Biotech Inc.,ADRO,cs
102,2018-09-27,102,True,Invesco BLDRS Europe Select ADR Index Fund,ADRU,et
103,2018-09-27,103,True,Alliance Data Systems Corporation,ADS,cs
104,2018-09-27,104,True,Autodesk Inc.,ADSK,cs
105,2018-09-27,10650,True,Advanced Disposal Services Inc.,ADSW,cs
106,2018-09-27,13952,True,ADT Inc.,ADT,cs
107,2018-09-27,106,True,ADTRAN Inc.,ADTN,cs
108,2018-09-27,107,True,Addus HomeCare Corporation,ADUS,cs
109,2018-09-27,8910,True,Adverum Biotechnologies Inc.,ADVM,cs
110,2018-09-27,109,True,Adams Diversified Equity Fund Inc.,ADX,cs
111,2018-09-27,8016,True,Advaxis Inc.,ADXS,cs
112,2018-09-27,8017,True,Advaxis Inc. Warrants,ADXSW,N/A
113,2018-09-27,111,True,Adams Resources & Energy Inc.,AE,cs
114,2018-09-27,14576,True,AEGON N.V. Perp. Cap. Secs. Floating Rate (Netherlands),AEB,bo
115,2018-09-27,14577,True,AEGON N.V. Perp. Cap. Securities (Netherlands),AED,bo
116,2018-09-27,113,True,Ameren Corporation,AEE,cs
117,2018-09-27,1193,True,Aberdeen Emerging Markets Equity Income Fund Inc.,AEF,cs
118,2018-09-27,114,True,AEGON N.V.,AEG,cs
119,2018-09-27,115,True,Aegion Corp,AEGN,cs
120,2018-09-27,14578,True,AEGON N.V. Perp. Cap Secs.,AEH,bo
121,2018-09-27,117,True,Aehr Test Systems,AEHR,cs
122,2018-09-27,118,True,Advanced Energy Industries Inc.,AEIS,cs
123,2018-09-27,119,True,American Equity Investment Life Holding Company,AEL,cs
124,2018-09-27,120,True,Agnico Eagle Mines Limited,AEM,cs
125,2018-09-27,10300,True,Aethlon Medical Inc.,AEMD,cs
126,2018-09-27,121,True,American Eagle Outfitters Inc.,AEO,cs
127,2018-09-27,122,True,American Electric Power Company Inc.,AEP,cs
128,2018-09-27,124,True,Aercap Holdings N.V.,AER,cs
129,2018-09-27,8039,True,Aerie Pharmaceuticals Inc.,AERI,cs
130,2018-09-27,126,True,The AES Corporation,AES,cs
131,2018-09-27,128,True,Aetna Inc.,AET,cs
132,2018-09-27,129,True,American Electric Technologies Inc.,AETI,cs
133,2018-09-27,130,True,ADDvantage Technologies Group Inc.,AEY,cs
134,2018-09-27,14982,True,AudioEye Inc.,AEYE,cs
135,2018-09-27,131,True,Aeterna Zentaris Inc.,AEZS,cs
136,2018-09-27,136,True,AllianceBernstein National Municipal Income Fund Inc,AFB,cs
137,2018-09-27,137,True,Allied Capital Corporation 6.875% Notes due April 15 2047,AFC,bo
138,2018-09-27,141,True,American Financial Group Inc.,AFG,cs
139,2018-09-27,9316,True,,AFGE,N/A
140,2018-09-27,10869,True,,AFGH,N/A
141,2018-09-27,142,True,Atlas Financial Holdings Inc.,AFH,cs
142,2018-09-27,14579,True,Atlas Financial Holdings Inc. 6.625% Senior Unsecured Notes Due 2022,AFHBL,N/A
143,2018-09-27,11150,True,Armstrong Flooring Inc.,AFI,cs
144,2018-09-27,15025,False,Anfield Universal Fixed Income,AFIF,N/A
145,2018-09-27,14844,True,American Finance Trust Inc.,AFIN,cs
146,2018-09-27,143,True,VanEck Vectors-Africa Index,AFK,et
147,2018-09-27,144,True,AFLAC Incorporated,AFL,cs
148,2018-09-27,8902,True,Affimed N.V.,AFMD,cs
149,2018-09-27,150,True,AmTrust Financial Services Inc.,AFSI,cs
150,2018-09-27,151,True,AmTrust Financial Services Inc. Preferred Series A,AFSI-A,ps
151,2018-09-27,8938,True,AmTrust Financial Services Inc. Depository Shares Series B,AFSI-B,ps
152,2018-09-27,9301,True,AmTrust Financial Services Inc. Depository Shares Series C,AFSI-C,ps
153,2018-09-27,9860,True,AmTrust Financial Services Inc. Depositary Shares Series D,AFSI-D,ps
154,2018-09-27,11166,True,AmTrust Financial Services Inc. Depositary Shares Series E,AFSI-E,ps
155,2018-09-27,11904,True,AmTrust Financial Services Inc. Depositary Shares Series F,AFSI-F,ps
156,2018-09-27,10121,True,,AFSS,N/A
157,2018-09-27,10558,True,,AFST,N/A
158,2018-09-27,152,True,Apollo Senior Floating Rate Fund Inc.,AFT,cs
159,2018-09-27,9810,True,CSOP FTSE China A50,AFTY,N/A
160,2018-09-27,154,True,First Majestic Silver Corp. (Canada),AG,cs
161,2018-09-27,157,True,AGCO Corporation,AGCO,cs
162,2018-09-27,158,True,Aberdeen Global Dynamic Dividend Fund,AGD,cs
163,2018-09-27,160,True,Agenus Inc.,AGEN,cs
164,2018-09-27,161,True,DB Agriculture Long ETN due April 1 2038,AGF,et
165,2018-09-27,8522,True,AgroFresh Solutions Inc.,AGFS,cs
166,2018-09-27,8533,True,AgroFresh Solutions Inc. Warrants,AGFSW,N/A
167,2018-09-27,162,True,iShares Core U.S. Aggregate Bond,AGG,et
168,2018-09-27,11327,True,IQ Enhanced Core Bond U.S.,AGGE,N/A
169,2018-09-27,11328,True,IQ Enhanced Core Plus Bond U.S.,AGGP,N/A
170,2018-09-27,10278,True,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,AGGY,N/A
171,2018-09-27,10266,True,Alamos Gold Inc. Class A,AGI,cs
172,2018-09-27,166,True,Agios Pharmaceuticals Inc.,AGIO,cs
173,2018-09-27,11213,True,Aeglea BioTherapeutics Inc.,AGLE,cs
174,2018-09-27,168,True,Federal Agricultural Mortgage Corporation,AGM,cs
175,2018-09-27,169,True,Federal Agricultural Mortgage Corporation 5.875% Non-CUmulative Preferred Stock Series A,AGM-A,ps
176,2018-09-27,8508,True,Federal Agricultural Mortgage Corporation Non Cumulative Preferred Stock Series B,AGM-B,ps
177,2018-09-27,8903,True,Federal Agricultural Mortgage Corporation Preferred Series C Fixed to Fltg,AGM-C,ps
178,2018-09-27,170,True,Federal Agricultural Mortgage Corporation,AGM.A,cs
179,2018-09-27,12923,True,AGM Group Holdings Inc.,AGMH,cs
180,2018-09-27,72,True,Allergan plc,AGN,cs
181,2018-09-27,172,True,AGNC Investment Corp.,AGNC,cs
182,2018-09-27,8623,True,AGNC Investment Corp. Depositary Shares representing 1/1000th Series B Preferred Stock,AGNCB,ps
183,2018-09-27,13319,True,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferre,AGNCN,ps
184,2018-09-27,8169,True,WisdomTree Barclays U.S. Aggregate Bond Negative D,AGND,N/A
185,2018-09-27,174,True,Assured Guaranty Ltd.,AGO,cs
186,2018-09-27,175,True,Assured Guaranty Ltd.,AGO-B,N/A
187,2018-09-27,176,True,Assured Guaranty Ltd.,AGO-E,N/A
188,2018-09-27,177,True,Assured Guaranty Ltd.,AGO-F,N/A
189,2018-09-27,179,True,ProShares Ultra Silver,AGQ,et
190,2018-09-27,10927,True,Avangrid Inc.,AGR,cs
191,2018-09-27,180,True,Adecoagro S.A.,AGRO,cs
192,2018-09-27,8646,True,Agile Therapeutics Inc.,AGRX,cs
193,2018-09-27,13933,True,PlayAGS Inc.,AGS,cs
194,2018-09-27,12812,True,iShares MSCI Argentina and Global Exposure,AGT,N/A
195,2018-09-27,8331,True,Applied Genetic Technologies Corporation,AGTC,cs
196,2018-09-27,182,True,Argan Inc.,AGX,cs
197,2018-09-27,183,True,Agilysys Inc.,AGYS,cs
198,2018-09-27,184,True,iShares Agency Bond,AGZ,et
199,2018-09-27,8170,True,WisdomTree Barclays U.S. Aggregate Bond Zero Durat,AGZD,N/A
200,2018-09-27,187,True,A.H. Belo Corporation (TX),AHC,cs
201,2018-09-27,189,True,Armada Hoffler Properties Inc.,AHH,cs
202,2018-09-27,190,True,Aspen Insurance Holdings Limited,AHL,cs
203,2018-09-27,14580,True,Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares,AHL-C,ps
204,2018-09-27,14581,True,Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares,AHL-D,ps
205,2018-09-27,12139,True,Avista Healthcare Public Acquisition Corp.,AHPA,cs
206,2018-09-27,11786,True,Avista Healthcare Public Acquisition Corp. Unit,AHPAU,su
207,2018-09-27,12144,True,Avista Healthcare Public Acquisition Corp. Warrants,AHPAW,N/A
208,2018-09-27,191,True,Allied Healthcare Products Inc.,AHPI,cs
209,2018-09-27,193,True,Ashford Hospitality Trust Inc,AHT,cs
210,2018-09-27,195,True,Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock,AHT-D,ps
211,2018-09-27,11628,True,Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,AHT-F,ps
212,2018-09-27,12003,True,Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock,AHT-G,ps
213,2018-09-27,13325,True,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,AHT-H,ps
214,2018-09-27,13823,True,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,AHT-I,ps
215,2018-09-27,198,True,Arlington Asset Investment Corp Class A (new),AI,cs
216,2018-09-27,12907,True,Arlington Asset Investment Corp 7.00% Series B Cumulative Perpetual Redeemable Preferred Stock,AI-B,ps
217,2018-09-27,199,True,iShares Asia 50 ETF,AIA,et
218,2018-09-27,9861,True,,AIC,N/A
219,2018-09-27,13582,True,AI Powered Equity,AIEQ,N/A
220,2018-09-27,201,True,Apollo Tactical Income Fund Inc.,AIF,cs
221,2018-09-27,202,True,American International Group Inc.,AIG,cs
222,2018-09-27,7912,True,American International Group Inc. Warrant expiring January 19 2021,AIG+,N/A
223,2018-09-27,13684,True,Senmiao Technology Limited,AIHS,cs
224,2018-09-27,14714,True,AI Powered International Equity,AIIQ,N/A
225,2018-09-27,203,True,Altra Industrial Motion Corp.,AIMC,cs
226,2018-09-27,15036,True,Altra Industrial Motion Corp.,AIMCV,cs
227,2018-09-27,10269,True,Aimmune Therapeutics Inc.,AIMT,cs
228,2018-09-27,204,True,Albany International Corporation,AIN,cs
229,2018-09-27,9471,True,Ashford Inc. (Holding Company),AINC,cs
230,2018-09-27,205,True,Apollo Investment Corporation,AINV,cs
231,2018-09-27,9594,True,Precision Therapeutics Inc.,AIPT,cs
232,2018-09-27,14539,True,Global X Future Analytics Tech ETF,AIQ,N/A
233,2018-09-27,207,True,AAR Corp.,AIR,cs
234,2018-09-27,11671,True,Airgain Inc.,AIRG,cs
235,2018-09-27,208,True,Air Industries Group,AIRI,cs
236,2018-09-27,8334,True,First Trust RBA American Industrial Renaissance ET,AIRR,N/A
237,2018-09-27,210,True,Air T Inc.,AIRT,cs
238,2018-09-27,211,True,Applied Industrial Technologies Inc.,AIT,cs
239,2018-09-27,212,True,Apartment Investment and Management Company,AIV,cs
240,2018-09-27,8656,True,Apartment Investment and Management Company Preferred Series Class A,AIV-A,ps
241,2018-09-27,214,True,Arlington Asset Investment Corp 6.625% Notes due 2023,AIW,N/A
242,2018-09-27,216,True,Apollo Investment Corporation 6.875% Senior Notes due 2043,AIY,N/A
243,2018-09-27,217,True,Assurant Inc.,AIZ,cs
244,2018-09-27,14256,True,Assurant Inc. 6.50% Series D Mandatory Convertible Preferred Stock $1.00 par value,AIZP,ps
245,2018-09-27,219,True,Arthur J. Gallagher & Co.,AJG,cs
246,2018-09-27,3085,True,Aerojet Rocketdyne Holdings Inc.,AJRD,cs
247,2018-09-27,9721,True,Great Ajax Corp.,AJX,cs
248,2018-09-27,12830,True,Great Ajax Corp. 7.25% Convertible Senior Notes due 2024,AJXA,N/A
249,2018-09-27,220,True,Akamai Technologies Inc.,AKAM,cs
250,2018-09-27,8311,True,Achaogen Inc.,AKAO,cs
251,2018-09-27,8337,True,Akebia Therapeutics Inc.,AKBA,cs
252,2018-09-27,13082,True,Akcea Therapeutics Inc.,AKCA,cs
253,2018-09-27,8225,True,Akers Biosciences Inc,AKER,cs
254,2018-09-27,221,True,Asanko Gold Inc.,AKG,cs
255,2018-09-27,222,True,Embotelladora Andina S.A.,AKO.A,cs
256,2018-09-27,223,True,Embotelladora Andina S.A.,AKO.B,cs
257,2018-09-27,224,True,Alliance California Municipal Income Fund Inc,AKP,cs
258,2018-09-27,225,True,Acadia Realty Trust,AKR,cs
259,2018-09-27,226,True,Akorn Inc.,AKRX,cs
260,2018-09-27,227,True,AK Steel Holding Corporation,AKS,cs
261,2018-09-27,12461,True,Akoustis Technologies Inc.,AKTS,cs
262,2018-09-27,8249,True,Akari Therapeutics Plc,AKTX,cs
263,2018-09-27,228,True,Air Lease Corporation Class A,AL,cs
264,2018-09-27,229,True,Albemarle Corporation,ALB,cs
265,2018-09-27,752,True,Albireo Pharma Inc.,ALBO,cs
266,2018-09-27,230,True,Alico Inc.,ALCO,cs
267,2018-09-27,232,True,WisdomTree Asia Local Debt Fund,ALD,et
268,2018-09-27,8477,True,Alder BioPharmaceuticals Inc.,ALDR,cs
269,2018-09-27,8338,True,Aldeyra Therapeutics Inc.,ALDX,cs
270,2018-09-27,234,True,Allete Inc.,ALE,cs
271,2018-09-27,13761,True,Alexander & Baldwin Inc. REIT Holding Company,ALEX,cs
272,2018-09-27,236,True,AlphaClone Alternative Alpha,ALFA,et
273,2018-09-27,237,True,Alamo Group Inc.,ALG,cs
274,2018-09-27,238,True,Align Technology Inc.,ALGN,cs
275,2018-09-27,14916,True,Allegro Merger Corp.,ALGR,cs
276,2018-09-27,14917,True,Allegro Merger Corp. Right,ALGRR,N/A
277,2018-09-27,14793,True,Allegro Merger Corp. Unit,ALGRU,su
278,2018-09-27,14922,True,Allegro Merger Corp. Warrant,ALGRW,N/A
279,2018-09-27,239,True,Allegiant Travel Company,ALGT,cs
280,2018-09-27,240,True,Alimera Sciences Inc.,ALIM,cs
281,2018-09-27,11361,True,ALJ Regional Holdings Inc.,ALJJ,cs
282,2018-09-27,242,True,Alaska Air Group Inc.,ALK,cs
283,2018-09-27,243,True,Alkermes plc,ALKS,cs
284,2018-09-27,244,True,Allstate Corporation (The),ALL,cs
285,2018-09-27,245,True,Allstate Corporation (The) Dep Shs Repstg 1/1000th Perp Pfd Ser A,ALL-A,ps
286,2018-09-27,246,True,Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053,ALL-B,N/A
287,2018-09-27,7892,True,Allstate Corporation (The) Dep Shs Repstg 1/1000th Int Shs Pfd Stk Ser C,ALL-C*,ps
288,2018-09-27,8185,True,The Allstate Corporation Leopards Each Representing A 1/1000th Interest In A Share Of Fixed Rate Noncumulative Perpetual Preferred Stock Series D,ALL-D,ps
289,2018-09-27,8323,True,Allstate Corporation Depositary Shares Series E,ALL-E,ps
290,2018-09-27,8857,True,Allstate Corporation (The) Leopards Dep Shares Representing 1/1000th Perp Pfd,ALL-F,ps
291,2018-09-27,14338,True,Allstate Corporation (The) Depositary Shares Series G,ALL-G,ps
292,2018-09-27,8103,True,Allegion plc,ALLE,cs
293,2018-09-27,14771,True,Allakos Inc.,ALLK,cs
294,2018-09-27,248,True,Allot Communications Ltd.,ALLT,cs
295,2018-09-27,249,True,Ally Financial Inc.,ALLY,cs
296,2018-09-27,250,True,GMAC Capital Trust I Fixed Rate Floating Rate Trust Preferred Securities Series 2,ALLY-A,ps
297,2018-09-27,252,True,American Lorain Corporation,ALN,cs
298,2018-09-27,13516,True,Allena Pharmaceuticals Inc.,ALNA,cs
299,2018-09-27,253,True,Alnylam Pharmaceuticals Inc.,ALNY,cs
300,2018-09-27,6763,True,Alio Gold Inc. (Canada),ALO,cs
301,2018-09-27,255,True,AstroNova Inc.,ALOT,cs
302,2018-09-27,13373,True,Alabama Power Company 5.00% Class A Preferred Stock Cumulative Par Value $1 Per Share (Stated Capital $25 Per Share),ALP-Q,ps
303,2018-09-27,9991,True,Alpine Immune Sciences Inc.,ALPN,cs
304,2018-09-27,8244,True,Alliqua BioMedical Inc.,ALQA,cs
305,2018-09-27,10122,True,Alarm.com Holdings Inc.,ALRM,cs
306,2018-09-27,13041,True,Aileron Therapeutics Inc.,ALRN,cs
307,2018-09-27,261,True,Alaska Communications Systems Group Inc.,ALSK,cs
308,2018-09-27,262,True,Allison Transmission Holdings Inc.,ALSN,cs
309,2018-09-27,5433,True,Altimmune Inc.,ALT,cs
310,2018-09-27,13622,True,Altair Engineering Inc.,ALTR,cs
311,2018-09-27,9353,True,ProShares Morningstar Alternatives Solution,ALTS,N/A
312,2018-09-27,10294,True,Global X SuperDividend Alternatives ETF,ALTY,N/A
313,2018-09-27,268,True,Autoliv Inc.,ALV,cs
314,2018-09-27,270,True,Alexander's Inc.,ALX,cs
315,2018-09-27,272,True,Alexion Pharmaceuticals Inc.,ALXN,cs
316,2018-09-27,8273,True,Antero Midstream Partners LP representing limited partner interests,AM,cs
317,2018-09-27,274,True,AMAG Pharmaceuticals Inc.,AMAG,cs
318,2018-09-27,14911,True,Amalgamated Bank,AMAL,cs
319,2018-09-27,276,True,Applied Materials Inc.,AMAT,cs
320,2018-09-27,277,True,Ambarella Inc.,AMBA,cs
321,2018-09-27,278,True,Ambac Financial Group Inc.,AMBC,cs
322,2018-09-27,7913,True,Ambac Financial Group Inc. Warrants,AMBCW,N/A
323,2018-09-27,280,True,Ambow Education Holding Ltd. American Depository Shares each representing two Class A,AMBO,cs
324,2018-09-27,8303,True,Amber Road Inc.,AMBR,cs
325,2018-09-27,7817,True,AMC Entertainment Holdings Inc. Class A,AMC,cs
326,2018-09-27,13234,True,iShares Russell 1000 Pure U.S. Revenue ETF,AMCA,N/A
327,2018-09-27,284,True,AirMedia Group Inc,AMCN,cs
328,2018-09-27,286,True,AMC Networks Inc.,AMCX,cs
329,2018-09-27,287,True,Advanced Micro Devices Inc.,AMD,cs
330,2018-09-27,8262,True,Amedica Corporation,AMDA,cs
331,2018-09-27,288,True,AMETEK Inc.,AME,cs
332,2018-09-27,289,True,Amedisys Inc,AMED,cs
333,2018-09-27,10065,True,Apollo Medical Holdings Inc.,AMEH,cs
334,2018-09-27,290,True,Affiliated Managers Group Inc.,AMG,cs
335,2018-09-27,291,True,Amgen Inc.,AMGN,cs
336,2018-09-27,12806,True,Antero Midstream GP LP of Beneficial Interests,AMGP,cs
337,2018-09-27,292,True,American Homes 4 Rent of Beneficial Interest,AMH,cs
338,2018-09-27,11410,True,American Homes 4 Rent 6.5% Series D Cumulative Perpetual Preferred Shares of Beneficial Interest,AMH-D,ps
339,2018-09-27,11558,True,American Homes 4 Rent 6.35% Series E Cumulative Redeemable Perpetual Preferred Shares of Beneficial Interest,AMH-E,ps
340,2018-09-27,12831,True,American Homes 4 Rent 5.875% Series F Cumulative Redeemable Perpetual Preferred Shares,AMH-F,ps
341,2018-09-27,13160,True,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,AMH-G,ps
342,2018-09-27,15069,True,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest,AMH-H,N/A
343,2018-09-27,294,True,American Midstream Partners LP representing Limited Partner Interests,AMID,cs
344,2018-09-27,295,True,JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN,AMJ,et
345,2018-09-27,11385,True,Credit Suisse X-Links Monthly Pay 2xLeveraged Alerian MLP Index Exchange Traded Notes due May 16 2036,AMJL,N/A
346,2018-09-27,296,True,Amkor Technology Inc.,AMKR,cs
347,2018-09-27,297,True,Alerian MLP,AMLP,et
348,2018-09-27,11731,True,Alliance MMA Inc.,AMMA,cs
349,2018-09-27,192,True,AMN Healthcare Services Inc,AMN,cs
350,2018-09-27,298,True,American National Bankshares Inc.,AMNB,cs
351,2018-09-27,299,True,Allied Motion Technologies Inc.,AMOT,cs
352,2018-09-27,300,True,America Movil S.A.B. de C.V. Class An Depositary Shares,AMOV,cs
353,2018-09-27,301,True,Ameriprise Financial Inc.,AMP,cs
354,2018-09-27,303,True,Ampio Pharmaceuticals Inc.,AMPE,cs
355,2018-09-27,8866,True,Amphastar Pharmaceuticals Inc.,AMPH,cs
356,2018-09-27,12836,True,Alta Mesa Resources Inc.,AMR,cs
357,2018-09-27,305,True,American River Bankshares,AMRB,cs
358,2018-09-27,306,True,Ameresco Inc. Class A,AMRC,cs
359,2018-09-27,13805,True,Ameri Holdings Inc.,AMRH,cs
360,2018-09-27,13762,True,Ameri Holdings Inc. Warrant,AMRHW,N/A
361,2018-09-27,8339,True,A-Mark Precious Metals Inc.,AMRK,cs
362,2018-09-27,309,True,Amarin Corporation plc,AMRN,cs
