symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
BE,,,725457,,,close,0.48,0.01429,34.08,1538164921202,Bloom Energy Corporation Class A,34.08,1538164921202,0,0,34.08,1538164923759,35.52,,,,,,,,,,34.08,Close,"September 28, 2018",1538164921202,431695,33.01,3722452002,33.72,1538141400107,,33.6,New York Stock Exchange,Utilities,38,18.5,0.37748999999999905
BEAT,,,417320,,,close,1.15,0.018170000000000002,64.45,1538164800406,BioTelemetry Inc.,64.45,1538164800406,0,0,64.45,1538167423342,65.7,,,,,,,,,,64.45,Close,"September 28, 2018",1538164800406,820617,63.15,2109017201,63.2,1538141400626,48.46,63.3,Nasdaq Global Select,Healthcare,65.7,23.3,1.134754564860427
BECN,,,1023441,,,close,-0.65,-0.017640000000000003,36.19,1538164800641,Beacon Roofing Supply Inc.,36.19,1538164800641,0,0,36.19,1538166741805,36.91,,,,,,,,,,36.19,Close,"September 28, 2018",1538164800641,903639,36.03,2464953882,36.7,1538141400551,17.23,36.84,Nasdaq Global Select,Basic Materials,66.475,35.04,-0.45820268356778404
BEDU,,,210415,,,close,0.2,0.01641,12.39,1538164925030,Bright Scholar Education Holdings Limited American Depositary Shares each representing one Class A,12.39,1538164925030,-0.2,-0.01614,12.19,1538078522733,12.5,,,,,,,,,,12.39,Close,"September 28, 2018",1538164925030,82402,12.16,1452727500,12.16,1538141401005,,12.19,New York Stock Exchange,Consumer Defensive,28.1802,10.8,-0.36625068759342305
BEF,,,806,,,close,0,0,29.64,1538164800174,ETFS Bloomberg Energy Commodity Longer Dated Strategy K-1 Free,30.081,1538165400000,-1.08,-0.03644,28.56,1537190997730,,,,,,,,,,,29.64,Close,"September 28, 2018",1538164800174,102,,4446030,29.79,1538141400097,,29.64,NYSE Arca,,29.64,,0.16235294117647
BEL,,,868899,,,close,-0.05,-0.0027300000000000002,18.25,1538165082332,Belmond Ltd. Class A,18.25,1538165082332,0.002,0.00011,18.252,1538166155018,18.5,,,,,,,,,,18.25,Close,"September 28, 2018",1538165082332,1214364,18.2,1878997425,18.25,1538141400101,182.5,18.3,New York Stock Exchange,Consumer Cyclical,18.595,10.3,0.48706591836734603
BELFA,,,3601,,,close,0,0,21.55,1538164800352,Bel Fuse Inc. Class A Common Stock,21.13,1538164800352,1.6,0.07425000000000001,23.15,1536868800309,,,,,,,,,,,21.55,Close,"September 28, 2018",1538164800352,94,,258869677,21.13,1538164800352,,21.55,Nasdaq Global Select,Technology,29.9,,-0.0033990797049500004
BELFB,,,23598,,,close,0.15,0.005690000000000001,26.5,1538164800517,Bel Fuse Inc. Class B Common Stock,26.5,1538164800517,0.003,0.00011,26.503,1538166155163,26.75,,,,,,,,,,26.5,Close,"September 28, 2018",1538164800517,21526,23.25,318331621,25.95,1538141400791,,26.35,Nasdaq Global Select,Technology,33.45,17.1,0.078377750715462
BEMO,,,10599,,,close,0.0335,0.0009100000000000001,36.9535,1538164800000,Aptus Behavioral Momentum,37.12,1538164800194,,,,,37.19,,,,,,,,,,36.9535,Close,"September 28, 2018",1538164800000,2456,36.825,86840725,36.92,1538141400001,,36.92,Cboe Global Markets EDGX,,37.19,28.7999,0.21221421670949703
BEN,,,3539214,,,close,-0.62,-0.01998,30.41,1538164890657,Franklin Resources Inc.,30.41,1538164890657,0,0,30.41,1538167275000,30.95,,,,,,,,,,30.41,Close,"September 28, 2018",1538164890657,2809694,30.39,16027841474,30.74,1538141400069,9.65,31.03,New York Stock Exchange,Financial Services,45.96,29.95,-0.23994439692808
BEP,,,131836,,,close,0.05,0.0016600000000000002,30.24,1538164921226,Brookfield Renewable Partners L.P.,30.24,1538164921226,0.01,0.00033000000000000005,30.25,1538167949377,30.305,,,,,,,,,,30.24,Close,"September 28, 2018",1538164921226,208441,30.04,5451204256,30.25,1538141400103,-88.94,30.19,New York Stock Exchange,Utilities,35.34,29.5692,-0.09126699022136901
BERN,,,95,,,close,0,0,29.81,1538164800000,Bernstein U.S. Research Fund,29.81,1538164800000,,,,,,,,,,,,,,,29.81,Close,"September 28, 2018",1538164800000,0,,0,29.81,1538141400000,,29.81,Cboe Global Markets EDGX,,30.06,,0.096802678538577
BERY,,,1050716,,,close,-0.18,-0.00371,48.39,1538164923112,Berry Global Group Inc.,48.39,1538164923112,0,0,48.39,1538165675652,48.79,,,,,,,,,,48.39,Close,"September 28, 2018",1538164923112,1007509,48.37,6377802000,48.5,1538141644354,14.62,48.57,New York Stock Exchange,Consumer Cyclical,61.71,45.24,-0.18920065813836
BF.A,,,39341,,,close,-0.18,-0.00353,50.8,1538164923160,Brown Forman Inc Class A,50.8,1538164923160,0,0,50.8,1538165675882,51.13,,,,,,,,,,50.8,Close,"September 28, 2018",1538164923160,53095,50.691,10735056000,50.91,1538141400106,,50.98,New York Stock Exchange,Consumer Defensive,69.08,46.97,-0.25060277308433304
BF.B,,,2062785,,,close,-0.14,-0.0027600000000000003,50.55,1538165068449,Brown Forman Inc Class B,50.55,1538165068449,0,0,50.55,1538166813654,50.785,,,,,,,,,,50.55,Close,"September 28, 2018",1538165068449,2106650,50.36,5338152944,50.77,1538141400106,32.61,50.69,New York Stock Exchange,Consumer Defensive,59.58,42.792,-0.069414357459379
BFAM,,,183059,,,close,0.87,0.00744,117.84,1538164921061,Bright Horizons Family Solutions Inc.,117.84,1538164921061,0,0,117.84,1538165880928,118.35,,,,,,,,,,117.84,Close,"September 28, 2018",1538164921061,368564,116.2,6836124417,116.75,1538141400106,42.7,116.97,New York Stock Exchange,Consumer Cyclical,120.07,84.38,0.26065705838562103
BFIN,,,26227,,,close,0.07,0.004410000000000001,15.94,1538164800251,BankFinancial Corporation,15.94,1538164800251,0,0,15.94,1538166039527,16.07,,,,,,,,,,15.94,Close,"September 28, 2018",1538164800251,19331,15.88,278042823,15.88,1538141400782,18.53,15.87,Nasdaq Global Select,Financial Services,18.62,14.79,0.063018666777353
BFIT,,,1242,,,close,0.0475,0.0024200000000000003,19.6752,1537992000481,Global X Health & Wellness Thematic ETF,19.675,1538164800108,0.1148,0.00583,19.79,1536067680047,19.675,,,,,,,,,,19.6752,Close,"September 26, 2018",1537992000481,173,19.675,0,19.78,1537968600636,,19.6277,NASDAQ Global Market,,19.895,15.95,0.183404393757503
BFK,,,99057,,,close,-0.03,-0.0024100000000000002,12.44,1538164921042,BlackRock Municipal Income Trust,12.44,1538164921042,-0.031,-0.00249,12.409,1537993529014,12.49,,,,,,,,,,12.44,Close,"September 28, 2018",1538164921042,72594,12.42,557701870,12.49,1538141400201,,12.47,New York Stock Exchange,Financial Services,14.39,12.34,-0.078306803524072
BFO,,,7843,,,close,0.0085,0.0006000000000000001,14.2385,1538164981222,Blackrock Florida Municipal 2020 Term Trust,14.25,1538164981222,,,,,14.25,,,,,,,,,,14.2385,Close,"September 28, 2018",1538164981222,589,14.239,79196360,14.31,1537191000202,,14.23,New York Stock Exchange,Financial Services,15.11,13.46,0.0033395137891200004
BFOR,,,7079,,,close,-0.038200000000000005,-0.0008500000000000001,44.981,1538164800174,Barron's 400,44.939,1538165400000,0.039,0.0008700000000000001,45.02,1538049799552,45.11,,,,,,,,,,44.981,Close,"September 28, 2018",1538164800174,6080,44.89,191169250,44.89,1538141400080,,45.0192,NYSE Arca,,46.2457,39,0.074735844093735
BFR,,,1068944,,,close,-0.32,-0.026690000000000002,11.67,1538164921045,BBVA Banco Frances S.A.,11.67,1538164921045,0.14100000000000001,0.01208,11.811,1538165466806,12.195,,,,,,,,,,11.67,Close,"September 28, 2018",1538164921045,1474274,10.96,2383245988,11.72,1538141400057,10.06,11.99,New York Stock Exchange,Financial Services,27.45,7.11,-0.565946018887739
BFRA,,,4084,,,close,-0.21760000000000002,-0.01576,13.5928,1537905600379,Biofrontera AG,13.593,1538164800103,0.0872,0.00642,13.68,1536931685110,13.593,,,,,,,,,,13.5928,Close,"September 25, 2018",1537905600379,357,13.593,302487239,13.8,1537883604456,,13.8104,NASDAQ Capital Market,Healthcare,17.984,11.25,0.1002334318555
BFS,,,43816,,,close,2.42,0.04517,56,1538164921320,Saul Centers Inc.,56,1538164921320,0.007,0.00012000000000000002,56.007,1538166155030,56.27,,,,,,,,,,56,Close,"September 28, 2018",1538164921320,45532,53.52,1260000000,53.52,1538141400106,18.6,53.58,New York Stock Exchange,Real Estate,65.43,46.71,-0.02303878113389
BFS-C,,,1390,,,close,0.1898,0.0076300000000000005,25.05,1538164921307,Saul Centers Inc. Depositary Shares Series C,25.05,1538164921307,1.01,0.04032,26.06,1534192777015,25.05,,,,,,,,,,25.05,Close,"September 28, 2018",1538164921307,348,25.05,0,25.05,1538141400105,,24.8602,New York Stock Exchange,Real Estate,25.67,23.7897,0.056668904476736004
BFS-D,,,2771,,,close,0.2107,0.009170000000000001,23.2,1538078523288,Saul Centers Inc. Depositary Shares Series D,23.2,1538164800045,-0.2,-0.008620000000000001,23,1537301125417,23.2,,,,,,,,,,23.2,Close,"September 27, 2018",1538078523288,500,23.2,0,23.15,1538055000103,,22.9893,New York Stock Exchange,Real Estate,24.97,20.93,-0.009957023050514002
BFST,,,39540,,,close,0.49,0.0188,26.55,1538164800550,Business First Bancshares Inc.,26.55,1538164800550,0,0,26.55,1538166039534,26.64,,,,,,,,,,26.55,Close,"September 28, 2018",1538164800550,34333,25.52,306205690,26,1538141400776,,26.06,Nasdaq Global Select,Financial Services,30,23.1,0.076640570875318
BFY,,,16962,,,close,0.01,0.0007800000000000001,12.76,1538164923060,BlackRock New York Municipal Income Trust II,12.731,1538164923060,0.03,0.00235,12.79,1534968122844,12.82,,,,,,,,,,12.76,Close,"September 28, 2018",1538164923060,26145,12.725,63862805,12.81,1538141400054,,12.75,New York Stock Exchange,Financial Services,15.75,12.48,-0.10570637671822801
BFZ,,,91906,,,close,0.01,0.0008100000000000001,12.35,1538164923060,BlackRock California Municipal Income Trust,12.35,1538164923060,-0.11,-0.008910000000000001,12.24,1538140829305,12.39,,,,,,,,,,12.35,Close,"September 28, 2018",1538164923060,64906,12.32,394000630,12.33,1538141400055,,12.34,New York Stock Exchange,Financial Services,14.56,12.23,-0.06769100315276501
BG,,,1437909,,,close,0.17,0.00248,68.71,1538164817985,Bunge Limited,68.71,1538164817985,0,0,68.71,1538166737499,69.15,,,,,,,,,,68.71,Close,"September 28, 2018",1538164817985,2322682,67.66,9692952131,68.33,1538141400107,47.06,68.54,New York Stock Exchange,Consumer Defensive,83.2,61.28,0.034042416957799006
BGB,,,105099,,,close,-0.03,-0.0018800000000000002,15.9,1538164921043,Blackstone / GSO Strategic Credit Fund,15.9,1538164921043,0.05,0.0031400000000000004,15.95,1538141374507,16.02,,,,,,,,,,15.9,Close,"September 28, 2018",1538164921043,147013,15.89,710163674,15.93,1538141400105,,15.93,New York Stock Exchange,Financial Services,16.21,15.51,0.06644581921777
BGCP,,,1959302,,,close,-0.02,-0.00169,11.82,1538164800281,BGC Partners Inc.,11.82,1538164800281,0,0,11.82,1538166811610,11.925,,,,,,,,,,11.82,Close,"September 28, 2018",1538164800281,2432602,11.77,3863292298,11.82,1538141400820,9.38,11.84,Nasdaq Global Select,Financial Services,16.97,10.39,-0.18516045779537002
BGFV,,,386878,,,close,-0.05,-0.009710000000000002,5.1,1538164800542,Big 5 Sporting Goods Corporation,5.1,1538164800542,0.001,0.0002,5.101,1538166155012,5.25,,,,,,,,,,5.1,Close,"September 28, 2018",1538164800542,170749,5,109298732,5.15,1538141400435,42.5,5.15,Nasdaq Global Select,Consumer Cyclical,9.75,4.65,-0.256853574148977
BGG,,,315250,,,close,-0.12,-0.006200000000000001,19.23,1538164921042,Briggs & Stratton Corporation,19.23,1538164921042,0,0,19.23,1538166382641,19.58,,,,,,,,,,19.23,Close,"September 28, 2018",1538164921042,159883,19.17,815113356,19.38,1538141400203,15.14,19.35,New York Stock Exchange,Industrials,27.34,16.26,-0.229682095265784
BGH,,,71243,,,close,-0.12,-0.00615,19.38,1538164921102,Barings Global Short Duration High Yield Fund of Beneficial Interests,19.38,1538164921102,0,0,19.38,1538164923407,19.54,,,,,,,,,,19.38,Close,"September 28, 2018",1538164921102,76139,19.38,388721114,19.54,1538141400103,,19.5,New York Stock Exchange,Financial Services,20.83,18.35,0.0766525477707
BGI,,,19718,,,close,-0.14,-0.1,1.26,1538164800097,Birks Group Inc.,1.26,1538165400003,0.02,0.015870000000000002,1.28,1538140546377,1.34,,,,,,,,,,1.26,Close,"September 28, 2018",1538164800097,24667,1.21,22630710,1.21,1538141400036,,1.4,NYSE American,Consumer Cyclical,2.77,1.01,-0.145454545454545
BGIO,,,84173,,,close,0.05,0.005620000000000001,8.95,1538164921044,BlackRock 2022 Global Income Opportunity Trust of Beneficial Interest,8.95,1538164921044,0,0,8.95,1538164923101,8.95,,,,,,,,,,8.95,Close,"September 28, 2018",1538164921044,119322,8.906,198053467,8.95,1538141400202,,8.9,New York Stock Exchange,Financial Services,10.2,8.799900000000001,-0.040527287647873
BGNE,,,214555,,,close,-0.45,-0.0026100000000000003,172.22,1538164800516,BeiGene Ltd.,172.22,1538164800516,0,0,172.22,1538165880928,174.53,,,,,,,,,,172.22,Close,"September 28, 2018",1538164800516,181209,169.15,10197585705,171.78,1538141400323,-37.44,172.67,Nasdaq Global Select,Healthcare,220.1,77.54,0.705752265648249
BGR,,,73272,,,close,-0.03,-0.00205,14.58,1538164921044,BlackRock Energy and Resources Trust,14.58,1538164921044,0,0,14.58,1538164923158,14.69,,,,,,,,,,14.58,Close,"September 28, 2018",1538164921044,61532,14.52,434853253,14.55,1538141400104,,14.61,New York Stock Exchange,Financial Services,15.77,12.82,0.05910081733358501
BGS,,,592404,,,close,-0.30000000000000004,-0.01081,27.45,1538164874435,B&G Foods Inc.,27.45,1538164874435,0,0,27.45,1538167261000,28,,,,,,,,,,27.45,Close,"September 28, 2018",1538164874435,942941,27.3,1809841388,27.75,1538141400108,13.39,27.75,New York Stock Exchange,Consumer Defensive,39.75,22,-0.19223780461621
BGSF,,,156822,,,close,-0.24,-0.00875,27.2,1538164800117,BG Staffing Inc,27.2,1538165400003,0,0,27.2,1538166039044,27.861,,,,,,,,,,27.2,Close,"September 28, 2018",1538164800117,64156,26.68,274421589,27.52,1538141400046,19.02,27.44,NYSE American,Industrials,29.59,14.6488,0.752657053399127
BGT,,,67419,,,close,0.01,0.00076,13.2,1538165206364,BlackRock Floating Rate Income Trust,13.2,1538165206364,-0.05,-0.0037900000000000004,13.15,1538165224435,13.2,,,,,,,,,,13.2,Close,"September 28, 2018",1538165206364,77132,13.15,312404690,13.19,1538141400202,,13.19,New York Stock Exchange,Financial Services,14.33,13.02,-0.037386245491310005
BGX,,,56690,,,close,-0.02,-0.00125,16,1538164921045,Blackstone GSO Long Short Credit Income Fund,16,1538164921045,0.28800000000000003,0.018000000000000002,16.288,1537819373055,16.131,,,,,,,,,,16,Close,"September 28, 2018",1538164921045,176183,15.97,203234560,16.05,1538141400107,,16.02,New York Stock Exchange,Financial Services,17.05,15.6,0.05179725549559001
BGY,,,268063,,,close,-0.01,-0.0017400000000000002,5.73,1538164923061,Blackrock Enhanced International Dividend Trust,5.73,1538164923061,-0.01,-0.00175,5.72,1538165008447,5.74,,,,,,,,,,5.73,Close,"September 28, 2018",1538164923061,349021,5.7,624850867,5.74,1538141400053,,5.74,New York Stock Exchange,Financial Services,6.85,5.63,-0.07887121486897801
BH,,,7140,,,close,2.85,0.01597,181.35,1538164923055,Biglari Holdings Inc. Class B,181.35,1538164923055,0,0,181.35,1538166039114,184.5,,,,,,,,,,181.35,Close,"September 28, 2018",1538164923055,3963,179,374982110,179,1538141409111,,178.5,New York Stock Exchange,Consumer Cyclical,443.8,174.52,-0.5522237235106431
BH.A,,,357,,,close,10.7,0.01174,922,1538165012866,Biglari Holdings Inc. Class A,922,1538165012866,0,0,922,1538166039061,922,,,,,,,,,,922,Close,"September 28, 2018",1538165012866,135,917.1,1906443372,917.1,1538141695176,,911.3,New York Stock Exchange,Consumer Cyclical,1285,901,-0.20392625833673603
BHAC,,,460,,,close,0,0,10.9,1537560000579,Barington/Hilco Acquisition Corp.,10.9,1537560000579,,,,,10.9,,,,,,,,,,10.9,Close,"September 21, 2018",1537560000579,5,10.9,24483972,10.9,1537556854322,,10.9,NASDAQ Capital Market,Industrials,12,10.3,0.043062200956937004
BHACR,,,0,,,close,-0.02,-0.09524,0.19,1537819200233,,0.19,1537905600062,-0.0345,-0.18158000000000002,0.1555,1532611535296,0.19,,,,,,,,,,0.19,Close,"September 24, 2018",1537819200233,100,0.19,0,0.21,1537801237985,,0.21,,,0.19,0,0.09300265165728501
BHACU,,,31,,,close,-0.02,-0.0019,10.5,1535659200352,Barington/Hilco Acquisition Corp. Unit,10.5,1537905600060,,,,,10.5,,,,,,,,,,10.5,Close,"August 30, 2018",1535659200352,522,10.5,0,10.58,1535657437596,,10.52,NASDAQ Capital Market,Industrials,28.81,8.52,0.007715384615384
BHACW,,,0,,,close,-0.0397,-0.40264000000000005,0.0589,1537992000228,,0.0589,1537992000228,0.0911,1.54669,0.15,1535659390626,0.083,,,,,,,,,,0.0589,Close,"September 26, 2018",1537992000228,600,0.0589,0,0.0589,1537991852853,,0.09860000000000001,,,0.083,0,-0.561211428571428
BHB,,,19633,,,close,0.52,0.01844,28.72,1538164800089,Bar Harbor Bankshares Inc.,28.72,1538165400002,0,0,28.72,1538166039076,28.72,,,,,,,,,,28.72,Close,"September 28, 2018",1538164800089,23074,28.079,445264196,28.11,1538141400046,,28.2,NYSE American,Financial Services,32.48,26.1,0.10379861805731301
BHBK,,,158749,,,close,0,0,24.1,1538164800453,Blue Hills Bancorp Inc.,24.1,1538164800453,0.003,0.00012000000000000002,24.103,1538166203884,24.25,,,,,,,,,,24.1,Close,"September 28, 2018",1538164800453,327147,24,648322463,24.2,1538141400800,29.75,24.1,Nasdaq Global Select,Financial Services,25.8,18.45,0.218741308250524
BHC,,,4697283,,,close,0.59,0.023520000000000003,25.67,1538164881673,Bausch Health Companies Inc.,25.67,1538164881673,0.08,0.0031200000000000004,25.75,1538168139599,25.88,,,,,,,,,,25.67,Close,"September 28, 2018",1538164881673,6064683,24.6,8974610530,25.07,1538141443095,6.68,25.08,New York Stock Exchange,Healthcare,27.79,10.94,0.201583331803579
BHE,,,463367,,,close,-0.35000000000000003,-0.014740000000000001,23.4,1538165137247,Benchmark Electronics Inc.,23.4,1538165137247,0.003,0.00013000000000000002,23.403,1538166155023,23.85,,,,,,,,,,23.4,Close,"September 28, 2018",1538165137247,1003566,23.25,1090110575,23.65,1538141400203,14.72,23.75,New York Stock Exchange,Technology,35.8,23.25,-0.19598276152120803
BHF,,,874733,,,close,0.06,0.00136,44.24,1538164800611,Brighthouse Financial Inc.,44.24,1538164800611,0,0,44.24,1538166811615,44.595,,,,,,,,,,44.24,Close,"September 28, 2018",1538164800611,1064160,42.65,5299185232,43.61,1538141400334,6.86,44.18,Nasdaq Global Select,Financial Services,67.55,39.24,-0.23151671232876703
BHFAL,,,0,,,close,0.06,0.00239,25.14,1538164800356,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,25.14,1538164800356,0,0,25.14,1538165317830,25.16,,,,,,,,,,25.14,Close,"September 28, 2018",1538164800356,323535,25.08,0,25.1,1538141400736,,25.08,Nasdaq Global Select,,25.16,24.65,0.00799
BHGE,,,2885656,,,close,0,0,33.83,1538164872449,Baker Hughes a GE company Class A,33.83,1538164872449,0,0,33.83,1538166553518,34.485,,,,,,,,,,33.83,Close,"September 28, 2018",1538164872449,3297710,33.62,37192520671,33.77,1538141409289,86.74,33.83,New York Stock Exchange,Energy,37.76,25.53,0.06634473541537901
BHK,,,104234,,,close,0,0,12.78,1538164923118,Blackrock Core Bond Trust,12.78,1538164923118,0,0,12.78,1538164925247,12.87,,,,,,,,,,12.78,Close,"September 28, 2018",1538164923118,81496,12.77,689290910,12.82,1538141409685,,12.78,New York Stock Exchange,Financial Services,14.26,12.6,-0.056325132173553005
BHLB,,,224094,,,close,0.35000000000000003,0.00867,40.7,1538164921102,Berkshire Hills Bancorp Inc.,40.7,1538164921102,0.005,0.00012000000000000002,40.705,1538166155043,40.9,,,,,,,,,,40.7,Close,"September 28, 2018",1538164921102,174989,40.3,1848745363,40.3,1538141400107,15.9,40.35,New York Stock Exchange,Financial Services,44.25,35.1,0.133681747665669
BHP,,,1914049,,,close,0.30000000000000004,0.00606,49.84,1538164921046,BHP Billiton Limited,49.84,1538164921046,0,0,49.84,1538166950559,50.07,,,,,,,,,,49.84,Close,"September 28, 2018",1538164921046,2546265,49.37,132663266066,49.42,1538141400113,,49.54,New York Stock Exchange,Basic Materials,52.62,40.19,0.110339526294216
BHR,,,210802,,,close,0.32,0.027950000000000003,11.77,1538164922126,Braemar Hotels & Resorts Inc.,11.77,1538164922126,0,0,11.77,1538166039101,11.77,,,,,,,,,,11.77,Close,"September 28, 2018",1538164922126,223420,11.4,382547128,11.4,1538141401003,7.01,11.45,New York Stock Exchange,Real Estate,12.1,8.44,0.235501041346055
BHR-B,,,7305,,,close,0.03,0.00159,18.95,1538167500003,Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share,18.95,1538167500003,,,,,19.04,,,,,,,,,,18.95,Close,"September 28, 2018",1538167500003,4232,18.846,539540136,18.9,1538055000051,,18.92,New York Stock Exchange,Real Estate,21.34,18.2,0.000920264150147
BHTG,,,22868,,,close,-0.41000000000000003,-0.10789000000000001,3.39,1538164800331,BioHiTech Global Inc.,3.39,1538164800331,0.6000000000000001,0.17699,3.99,1537880661153,3.982,,,,,,,,,,3.39,Close,"September 28, 2018",1538164800331,17469,3.342,49335938,3.7199999999999998,1538141400369,,3.8,NASDAQ Capital Market,Industrials,6.75,2.68,-0.449637572815534
BHV,,,3125,,,close,-0.47000000000000003,-0.026330000000000003,17.38,1538167500003,BlackRock Virginia Municipal Bond Trust,17.57,1538167500003,-1.04,-0.059840000000000004,16.34,1529699281215,17.81,,,,,,,,,,17.38,Close,"September 28, 2018",1538167500003,18633,17.12,27860192,17.3,1538141406951,,17.85,New York Stock Exchange,Financial Services,19.27,15.53,0.029370662090748
BHVN,,,258651,,,close,-0.27,-0.0071400000000000005,37.55,1538164920017,Biohaven Pharmaceutical Holding Company Ltd.,37.55,1538164920017,0,0,37.55,1538166743037,38.3,,,,,,,,,,37.55,Close,"September 28, 2018",1538164920017,210939,37.02,1506803659,37.68,1538141401005,-7.13,37.82,New York Stock Exchange,Healthcare,44.28,16.5001,0.32963465290138805
BIB,,,120991,,,close,0.08,0.0011500000000000002,69.66,1538164800527,ProShares Ultra Nasdaq Biotechnology,69.66,1538164800527,0.11,0.00158,69.77,1538139606340,70.14,,,,,,,,,,69.66,Close,"September 28, 2018",1538164800527,77690,68.97,393579000,69.42,1538141400266,,69.58,NASDAQ Global Market,,70.53,48.12,0.18503851121685902
BIBL,,,6736,,,close,0.12150000000000001,0.004350000000000001,28.0216,1538164800137,Inspire 100,28.02,1538165400002,-0.5216000000000001,-0.01861,27.5,1534425182494,28.08,,,,,,,,,,28.0216,Close,"September 28, 2018",1538164800137,4305,27.97,37829160,28,1538158108050,,27.9001,NYSE Arca,,29.74,25,0.086879466531197
BICK,,,12668,,,close,-0.2446,-0.009160000000000001,26.45,1538164800280,First Trust BICK Index Fund,26.67,1538164800280,,,,,26.83,,,,,,,,,,26.45,Close,"September 28, 2018",1538164800280,5210,26.42,190440053,26.42,1538141400807,,26.6946,NASDAQ Global Market,,33.6,25.48,-0.148555201436835
BID,,,370830,,,close,0.59,0.012140000000000001,49.19,1538164921052,Sotheby's,49.19,1538164921052,0,0,49.19,1538167423345,49.46,,,,,,,,,,49.19,Close,"September 28, 2018",1538164921052,505402,48.46,2538864425,48.46,1538141400067,22.36,48.6,New York Stock Exchange,Consumer Cyclical,60.16,44.08,-0.051977199391172006
BIDU,,,2523402,,,close,-1.79,-0.007770000000000001,228.68,1538164800429,Baidu Inc.,228.68,1538164800429,0.32,0.0014,229,1538168032143,230.65,,,,,,,,,,228.68,Close,"September 28, 2018",1538164800429,1816827,226.76,80062525930,228.53,1538141400622,21.86,230.47,Nasdaq Global Select,Technology,284.22,207.74,-0.064370660066006
BIF,,,120292,,,close,-0.06,-0.00532,11.21,1538164923062,Boulder Growth & Income Fund Inc.,11.21,1538164923062,0.02,0.0017800000000000001,11.23,1537994420634,11.27,,,,,,,,,,11.21,Close,"September 28, 2018",1538164923062,60233,11.19,1187370318,11.27,1538141400056,,11.27,New York Stock Exchange,Financial Services,11.84,10.02,0.03679211304267
BIG,,,1556294,,,close,0.37,0.00893,41.79,1538164921089,Big Lots Inc.,41.79,1538164921089,0,0,41.79,1538166039141,41.86,,,,,,,,,,41.79,Close,"September 28, 2018",1538164921089,569890,41.36,1672985965,41.36,1538141400207,10.14,41.42,New York Stock Exchange,Consumer Defensive,64.42,36.2,-0.22773492531043002
BIIB,,,1078207,,,close,-2.29,-0.00644,353.31,1538164800788,Biogen Inc.,353.31,1538164800788,0,0,353.31,1538168069196,356.997,,,,,,,,,,353.31,Close,"September 28, 2018",1538164800788,1312036,352.43,71171773334,355,1538141400694,15.09,355.6,Nasdaq Global Select,Healthcare,388.67,249.17,0.050836236646018
BIKR,,,1659,,,close,-0.0902,-0.0036000000000000003,24.99,1538164800012,Rogers AI Global Macro,24.971,1538165400002,0.16,0.0064,25.15,1533907640990,25.04,,,,,,,,,,24.99,Close,"September 28, 2018",1538164800012,1717,24.99,4998000,25.04,1538141400110,,25.0802,NYSE Arca,,30.84,24.13,0.00041767778224100004
BIL,,,703029,,,close,0,0,91.58,1538164800243,SPDR Bloomberg Barclays 1-3 Month T-Bill,91.58,1538165400001,0,0,91.58,1538165579856,91.58,,,,,,,,,,91.58,Close,"September 28, 2018",1538164800243,409835,91.57,3552800585,91.57,1538141400064,,91.58,NYSE Arca,Financial Services,91.6,91.37,0.011807365489170002
BILI,,,5197135,,,close,0.46,0.03533,13.48,1538164800644,Bilibili Inc.,13.48,1538164800644,-0.02,-0.0014800000000000002,13.46,1538168198897,13.69,,,,,,,,,,13.48,Close,"September 28, 2018",1538164800644,4152059,12.89,2603230236,12.9,1538141400787,,13.02,Nasdaq Global Select,Technology,22.7,9.09,0.23461825622775803
BIO,,,144502,,,close,0.65,0.0020800000000000003,312.99,1538164921204,Bio-Rad Laboratories Inc. Class A,312.99,1538164921204,0,0,312.99,1538167423342,313.94,,,,,,,,,,312.99,Close,"September 28, 2018",1538164921204,156610,311.66,9338072300,311.66,1538141400102,59.96,312.34,New York Stock Exchange,Healthcare,345.15,214.44,0.29853431198740804
BIO.B,,,74,,,close,0,0,297.6692,1533585781565,Bio-Rad Laboratories Inc. Class B,311.85,1538164800655,,,,,,,,,,,,,,,297.6692,Close,"August 6, 2018",1533585781565,21,,1522974156,290.8,1526996057773,,297.6692,New York Stock Exchange,Healthcare,324.25,,0.24939853095487902
BIOC,,,191352,,,close,0,0,2.75,1538164800467,Biocept Inc.,2.75,1538164800467,0.13,0.047270000000000006,2.88,1538167706307,2.99,,,,,,,,,,2.75,Close,"September 28, 2018",1538164800467,664494,2.59,6275957,2.76,1538141400718,-0.16,2.75,NASDAQ Capital Market,Healthcare,40.5,2.59,-0.8690476190476191
